	c_0	c_1	c_2	c_3	c_4	c_5
var0127	183.0	170.0	173.0	149.0	164.0	143.0
var0128	108.0	83.0	70.0	69.0	46.0	48.0
var0129	195.0	279.0	407.0	544.0	761.0	992.0
var0130	164.0	211.0	288.0	381.0	563.0	626.0
var0131	100.0	80.0	57.0	57.0	49.0	27.0
var0132	208.0	286.0	250.0	332.0	356.0	349.0
var0133	316.0	370.0	449.0	484.0	542.0	537.0
var0134	342.0	305.0	249.0	171.0	151.0	92.0
var0135	127.0	100.0	113.0	100.0	68.0	64.0
var0136	151.0	104.0	98.0	72.0	45.0	29.0
var0137	101.0	75.0	51.0	47.0	33.0	20.0
var0138	343.0	318.0	252.0	258.0	247.0	222.0
var0139	184.0	183.0	189.0	163.0	177.0	132.0
var0140	173.0	117.0	105.0	80.0	73.0	64.0
var0141	98.0	134.0	176.0	169.0	243.0	245.0
var0142	208.0	201.0	208.0	231.0	220.0	193.0
var0143	149.0	132.0	135.0	89.0	80.0	49.0
var0144	303.0	253.0	165.0	148.0	119.0	85.0
var0145	302.0	267.0	225.0	262.0	206.0	154.0
var0146	78.0	67.0	87.0	90.0	115.0	108.0
var0147	161.0	105.0	79.0	51.0	26.0	17.0
var0148	152.0	126.0	97.0	15.0	58.0	55.0
var0149	274.0	274.0	275.0	242.0	296.0	260.0
var0150	264.0	168.0	116.0	96.0	79.0	61.0
var0151	199.0	150.0	81.0	43.0	39.0	18.0
var0152	191.0	150.0	153.0	106.0	113.0	89.0
var0153	96.0	164.0	191.0	281.0	321.0	367.0
var0154	229.0	176.0	155.0	122.0	121.0	91.0
var0155	121.0	150.0	129.0	92.0	111.0	69.0
var0156	95.0	103.0	158.0	138.0	167.0	156.0
var0157	110.0	112.0	117.0	132.0	134.0	113.0
var0158	248.0	279.0	303.0	296.0	308.0	262.0
var0159	166.0	129.0	113.0	76.0	73.0	69.0
var0160	202.0	268.0	43.0	184.0	191.0	122.0
var0161	110.0	101.0	91.0	78.0	55.0	34.0
var0162	188.0	187.0	162.0	179.0	178.0	192.0
var0163	116.0	174.0	245.0	368.0	465.0	558.0
var0164	340.0	372.0	406.0	480.0	499.0	451.0
var0165	155.0	114.0	93.0	68.0	54.0	56.0
var0166	134.0	192.0	192.0	211.0	231.0	189.0
var0167	167.0	195.0	243.0	227.0	240.0	229.0
var0168	202.0	134.0	62.0	56.0	38.0	21.0
var0169	88.0	79.0	72.0	60.0	52.0	39.0
var0170	278.0	323.0	307.0	284.0	293.0	265.0
var0171	169.0	235.0	211.0	238.0	254.0	227.0
var0172	256.0	289.0	328.0	362.0	324.0	327.0
var0173	156.0	175.0	196.0	232.0	271.0	235.0
var0174	101.0	101.0	60.0	45.0	43.0	27.0
var0175	117.0	80.0	55.0	46.0	20.0	17.0
var0176	137.0	87.0	43.0	25.0	18.0	10.0
var0177	235.0	234.0	284.0	223.0	208.0	172.0
var0178	211.0	174.0	136.0	93.0	85.0	51.0
var0179	82.0	119.0	119.0	120.0	130.0	131.0
var0180	107.0	123.0	97.0	74.0	65.0	46.0
var0181	222.0	292.0	324.0	349.0	376.0	441.0
var0182	168.0	150.0	158.0	172.0	143.0	165.0
var0183	383.0	579.0	780.0	1010.0	1280.0	1545.0
var0184	193.0	168.0	122.0	142.0	169.0	112.0
var0185	191.0	151.0	104.0	120.0	67.0	45.0
var0186	266.0	307.0	393.0	553.0	680.0	803.0
var0187	235.0	184.0	127.0	96.0	75.0	44.0
var0188	225.0	225.0	251.0	240.0	231.0	219.0
var0189	243.0	239.0	231.0	253.0	227.0	219.0
var0190	281.0	403.0	574.0	38955.0	1084.0	1209.0
var0191	302.0	288.0	254.0	231.0	225.0	194.0
var0192	84.0	144.0	170.0	171.0	183.0	164.0
var0193	168.0	118.0	80.0	49.0	42.0	37.0
var0194	197.0	220.0	208.0	224.0	242.0	225.0
var0195	175.0	123.0	85.0	56.0	25.0	13.0
var0196	241.0	274.0	264.0	315.0	307.0	343.0
var0197	114.0	122.0	102.0	119.0	5398.0	81.0
var0198	307.0	246.0	169.0	132.0	92.0	48.0
var0199	138.0	80.0	90.0	74.0	55.0	38.0
var0200	202.0	212.0	218.0	239.0	233.0	220.0
var0201	160.0	200.0	252.0	299.0	343.0	381.0
var0202	178.0	192.0	130.0	107.0	110.0	77.0
var0203	152.0	219.0	240.0	251.0	333.0	328.0
var0204	196.0	201.0	178.0	155.0	170.0	130.0
var0205	124.0	159.0	111.0	115.0	94.0	85.0
var0206	127.0	125.0	159.0	152.0	212.0	190.0
var0207	285.0	291.0	291.0	334.0	311.0	337.0
var0208	136.0	156.0	179.0	203.0	227.0	229.0
var0209	166.0	165.0	172.0	167.0	161.0	157.0
var0210	96.0	111.0	115.0	137.0	165.0	151.0
var0211	143.0	154.0	154.0	185.0	158.0	166.0
var0212	147.0	157.0	163.0	150.0	133.0	127.0
var0213	218.0	261.0	314.0	378.0	414.0	458.0
var0214	63.0	61.0	49.0	38.0	39.0	27.0
var0215	104.0	121.0	140.0	126.0	134.0	140.0
var0216	191.0	173.0	185.0	167.0	147.0	112.0
var0217	289.0	325.0	385.0	422.0	455.0	445.0
var0218	293.0	231.0	150.0	121.0	105.0	63.0
var0219	65.0	90.0	114.0	175.0	221.0	278.0
var0220	292.0	296.0	216.0	191.0	152.0	150.0
var0221	152.0	132.0	138.0	145.0	157.0	136.0
var0222	134.0	105.0	99.0	79.0	58.0	48.0
var0223	134.0	104.0	67.0	37.0	19.0	16.0
var0224	203.0	249.0	241.0	229.0	241.0	197.0
var0225	207.0	275.0	278.0	338.0	332.0	371.0
var0226	163.0	129.0	131.0	100.0	111.0	94.0
var0227	457.0	339.0	275.0	163.0	159.0	115.0
var0228	185.0	204.0	162.0	152.0	137.0	81.0
var0229	93.0	60.0	48.0	29.0	16.0	7.0
var0230	268.0	234.0	193.0	163.0	187.0	153.0
var0231	314.0	209.0	123.0	99.0	63.0	35.0
var0232	140.0	102.0	80.0	55.0	50.0	32.0
var0233	147.0	99.0	75.0	42.0	23.0	9.0
var0234	170.0	167.0	154.0	141.0	143.0	100.0
var0235	125.0	139.0	106.0	130.0	137.0	117.0
var0236	243.0	168.0	130.0	91.0	75.0	46.0
var0237	117.0	113.0	92.0	104.0	101.0	97.0
var0238	166.0	238.0	280.0	282.0	340.0	348.0
var0239	243.0	283.0	334.0	343.0	401.0	351.0
var0240	87.0	73.0	68.0	53.0	66.0	41.0
var0241	184.0	210.0	273.0	287.0	291.0	353.0
var0242	145.0	145.0	121.0	116.0	124.0	88.0
var0243	205.0	231.0	205.0	198.0	167.0	144.0
var0244	191.0	175.0	175.0	168.0	134.0	110.0
var0245	111.0	145.0	171.0	206.0	263.0	331.0
var0246	261.0	272.0	332.0	401.0	413.0	420.0
var0247	116.0	113.0	127.0	101.0	132.0	112.0
var0248	297.0	301.0	307.0	264.0	223.0	183.0
var0249	107.0	111.0	103.0	86.0	75.0	50.0
var0250	167.0	123.0	76.0	37.0	31.0	20.0
var0251	112.0	141.0	124.0	116.0	147.0	77.0
var0252	92.0	124.0	172.0	250.0	371.0	425.0
var0253	259.0	213.0	165.0	133.0	106.0	64.0
var0254	182.0	212.0	243.0	271.0	256.0	242.0
var0255	252.0	282.0	285.0	339.0	298.0	346.0
var0256	104.0	146.0	200.0	260.0	322.0	443.0
var0257	196.0	180.0	147.0	165.0	164.0	105.0
var0258	128.0	112.0	101.0	78.0	55.0	50.0
var0259	225.0	216.0	225.0	205.0	196.0	158.0
var0260	154.0	183.0	192.0	178.0	229.0	244.0
var0261	4864.0	98.0	70.0	93.0	65.0	64.0
var0262	106.0	111.0	130.0	142.0	168.0	140.0
var0263	152.0	143.0	124.0	123.0	121.0	94.0
var0264	164.0	192.0	167.0	174.0	115.0	118.0
var0265	230.0	253.0	391.0	437.0	466.0	569.0
var0266	363.0	457.0	534.0	539.0	606.0	652.0
var0267	135.0	160.0	225.0	350.0	502.0	616.0
var0268	157.0	127.0	109.0	54.0	34.0	29.0
var0269	82.0	79.0	49.0	44.0	29.0	22.0
var0270	165.0	115.0	109.0	88.0	68.0	56.0
var0271	147.0	108.0	133.0	104.0	108.0	104.0
var0272	140.0	127.0	164.0	177.0	156.0	127.0
var0273	142.0	176.0	194.0	209.0	11945.0	253.0
var0274	488.0	334.0	231.0	150.0	142.0	71.0
var0275	189.0	206.0	306.0	379.0	469.0	510.0
var0276	226.0	191.0	143.0	132.0	86.0	74.0
var0277	407.0	417.0	292.0	273.0	208.0	150.0
var0278	125.0	114.0	76.0	60.0	69.0	57.0
var0279	227.0	253.0	235.0	272.0	290.0	251.0
var0280	146.0	178.0	211.0	211.0	256.0	230.0
var0281	169.0	180.0	194.0	229.0	220.0	197.0
var0282	98.0	131.0	104.0	115.0	115.0	97.0
var0283	127.0	112.0	84.0	85.0	63.0	53.0
var0284	207.0	234.0	227.0	256.0	285.0	241.0
var0285	123.0	101.0	82.0	78.0	47.0	48.0
var0286	149.0	121.0	168.0	164.0	182.0	182.0
var0287	172.0	164.0	178.0	137.0	155.0	97.0
var0288	100.0	135.0	146.0	151.0	213.0	252.0
var0289	178.0	187.0	168.0	153.0	141.0	105.0
var0290	152.0	145.0	148.0	130.0	125.0	116.0
var0291	106.0	104.0	102.0	80.0	79.0	90.0
var0292	84.0	121.0	111.0	109.0	99.0	76.0
var0293	170.0	142.0	148.0	101.0	95.0	60.0
var0294	233.0	291.0	362.0	443.0	594.0	645.0
var0295	99.0	59.0	42.0	33.0	18.0	16.0
var0296	191.0	253.0	321.0	346.0	419.0	514.0
var0297	91.0	83.0	105.0	94.0	97.0	85.0
var0298	114.0	141.0	148.0	139.0	123.0	79.0
var0299	161.0	167.0	153.0	188.0	211.0	176.0
var0300	126.0	157.0	134.0	129.0	125.0	144.0
var0301	233.0	332.0	495.0	706.0	1065.0	1469.0
var0302	151.0	112.0	62.0	44.0	26.0	18.0
var0303	82.0	84.0	94.0	104.0	83.0	61.0
var0304	249.0	223.0	213.0	207.0	154.0	135.0
var0305	74.0	80.0	83.0	103.0	104.0	112.0
var0306	205.0	260.0	345.0	383.0	483.0	544.0
var0307	153.0	243.0	312.0	431.0	583.0	659.0
var0308	309.0	250.0	167.0	108.0	98.0	59.0
var0309	219.0	278.0	334.0	401.0	479.0	569.0
var0310	330.0	333.0	317.0	284.0	230.0	204.0
var0311	136.0	119.0	132.0	112.0	99.0	99.0
var0312	165.0	352.0	481.0	723.0	1032.0	1298.0
var0313	375.0	267.0	207.0	181.0	134.0	91.0
var0314	55.0	70.0	65.0	60.0	33.0	46.0
var0315	161.0	203.0	208.0	215.0	212.0	252.0
var0316	160.0	157.0	154.0	110.0	102.0	85.0
var0317	168.0	161.0	139.0	115.0	87.0	70.0
var0318	320.0	287.0	250.0	188.0	161.0	127.0
var0319	271.0	320.0	257.0	258.0	187.0	179.0
var0320	208.0	128.0	95.0	63.0	42.0	19.0
var0321	461.0	418.0	334.0	332.0	263.0	238.0
var0322	284.0	321.0	324.0	304.0	280.0	211.0
var0323	142.0	129.0	96.0	89.0	78.0	60.0
var0324	156.0	170.0	167.0	203.0	252.0	281.0
var0325	418.0	449.0	463.0	409.0	415.0	348.0
var0326	176.0	145.0	130.0	104.0	118.0	72.0
var0327	172.0	197.0	231.0	206.0	176.0	120.0
var0328	292.0	271.0	297.0	323.0	303.0	299.0
var0329	119.0	80.0	37.0	24.0	16.0	14.0
var0330	251.0	164.0	115.0	89.0	63.0	43.0
var0331	187.0	131.0	87.0	51.0	42.0	20.0
var0332	171.0	181.0	204.0	202.0	205.0	175.0
var0333	161.0	158.0	209.0	217.0	220.0	206.0
var0334	131.0	169.0	181.0	190.0	160.0	145.0
var0335	139.0	95.0	108.0	97.0	95.0	73.0
var0336	147.0	88.0	99.0	86.0	73.0	49.0
var0337	127.0	161.0	170.0	192.0	214.0	171.0
var0338	194.0	242.0	331.0	366.0	418.0	432.0
var0339	73.0	110.0	83.0	98.0	93.0	117.0
var0340	136.0	146.0	117.0	89.0	79.0	55.0
var0341	174.0	181.0	166.0	180.0	237.0	223.0
var0342	153.0	108.0	68.0	39.0	21.0	14.0
var0343	88.0	92.0	93.0	63.0	72.0	66.0
var0344	102.0	101.0	70.0	61.0	65.0	38.0
var0345	112.0	110.0	118.0	138.0	148.0	155.0
var0346	145.0	141.0	93.0	138.0	112.0	114.0
var0347	213.0	234.0	194.0	195.0	192.0	8496.0
var0348	87.0	78.0	72.0	82.0	86.0	69.0
var0349	146.0	136.0	135.0	111.0	106.0	56.0
var0350	389.0	339.0	288.0	177.0	119.0	98.0
var0351	180.0	250.0	243.0	270.0	271.0	255.0
var0352	133.0	106.0	85.0	88.0	95.0	51.0
var0353	208.0	306.0	440.0	569.0	841.0	931.0
var0354	282.0	279.0	307.0	332.0	375.0	323.0
var0355	214.0	144.0	127.0	115.0	66.0	28.0
var0356	88.0	76.0	55.0	29.0	35.0	23.0
var0357	240.0	180.0	161.0	154.0	93.0	65.0
var0358	159.0	113.0	79.0	69.0	43.0	19.0
var0359	212.0	268.0	326.0	341.0	403.0	348.0
var0360	279.0	265.0	285.0	273.0	313.0	291.0
var0361	325.0	361.0	394.0	360.0	396.0	348.0
var0362	169.0	155.0	129.0	110.0	98.0	80.0
var0363	209.0	233.0	202.0	188.0	8639.0	117.0
var0364	70.0	102.0	152.0	185.0	250.0	288.0
var0365	339.0	292.0	238.0	165.0	116.0	72.0
var0366	168.0	186.0	160.0	181.0	162.0	148.0
var0367	216.0	177.0	81.0	75.0	39.0	26.0
var0368	129.0	157.0	173.0	166.0	178.0	159.0
var0369	251.0	227.0	172.0	119.0	98.0	78.0
var0370	94.0	96.0	112.0	107.0	131.0	97.0
var0371	153.0	114.0	73.0	42.0	27.0	21.0
var0372	116.0	185.0	235.0	303.0	514.0	645.0
var0373	156.0	156.0	169.0	224.0	224.0	229.0
var0374	185.0	157.0	127.0	104.0	72.0	54.0
var0375	209.0	190.0	136.0	101.0	66.0	50.0
var0376	105.0	49.0	53.0	33.0	32.0	17.0
var0377	176.0	129.0	116.0	102.0	90.0	64.0
var0378	113.0	106.0	88.0	60.0	39.0	38.0
var0379	282.0	267.0	227.0	241.0	186.0	146.0
var0380	154.0	158.0	163.0	135.0	133.0	113.0
var0381	103.0	97.0	59.0	62.0	45.0	39.0
var0382	117.0	90.0	94.0	79.0	79.0	68.0
var0383	356.0	381.0	442.0	408.0	481.0	405.0
var0384	181.0	129.0	96.0	58.0	55.0	31.0
var0385	118.0	119.0	125.0	108.0	159.0	124.0
var0386	161.0	176.0	149.0	152.0	168.0	184.0
var0387	183.0	120.0	137.0	111.0	114.0	75.0
var0388	196.0	191.0	153.0	112.0	108.0	65.0
var0389	159.0	191.0	194.0	182.0	204.0	139.0
var0390	167.0	152.0	156.0	123.0	120.0	83.0
var0391	109.0	141.0	155.0	132.0	142.0	121.0
var0392	105.0	73.0	92.0	53.0	36.0	30.0
var0393	147.0	108.0	104.0	66.0	65.0	46.0
var0394	115.0	117.0	91.0	49.0	64.0	33.0
var0395	176.0	144.0	113.0	104.0	64.0	61.0
var0396	154.0	158.0	111.0	114.0	115.0	105.0
var0397	82.0	57.0	25.0	28.0	11.0	2.0
var0398	219.0	191.0	152.0	134.0	108.0	80.0
var0399	159.0	138.0	113.0	72.0	72.0	53.0
var0400	172.0	135.0	89.0	77.0	55.0	27.0
var0401	157.0	184.0	155.0	188.0	187.0	168.0
var0402	353.0	286.0	250.0	175.0	174.0	122.0
var0403	190.0	149.0	125.0	97.0	82.0	49.0
var0404	206.0	118.0	84.0	61.0	43.0	25.0
var0405	263.0	269.0	240.0	182.0	158.0	7171.0
var0406	131.0	119.0	86.0	78.0	67.0	59.0
var0407	180.0	180.0	96.0	104.0	83.0	88.0
var0408	258.0	275.0	245.0	254.0	237.0	234.0
var0409	170.0	144.0	133.0	69.0	69.0	32.0
var0410	204.0	224.0	240.0	208.0	207.0	167.0
var0411	183.0	259.0	317.0	316.0	371.0	412.0
var0412	94.0	154.0	195.0	301.0	477.0	559.0
var0413	243.0	245.0	230.0	291.0	264.0	233.0
var0414	179.0	180.0	144.0	118.0	144.0	107.0
var0415	147.0	112.0	73.0	53.0	50.0	28.0
var0416	110.0	127.0	110.0	85.0	114.0	102.0
var0417	126.0	123.0	116.0	134.0	137.0	120.0
var0418	170.0	203.0	216.0	204.0	255.0	232.0
var0419	172.0	121.0	114.0	141.0	125.0	103.0
var0420	260.0	195.0	150.0	138.0	110.0	90.0
var0421	174.0	180.0	159.0	157.0	147.0	112.0
var0422	163.0	154.0	130.0	95.0	100.0	85.0
var0423	126.0	94.0	55.0	53.0	33.0	21.0
var0424	118.0	123.0	137.0	143.0	184.0	226.0
var0425	344.0	365.0	355.0	382.0	312.0	298.0
var0426	222.0	127.0	67.0	24.0	23.0	5.0
var0427	82.0	50.0	30.0	12.0	8.0	4.0
var0428	252.0	246.0	180.0	163.0	165.0	90.0
var0429	108.0	126.0	56.0	48.0	52.0	29.0
var0430	259.0	298.0	315.0	351.0	377.0	356.0
var0431	170.0	124.0	119.0	102.0	65.0	59.0
var0432	307.0	298.0	269.0	235.0	253.0	205.0
var0433	104.0	102.0	89.0	75.0	106.0	119.0
var0434	150.0	98.0	55.0	47.0	22.0	14.0
var0435	180.0	206.0	200.0	185.0	145.0	128.0
var0436	76.0	61.0	40.0	35.0	34.0	15.0
var0437	217.0	272.0	285.0	327.0	341.0	323.0
var0438	90.0	41.0	25.0	17.0	19.0	6.0
var0439	271.0	320.0	334.0	388.0	451.0	407.0
var0440	289.0	262.0	236.0	220.0	194.0	127.0
var0441	57.0	48.0	50.0	40.0	29.0	21.0
var0442	140.0	195.0	233.0	268.0	259.0	292.0
var0443	208.0	238.0	221.0	274.0	264.0	272.0
var0444	331.0	279.0	284.0	269.0	239.0	166.0
var0445	82.0	71.0	56.0	38.0	30.0	8.0
var0446	157.0	116.0	101.0	72.0	38.0	46.0
var0447	142.0	93.0	68.0	47.0	29.0	21.0
var0448	177.0	227.0	282.0	331.0	371.0	362.0
var0449	152.0	138.0	169.0	163.0	144.0	122.0
var0450	93.0	77.0	63.0	61.0	55.0	46.0
var0451	169.0	148.0	131.0	119.0	88.0	54.0
var0452	399.0	346.0	298.0	273.0	221.0	187.0
var0453	324.0	339.0	333.0	316.0	312.0	248.0
var0454	185.0	170.0	214.0	217.0	240.0	225.0
var0455	139.0	145.0	157.0	150.0	169.0	155.0
var0456	113.0	77.0	64.0	64.0	33.0	34.0
var0457	94.0	89.0	71.0	46.0	38.0	22.0
var0458	222.0	205.0	186.0	183.0	159.0	92.0
var0459	184.0	220.0	258.0	224.0	265.0	289.0
var0460	316.0	283.0	277.0	225.0	177.0	147.0
var0461	108.0	101.0	83.0	77.0	69.0	62.0
var0462	166.0	182.0	145.0	114.0	95.0	50.0
var0463	258.0	179.0	125.0	89.0	52.0	31.0
var0464	122.0	111.0	71.0	36.0	18.0	13.0
var0465	80.0	79.0	75.0	67.0	69.0	51.0
var0466	117.0	92.0	64.0	51.0	41.0	16.0
var0467	172.0	171.0	217.0	253.0	237.0	252.0
var0468	116.0	155.0	180.0	205.0	252.0	257.0
var0469	156.0	166.0	153.0	147.0	129.0	93.0
var0470	218.0	230.0	208.0	207.0	205.0	191.0
var0471	315.0	362.0	274.0	292.0	295.0	197.0
var0472	71.0	73.0	81.0	84.0	92.0	66.0
var0473	151.0	207.0	213.0	217.0	207.0	182.0
var0474	332.0	458.0	583.0	721.0	928.0	978.0
var0475	202.0	249.0	317.0	354.0	459.0	525.0
var0476	94.0	94.0	77.0	81.0	113.0	60.0
var0477	168.0	136.0	136.0	95.0	88.0	65.0
var0478	239.0	177.0	135.0	75.0	53.0	29.0
var0479	181.0	171.0	157.0	153.0	160.0	96.0
var0480	68.0	95.0	104.0	149.0	202.0	243.0
var0481	52.0	39.0	45.0	28.0	20.0	21.0
var0482	141.0	99.0	94.0	80.0	64.0	64.0
var0483	147.0	125.0	116.0	83.0	75.0	77.0
var0484	153.0	118.0	127.0	153.0	107.0	92.0
var0485	144.0	149.0	86.0	87.0	52.0	40.0
var0486	194.0	128.0	106.0	103.0	68.0	52.0
var0487	148.0	200.0	239.0	242.0	281.0	301.0
var0488	174.0	116.0	108.0	98.0	97.0	42.0
var0489	162.0	107.0	98.0	74.0	74.0	38.0
var0490	223.0	181.0	189.0	139.0	122.0	88.0
var0491	242.0	314.0	404.0	570.0	675.0	774.0
var0492	305.0	242.0	285.0	221.0	206.0	183.0
var0493	107.0	88.0	60.0	66.0	56.0	44.0
var0494	286.0	190.0	126.0	86.0	66.0	42.0
var0495	280.0	383.0	488.0	610.0	656.0	801.0
var0496	100.0	142.0	177.0	199.0	235.0	284.0
