	c_0	c_1	c_2	c_3	c_4	c_5
var0078	226.0	238.0	235.0	221.0	195.0	202.0
var0079	290.0	197.0	142.0	100.0	63.0	44.0
var0080	100.0	58.0	32.0	14.0	10.0	6.0
var0081	117.0	54.0	36.0	18.0	7.0	9.0
var0082	191.0	210.0	245.0	273.0	294.0	313.0
var0083	202.0	221.0	297.0	389.0	483.0	579.0
var0084	341.0	361.0	462.0	565.0	536.0	589.0
var0085	85.0	97.0	117.0	140.0	120.0	133.0
var0086	156.0	142.0	128.0	89.0	66.0	36.0
var0087	154.0	86.0	59.0	29.0	23.0	17.0
var0088	226.0	334.0	375.0	412.0	449.0	524.0
var0089	158.0	149.0	90.0	66.0	54.0	48.0
var0090	194.0	217.0	217.0	171.0	208.0	192.0
var0091	108.0	87.0	69.0	44.0	35.0	33.0
var0092	177.0	148.0	110.0	65.0	34.0	27.0
var0093	94.0	96.0	98.0	89.0	74.0	71.0
var0094	121.0	54.0	12.0	27.0	16.0	3.0
var0095	96.0	134.0	168.0	168.0	214.0	208.0
var0096	91.0	89.0	112.0	126.0	147.0	174.0
var0097	126.0	155.0	114.0	87.0	56.0	34.0
var0098	132.0	132.0	114.0	118.0	94.0	83.0
var0099	195.0	222.0	276.0	278.0	283.0	306.0
var0100	380.0	349.0	329.0	247.0	216.0	172.0
var0101	70.0	87.0	74.0	65.0	45.0	48.0
var0102	175.0	134.0	112.0	91.0	72.0	85.0
var0103	115.0	91.0	50.0	48.0	29.0	27.0
var0104	137.0	172.0	182.0	196.0	245.0	275.0
var0105	277.0	159.0	76.0	32.0	16.0	7.0
var0106	89.0	99.0	89.0	110.0	85.0	68.0
var0107	165.0	115.0	80.0	54.0	24.0	21.0
var0108	116.0	134.0	39.0	224.0	284.0	329.0
var0109	139.0	97.0	76.0	36.0	20.0	9.0
var0110	157.0	89.0	39.0	19.0	16.0	7.0
var0111	113.0	104.0	103.0	123.0	145.0	155.0
var0112	154.0	138.0	170.0	195.0	173.0	221.0
var0113	230.0	299.0	387.0	417.0	469.0	498.0
var0114	241.0	189.0	217.0	160.0	138.0	123.0
var0115	109.0	151.0	223.0	242.0	341.0	480.0
var0116	244.0	224.0	211.0	160.0	125.0	114.0
var0117	95.0	110.0	107.0	101.0	82.0	81.0
var0118	144.0	216.0	348.0	453.0	563.0	902.0
var0119	140.0	126.0	159.0	131.0	139.0	139.0
var0120	181.0	154.0	147.0	101.0	85.0	82.0
var0121	88.0	100.0	116.0	107.0	120.0	130.0
var0122	288.0	292.0	331.0	294.0	249.0	224.0
var0123	254.0	221.0	220.0	199.0	177.0	153.0
var0124	135.0	191.0	325.0	425.0	580.0	821.0
var0125	130.0	128.0	167.0	138.0	142.0	131.0
var0126	185.0	196.0	172.0	140.0	107.0	73.0
var0127	189.0	166.0	136.0	105.0	73.0	56.0
var0128	88.0	114.0	123.0	165.0	194.0	243.0
var0129	159.0	114.0	89.0	74.0	44.0	42.0
var0130	186.0	149.0	126.0	105.0	89.0	70.0
var0131	98.0	121.0	161.0	150.0	198.0	227.0
var0132	113.0	115.0	125.0	102.0	131.0	121.0
var0133	446.0	290.0	240.0	121.0	75.0	63.0
var0134	346.0	258.0	244.0	148.0	105.0	90.0
var0135	91.0	92.0	83.0	39.0	45.0	50.0
var0136	126.0	120.0	102.0	85.0	63.0	77.0
var0137	266.0	249.0	238.0	212.0	234.0	223.0
var0138	114.0	88.0	122.0	104.0	112.0	109.0
var0139	208.0	219.0	241.0	271.0	212.0	238.0
var0140	155.0	110.0	85.0	62.0	30.0	48.0
var0141	114.0	122.0	97.0	85.0	72.0	87.0
var0142	169.0	206.0	220.0	242.0	233.0	256.0
var0143	134.0	118.0	137.0	146.0	116.0	140.0
var0144	133.0	116.0	119.0	85.0	51.0	27.0
var0145	192.0	149.0	128.0	108.0	78.0	46.0
var0146	95.0	76.0	51.0	25.0	31.0	17.0
var0147	167.0	179.0	225.0	251.0	236.0	313.0
var0148	178.0	157.0	138.0	88.0	60.0	55.0
var0149	116.0	131.0	76.0	54.0	38.0	37.0
var0150	166.0	161.0	142.0	147.0	120.0	116.0
var0151	193.0	131.0	93.0	64.0	35.0	22.0
var0152	103.0	83.0	54.0	27.0	17.0	16.0
var0153	212.0	161.0	130.0	81.0	58.0	37.0
var0154	363.0	365.0	382.0	398.0	361.0	360.0
var0155	296.0	267.0	211.0	171.0	115.0	100.0
var0156	93.0	121.0	106.0	97.0	58.0	68.0
var0157	189.0	227.0	270.0	286.0	323.0	346.0
var0158	228.0	160.0	119.0	98.0	76.0	64.0
var0159	181.0	146.0	153.0	23.0	85.0	76.0
var0160	201.0	136.0	69.0	38.0	26.0	12.0
var0161	224.0	185.0	195.0	152.0	152.0	114.0
var0162	85.0	95.0	61.0	45.0	45.0	22.0
var0163	251.0	264.0	328.0	291.0	257.0	256.0
var0164	94.0	89.0	101.0	102.0	87.0	80.0
var0165	155.0	143.0	138.0	93.0	57.0	32.0
var0166	209.0	138.0	87.0	56.0	47.0	20.0
var0167	149.0	127.0	183.0	169.0	175.0	175.0
var0168	154.0	151.0	155.0	157.0	138.0	127.0
var0169	93.0	89.0	64.0	60.0	53.0	42.0
var0170	186.0	171.0	167.0	119.0	80.0	78.0
var0171	210.0	303.0	282.0	359.0	370.0	414.0
var0172	627.0	877.0	1189.0	1428.0	1681.0	2218.0
var0173	164.0	248.0	423.0	695.0	973.0	1401.0
var0174	193.0	127.0	115.0	85.0	46.0	43.0
var0175	217.0	229.0	211.0	195.0	138.0	154.0
var0176	173.0	134.0	86.0	57.0	41.0	20.0
var0177	239.0	115.0	91.0	61.0	15.0	9.0
var0178	307.0	302.0	278.0	200.0	178.0	149.0
var0179	173.0	151.0	146.0	129.0	92.0	71.0
var0180	128.0	93.0	87.0	48.0	43.0	29.0
var0181	221.0	198.0	133.0	77.0	68.0	54.0
var0182	177.0	169.0	141.0	137.0	117.0	112.0
var0183	114.0	66.0	31.0	14.0	9.0	5.0
var0184	126.0	127.0	107.0	100.0	106.0	89.0
var0185	198.0	151.0	128.0	114.0	77.0	51.0
var0186	217.0	129.0	102.0	57.0	40.0	29.0
var0187	302.0	284.0	313.0	293.0	263.0	321.0
var0188	118.0	69.0	43.0	14.0	20.0	2.0
var0189	184.0	202.0	225.0	223.0	219.0	243.0
var0190	437.0	329.0	275.0	175.0	112.0	77.0
var0191	161.0	209.0	252.0	294.0	334.0	422.0
var0192	217.0	223.0	199.0	178.0	163.0	168.0
var0193	128.0	71.0	41.0	29.0	9.0	6.0
var0194	367.0	281.0	283.0	214.0	145.0	134.0
var0195	268.0	222.0	173.0	116.0	102.0	64.0
var0196	271.0	210.0	190.0	124.0	95.0	81.0
var0197	192.0	95.0	43.0	30.0	11.0	3.0
var0198	188.0	146.0	120.0	106.0	88.0	58.0
var0199	152.0	81.0	41.0	14.0	9.0	3.0
var0200	199.0	184.0	229.0	241.0	264.0	256.0
var0201	64.0	94.0	28.0	10.0	4.0	2.0
var0202	268.0	220.0	175.0	106.0	67.0	64.0
var0203	328.0	214.0	139.0	88.0	41.0	34.0
var0204	219.0	203.0	173.0	152.0	155.0	138.0
var0205	144.0	86.0	61.0	37.0	22.0	7.0
var0206	225.0	181.0	153.0	80.0	58.0	47.0
var0207	255.0	365.0	529.0	670.0	883.0	1179.0
var0208	277.0	247.0	221.0	218.0	171.0	122.0
var0209	132.0	138.0	133.0	97.0	96.0	75.0
var0210	171.0	119.0	67.0	51.0	25.0	24.0
var0211	67.0	80.0	60.0	75.0	49.0	63.0
var0212	132.0	183.0	276.0	342.0	495.0	655.0
var0213	209.0	284.0	314.0	419.0	514.0	667.0
var0214	194.0	279.0	329.0	375.0	382.0	495.0
var0215	208.0	95.0	52.0	20.0	10.0	3.0
var0216	72.0	83.0	73.0	49.0	48.0	47.0
var0217	173.0	156.0	191.0	194.0	126.0	124.0
var0218	70.0	25.0	16.0	9.0	2.0	NA
var0219	109.0	153.0	156.0	173.0	202.0	225.0
var0220	179.0	213.0	190.0	150.0	117.0	99.0
var0221	118.0	175.0	278.0	385.0	515.0	723.0
var0222	393.0	432.0	430.0	374.0	348.0	335.0
var0223	246.0	294.0	339.0	382.0	379.0	431.0
var0224	143.0	171.0	191.0	189.0	185.0	190.0
var0225	194.0	173.0	157.0	123.0	74.0	76.0
var0226	370.0	356.0	317.0	231.0	195.0	186.0
var0227	151.0	162.0	164.0	161.0	119.0	104.0
var0228	108.0	126.0	112.0	108.0	106.0	76.0
var0229	173.0	166.0	179.0	140.0	114.0	73.0
var0230	358.0	284.0	227.0	144.0	106.0	75.0
var0231	143.0	139.0	136.0	124.0	147.0	144.0
var0232	286.0	231.0	179.0	157.0	90.0	65.0
var0233	175.0	218.0	214.0	184.0	171.0	167.0
var0234	158.0	109.0	140.0	79.0	70.0	42.0
var0235	107.0	112.0	141.0	148.0	154.0	167.0
var0236	192.0	173.0	233.0	193.0	205.0	191.0
var0237	111.0	104.0	103.0	96.0	66.0	53.0
var0238	260.0	247.0	287.0	243.0	245.0	260.0
var0239	171.0	105.0	94.0	73.0	66.0	42.0
var0240	137.0	139.0	157.0	124.0	110.0	106.0
var0241	195.0	161.0	163.0	137.0	95.0	74.0
var0242	213.0	124.0	72.0	30.0	9.0	7.0
var0243	352.0	414.0	454.0	510.0	575.0	580.0
var0244	85.0	99.0	104.0	96.0	85.0	92.0
var0245	143.0	145.0	132.0	109.0	113.0	128.0
var0246	209.0	344.0	456.0	617.0	817.0	1163.0
var0247	253.0	344.0	675.0	1020.0	1525.0	2462.0
var0248	252.0	266.0	280.0	276.0	208.0	222.0
var0249	258.0	245.0	175.0	149.0	99.0	77.0
var0250	195.0	232.0	258.0	235.0	220.0	235.0
var0251	414.0	466.0	415.0	323.0	308.0	262.0
var0252	189.0	126.0	156.0	106.0	93.0	78.0
var0253	132.0	115.0	158.0	126.0	127.0	123.0
var0254	309.0	393.0	462.0	583.0	656.0	725.0
var0255	143.0	110.0	82.0	42.0	32.0	23.0
var0256	240.0	143.0	75.0	37.0	12.0	10.0
var0257	187.0	197.0	211.0	198.0	202.0	208.0
var0258	196.0	201.0	274.0	232.0	232.0	256.0
var0259	135.0	161.0	197.0	211.0	276.0	360.0
var0260	121.0	138.0	188.0	142.0	149.0	127.0
var0261	177.0	149.0	145.0	106.0	125.0	105.0
var0262	272.0	352.0	459.0	499.0	614.0	777.0
var0263	285.0	210.0	190.0	156.0	89.0	94.0
var0264	167.0	172.0	178.0	170.0	144.0	126.0
var0265	133.0	178.0	307.0	435.0	585.0	864.0
var0266	344.0	318.0	350.0	328.0	319.0	299.0
var0267	285.0	245.0	249.0	194.0	159.0	162.0
var0268	96.0	72.0	79.0	64.0	36.0	32.0
var0269	127.0	139.0	171.0	170.0	199.0	202.0
var0270	199.0	200.0	197.0	175.0	158.0	158.0
var0271	157.0	194.0	241.0	219.0	228.0	283.0
var0272	515.0	515.0	504.0	466.0	454.0	475.0
var0273	136.0	114.0	88.0	67.0	49.0	43.0
var0274	120.0	103.0	134.0	131.0	108.0	111.0
var0275	166.0	161.0	108.0	71.0	50.0	41.0
var0276	156.0	191.0	230.0	247.0	293.0	382.0
var0277	231.0	142.0	99.0	55.0	40.0	29.0
var0278	220.0	261.0	305.0	344.0	383.0	394.0
var0279	148.0	111.0	78.0	56.0	51.0	29.0
var0280	162.0	172.0	204.0	185.0	215.0	244.0
var0281	296.0	234.0	214.0	161.0	147.0	131.0
var0282	170.0	153.0	8665.0	181.0	129.0	161.0
var0283	118.0	150.0	205.0	290.0	354.0	454.0
var0284	131.0	117.0	73.0	44.0	17.0	16.0
var0285	178.0	172.0	190.0	177.0	179.0	149.0
var0286	96.0	157.0	173.0	241.0	248.0	279.0
var0287	193.0	90.0	44.0	32.0	12.0	4.0
var0288	179.0	106.0	93.0	77.0	55.0	54.0
var0289	179.0	154.0	141.0	149.0	102.0	95.0
var0290	233.0	171.0	161.0	114.0	73.0	50.0
var0291	150.0	123.0	138.0	134.0	102.0	76.0
var0292	128.0	163.0	182.0	221.0	185.0	233.0
var0293	214.0	226.0	228.0	206.0	164.0	165.0
var0294	296.0	199.0	118.0	76.0	51.0	29.0
var0295	338.0	215.0	131.0	72.0	39.0	21.0
var0296	68.0	66.0	53.0	37.0	35.0	26.0
var0297	149.0	158.0	143.0	118.0	113.0	100.0
var0298	121.0	129.0	130.0	99.0	80.0	84.0
var0299	223.0	256.0	420.0	490.0	533.0	652.0
var0300	192.0	131.0	139.0	87.0	54.0	34.0
var0301	112.0	88.0	68.0	45.0	20.0	11.0
var0302	101.0	83.0	93.0	80.0	74.0	55.0
var0303	236.0	249.0	241.0	177.0	166.0	109.0
var0304	104.0	84.0	83.0	68.0	63.0	49.0
var0305	139.0	101.0	96.0	68.0	59.0	44.0
var0306	111.0	128.0	120.0	107.0	133.0	155.0
var0307	201.0	240.0	305.0	323.0	324.0	381.0
var0308	105.0	113.0	107.0	87.0	65.0	72.0
var0309	171.0	91.0	51.0	22.0	10.0	15.0
var0310	118.0	80.0	61.0	36.0	28.0	21.0
var0311	121.0	116.0	151.0	179.0	176.0	200.0
var0312	174.0	172.0	201.0	185.0	133.0	115.0
var0313	138.0	142.0	157.0	164.0	142.0	160.0
var0314	103.0	81.0	77.0	59.0	66.0	42.0
var0315	127.0	91.0	105.0	88.0	73.0	64.0
var0316	109.0	130.0	131.0	138.0	132.0	135.0
var0317	309.0	412.0	497.0	476.0	509.0	508.0
var0318	230.0	138.0	85.0	67.0	36.0	23.0
var0319	191.0	129.0	115.0	93.0	65.0	57.0
var0320	128.0	172.0	167.0	184.0	193.0	178.0
var0321	82.0	125.0	133.0	115.0	77.0	88.0
var0322	172.0	171.0	161.0	125.0	103.0	80.0
var0323	165.0	144.0	141.0	123.0	73.0	73.0
var0324	172.0	180.0	186.0	148.0	146.0	130.0
var0325	163.0	231.0	311.0	366.0	413.0	552.0
var0326	220.0	169.0	149.0	95.0	78.0	73.0
var0327	177.0	280.0	547.0	812.0	1187.0	1980.0
var0328	151.0	164.0	241.0	272.0	333.0	387.0
var0329	256.0	294.0	367.0	315.0	403.0	386.0
var0330	215.0	175.0	132.0	87.0	40.0	53.0
var0331	308.0	277.0	232.0	260.0	169.0	161.0
var0332	93.0	131.0	216.0	330.0	404.0	563.0
var0333	209.0	70.0	30.0	5.0	4.0	2.0
var0334	197.0	170.0	151.0	121.0	115.0	75.0
var0335	186.0	206.0	179.0	180.0	155.0	136.0
var0336	147.0	183.0	233.0	242.0	314.0	312.0
var0337	185.0	217.0	320.0	410.0	487.0	652.0
var0338	127.0	86.0	54.0	34.0	29.0	31.0
var0339	176.0	221.0	305.0	345.0	297.0	412.0
var0340	221.0	342.0	476.0	604.0	698.0	1043.0
var0341	139.0	114.0	130.0	74.0	62.0	47.0
var0342	140.0	198.0	161.0	189.0	187.0	211.0
var0343	222.0	141.0	92.0	50.0	39.0	19.0
var0344	121.0	94.0	84.0	67.0	42.0	21.0
var0345	254.0	182.0	126.0	105.0	68.0	62.0
var0346	162.0	102.0	76.0	42.0	32.0	8.0
var0347	171.0	146.0	70.0	62.0	38.0	15.0
var0348	111.0	137.0	170.0	162.0	155.0	195.0
var0349	192.0	328.0	474.0	531.0	777.0	1226.0
var0350	85.0	93.0	108.0	92.0	80.0	72.0
var0351	166.0	232.0	261.0	290.0	238.0	293.0
var0352	114.0	78.0	53.0	33.0	20.0	8.0
var0353	158.0	195.0	194.0	210.0	209.0	232.0
var0354	157.0	155.0	256.0	283.0	369.0	522.0
var0355	167.0	125.0	96.0	73.0	43.0	34.0
var0356	124.0	129.0	146.0	152.0	140.0	128.0
var0357	162.0	195.0	279.0	249.0	309.0	379.0
var0358	183.0	224.0	229.0	255.0	219.0	199.0
var0359	156.0	133.0	113.0	85.0	85.0	93.0
var0360	230.0	207.0	223.0	221.0	235.0	215.0
var0361	212.0	240.0	287.0	325.0	312.0	336.0
var0362	138.0	177.0	187.0	189.0	172.0	126.0
var0363	131.0	178.0	196.0	222.0	268.0	337.0
var0364	179.0	161.0	158.0	130.0	121.0	100.0
var0365	151.0	113.0	98.0	67.0	69.0	59.0
var0366	187.0	271.0	420.0	538.0	724.0	1082.0
var0367	145.0	170.0	165.0	180.0	157.0	143.0
var0368	167.0	157.0	142.0	120.0	112.0	104.0
var0369	208.0	188.0	124.0	109.0	75.0	80.0
var0370	273.0	276.0	333.0	292.0	281.0	308.0
var0371	98.0	78.0	91.0	74.0	50.0	46.0
var0372	156.0	169.0	191.0	210.0	198.0	222.0
var0373	264.0	316.0	421.0	415.0	437.0	511.0
var0374	247.0	224.0	31.0	163.0	140.0	130.0
var0375	137.0	73.0	53.0	32.0	21.0	9.0
var0376	313.0	304.0	340.0	265.0	251.0	248.0
var0377	217.0	187.0	188.0	166.0	6805.0	113.0
var0378	98.0	50.0	24.0	32.0	19.0	12.0
var0379	182.0	246.0	412.0	537.0	726.0	1025.0
var0380	133.0	129.0	134.0	130.0	161.0	165.0
var0381	235.0	194.0	128.0	98.0	66.0	54.0
var0382	269.0	188.0	156.0	93.0	83.0	39.0
var0383	162.0	209.0	270.0	278.0	284.0	300.0
var0384	146.0	200.0	252.0	291.0	307.0	389.0
var0385	251.0	202.0	197.0	156.0	109.0	113.0
var0386	169.0	223.0	324.0	328.0	364.0	375.0
var0387	131.0	142.0	161.0	153.0	138.0	162.0
var0388	176.0	236.0	301.0	325.0	329.0	420.0
var0389	110.0	123.0	106.0	138.0	131.0	143.0
var0390	171.0	224.0	263.0	259.0	281.0	311.0
var0391	430.0	221.0	85.0	39.0	13.0	4.0
var0392	220.0	141.0	105.0	89.0	29.0	36.0
var0393	244.0	207.0	231.0	236.0	219.0	191.0
var0394	212.0	241.0	193.0	191.0	162.0	127.0
var0395	162.0	101.0	75.0	40.0	24.0	11.0
var0396	77.0	82.0	125.0	107.0	121.0	106.0
var0397	204.0	188.0	201.0	193.0	201.0	222.0
var0398	131.0	130.0	159.0	129.0	139.0	146.0
var0399	120.0	116.0	108.0	107.0	86.0	78.0
var0400	226.0	133.0	42.0	14.0	13.0	4.0
var0401	117.0	148.0	198.0	233.0	289.0	359.0
var0402	178.0	180.0	154.0	132.0	118.0	102.0
var0403	435.0	335.0	275.0	212.0	166.0	121.0
var0404	350.0	256.0	272.0	203.0	179.0	185.0
var0405	149.0	134.0	157.0	138.0	150.0	148.0
var0406	221.0	224.0	198.0	196.0	160.0	184.0
var0407	348.0	258.0	248.0	227.0	164.0	134.0
var0408	166.0	167.0	208.0	211.0	264.0	238.0
var0409	154.0	117.0	111.0	80.0	72.0	66.0
var0410	204.0	241.0	279.0	327.0	329.0	384.0
var0411	249.0	233.0	156.0	105.0	76.0	66.0
var0412	210.0	194.0	183.0	137.0	107.0	121.0
var0413	138.0	122.0	156.0	124.0	109.0	107.0
var0414	203.0	102.0	60.0	29.0	13.0	10.0
var0415	235.0	270.0	366.0	394.0	467.0	521.0
var0416	165.0	241.0	370.0	500.0	745.0	1135.0
var0417	257.0	250.0	195.0	167.0	124.0	117.0
var0418	153.0	132.0	118.0	84.0	79.0	56.0
var0419	158.0	178.0	224.0	239.0	232.0	263.0
var0420	90.0	91.0	84.0	107.0	64.0	93.0
var0421	93.0	76.0	64.0	50.0	36.0	43.0
var0422	256.0	218.0	288.0	229.0	222.0	175.0
var0423	103.0	69.0	39.0	18.0	8.0	4.0
var0424	460.0	477.0	504.0	555.0	583.0	634.0
var0425	345.0	431.0	476.0	497.0	618.0	704.0
var0426	153.0	82.0	56.0	31.0	16.0	10.0
var0427	210.0	186.0	169.0	183.0	139.0	148.0
var0428	577.0	543.0	501.0	435.0	372.0	308.0
var0429	196.0	258.0	268.0	364.0	386.0	496.0
var0430	117.0	175.0	245.0	245.0	354.0	398.0
var0431	111.0	123.0	138.0	97.0	88.0	100.0
var0432	81.0	61.0	54.0	30.0	26.0	23.0
var0433	311.0	270.0	295.0	235.0	240.0	193.0
var0434	95.0	112.0	98.0	111.0	92.0	92.0
var0435	123.0	43.0	9.0	3.0	NA	NA
var0436	236.0	225.0	170.0	133.0	83.0	79.0
var0437	253.0	249.0	260.0	194.0	181.0	123.0
var0438	124.0	80.0	71.0	36.0	30.0	14.0
var0439	177.0	227.0	265.0	323.0	339.0	396.0
var0440	158.0	197.0	291.0	372.0	424.0	508.0
var0441	326.0	410.0	509.0	511.0	557.0	710.0
var0442	92.0	82.0	103.0	85.0	91.0	69.0
var0443	120.0	160.0	204.0	252.0	287.0	349.0
var0444	194.0	205.0	242.0	283.0	312.0	331.0
var0445	242.0	198.0	163.0	166.0	143.0	157.0
var0446	163.0	154.0	114.0	92.0	61.0	52.0
var0447	128.0	183.0	233.0	242.0	295.0	383.0
var0448	238.0	192.0	147.0	114.0	85.0	51.0
var0449	257.0	298.0	342.0	300.0	287.0	285.0
var0450	239.0	192.0	128.0	99.0	69.0	72.0
var0451	315.0	204.0	105.0	60.0	31.0	27.0
var0452	165.0	162.0	126.0	116.0	128.0	84.0
var0453	309.0	353.0	427.0	442.0	466.0	579.0
var0454	220.0	182.0	134.0	99.0	11.0	44.0
var0455	103.0	107.0	128.0	139.0	116.0	109.0
var0456	538.0	477.0	430.0	379.0	313.0	272.0
var0457	170.0	239.0	302.0	362.0	405.0	520.0
var0458	187.0	145.0	108.0	53.0	47.0	32.0
var0459	191.0	237.0	241.0	278.0	278.0	296.0
var0460	93.0	116.0	107.0	76.0	94.0	109.0
var0461	283.0	252.0	290.0	265.0	230.0	240.0
var0462	154.0	124.0	139.0	116.0	114.0	86.0
var0463	221.0	183.0	155.0	147.0	139.0	107.0
var0464	203.0	157.0	85.0	49.0	41.0	30.0
var0465	284.0	250.0	194.0	147.0	110.0	93.0
var0466	103.0	104.0	73.0	36.0	26.0	19.0
var0467	284.0	163.0	91.0	60.0	36.0	23.0
var0468	194.0	182.0	231.0	226.0	240.0	231.0
var0469	101.0	60.0	41.0	23.0	8.0	8.0
var0470	46.0	57.0	76.0	76.0	102.0	151.0
var0471	258.0	301.0	342.0	339.0	392.0	429.0
var0472	338.0	347.0	376.0	417.0	398.0	468.0
var0473	106.0	142.0	164.0	163.0	207.0	234.0
var0474	298.0	315.0	378.0	348.0	304.0	294.0
var0475	191.0	215.0	206.0	168.0	203.0	163.0
var0476	172.0	161.0	187.0	226.0	243.0	264.0
var0477	236.0	164.0	123.0	86.0	39.0	27.0
var0478	106.0	110.0	104.0	99.0	116.0	96.0
var0479	138.0	141.0	209.0	229.0	263.0	349.0
var0480	156.0	214.0	239.0	297.0	275.0	331.0
var0481	143.0	205.0	293.0	399.0	467.0	618.0
var0482	191.0	215.0	203.0	193.0	152.0	132.0
var0483	329.0	537.0	856.0	1082.0	1446.0	2162.0
var0484	320.0	309.0	283.0	232.0	211.0	168.0
var0485	204.0	180.0	218.0	216.0	196.0	191.0
var0486	154.0	148.0	138.0	109.0	82.0	85.0
var0487	102.0	78.0	55.0	16.0	3.0	10.0
var0488	219.0	333.0	414.0	514.0	638.0	773.0
var0489	158.0	125.0	98.0	109.0	61.0	66.0
var0490	93.0	120.0	103.0	116.0	105.0	97.0
var0491	285.0	238.0	178.0	109.0	100.0	99.0
var0492	125.0	148.0	21.0	130.0	125.0	121.0
var0493	153.0	167.0	147.0	104.0	96.0	101.0
var0494	161.0	182.0	191.0	185.0	235.0	219.0
var0495	248.0	266.0	227.0	207.0	182.0	168.0
var0496	125.0	124.0	103.0	102.0	80.0	78.0
