	c_0	c_1	c_2	c_3	c_4	c_5
var0382	108.0	90.0	104.0	86.0	69.0	71.0
var0383	415.0	419.0	472.0	461.0	482.0	426.0
var0384	188.0	157.0	123.0	84.0	48.0	34.0
var0385	146.0	110.0	121.0	135.0	136.0	139.0
var0386	150.0	169.0	180.0	181.0	186.0	212.0
var0387	171.0	153.0	143.0	121.0	96.0	81.0
var0388	232.0	190.0	180.0	119.0	101.0	108.0
var0389	223.0	222.0	208.0	195.0	163.0	169.0
var0390	190.0	171.0	170.0	143.0	116.0	107.0
var0391	122.0	147.0	153.0	142.0	165.0	157.0
var0392	105.0	90.0	87.0	76.0	38.0	26.0
var0393	157.0	135.0	108.0	87.0	61.0	56.0
var0394	154.0	118.0	94.0	71.0	52.0	39.0
var0395	194.0	151.0	124.0	104.0	70.0	62.0
var0396	136.0	172.0	159.0	153.0	128.0	126.0
var0397	94.0	68.0	35.0	29.0	12.0	3.0
var0398	254.0	180.0	172.0	134.0	124.0	82.0
var0399	187.0	161.0	139.0	101.0	66.0	41.0
var0400	208.0	143.0	89.0	68.0	58.0	29.0
var0401	183.0	180.0	201.0	200.0	195.0	176.0
var0402	376.0	294.0	268.0	220.0	171.0	118.0
var0403	190.0	160.0	124.0	112.0	85.0	59.0
var0404	218.0	150.0	102.0	63.0	29.0	26.0
var0405	279.0	323.0	210.0	196.0	178.0	163.0
var0406	130.0	109.0	108.0	99.0	68.0	60.0
var0407	172.0	161.0	143.0	115.0	94.0	75.0
var0408	257.0	297.0	262.0	302.0	263.0	253.0
var0409	216.0	178.0	139.0	89.0	60.0	38.0
var0410	226.0	273.0	219.0	217.0	212.0	176.0
var0411	183.0	259.0	344.0	308.0	394.0	468.0
var0412	98.0	151.0	240.0	299.0	484.0	630.0
var0413	205.0	269.0	244.0	282.0	278.0	300.0
var0414	190.0	198.0	150.0	136.0	177.0	102.0
var0415	159.0	101.0	92.0	87.0	64.0	40.0
var0416	117.0	130.0	115.0	128.0	103.0	118.0
var0417	104.0	135.0	120.0	140.0	132.0	120.0
var0418	202.0	198.0	273.0	272.0	282.0	259.0
var0419	146.0	142.0	129.0	141.0	119.0	117.0
var0420	274.0	223.0	199.0	124.0	105.0	87.0
var0421	194.0	199.0	178.0	173.0	143.0	102.0
var0422	155.0	156.0	138.0	117.0	114.0	89.0
var0423	143.0	120.0	65.0	46.0	41.0	32.0
var0424	110.0	148.0	171.0	187.0	198.0	215.0
var0425	353.0	412.0	408.0	384.0	336.0	322.0
var0426	247.0	118.0	69.0	26.0	16.0	14.0
var0427	90.0	77.0	28.0	19.0	6.0	5.0
var0428	278.0	278.0	231.0	198.0	145.0	102.0
var0429	102.0	98.0	67.0	52.0	40.0	43.0
var0430	265.0	302.0	364.0	363.0	370.0	345.0
var0431	169.0	151.0	112.0	117.0	69.0	53.0
var0432	334.0	302.0	297.0	267.0	257.0	224.0
var0433	82.0	106.0	106.0	84.0	88.0	80.0
var0434	174.0	129.0	68.0	44.0	17.0	11.0
var0435	195.0	207.0	210.0	189.0	181.0	158.0
var0436	87.0	55.0	57.0	35.0	27.0	24.0
var0437	233.0	292.0	290.0	317.0	315.0	320.0
var0438	84.0	49.0	34.0	28.0	23.0	9.0
var0439	293.0	336.0	424.0	421.0	446.0	436.0
var0440	336.0	319.0	252.0	245.0	202.0	148.0
var0441	79.0	77.0	51.0	39.0	39.0	26.0
var0442	171.0	175.0	204.0	249.0	310.0	338.0
var0443	217.0	233.0	241.0	236.0	278.0	288.0
var0444	335.0	318.0	283.0	241.0	232.0	173.0
var0445	98.0	92.0	48.0	49.0	21.0	17.0
var0446	144.0	118.0	122.0	81.0	70.0	35.0
var0447	122.0	104.0	72.0	66.0	29.0	24.0
var0448	202.0	250.0	296.0	358.0	379.0	421.0
var0449	163.0	175.0	185.0	178.0	136.0	136.0
var0450	90.0	76.0	80.0	64.0	48.0	37.0
var0451	175.0	162.0	134.0	106.0	86.0	56.0
var0452	422.0	358.0	311.0	293.0	236.0	205.0
var0453	330.0	383.0	353.0	363.0	313.0	307.0
var0454	193.0	211.0	211.0	215.0	223.0	241.0
var0455	167.0	160.0	179.0	179.0	193.0	168.0
var0456	113.0	109.0	74.0	44.0	39.0	30.0
var0457	124.0	96.0	83.0	54.0	43.0	29.0
var0458	235.0	201.0	195.0	169.0	130.0	121.0
var0459	200.0	250.0	284.0	299.0	253.0	302.0
var0460	327.0	308.0	280.0	222.0	195.0	162.0
var0461	142.0	113.0	90.0	87.0	72.0	60.0
var0462	177.0	172.0	123.0	93.0	95.0	78.0
var0463	278.0	184.0	120.0	76.0	57.0	36.0
var0464	176.0	88.0	81.0	44.0	20.0	21.0
var0465	97.0	82.0	73.0	82.0	67.0	61.0
var0466	145.0	115.0	64.0	51.0	46.0	15.0
var0467	194.0	249.0	217.0	257.0	295.0	312.0
var0468	151.0	171.0	190.0	245.0	259.0	296.0
var0469	185.0	172.0	183.0	180.0	120.0	108.0
var0470	232.0	242.0	242.0	225.0	187.0	173.0
var0471	308.0	346.0	342.0	327.0	297.0	259.0
var0472	83.0	86.0	88.0	96.0	94.0	95.0
var0473	184.0	170.0	202.0	226.0	228.0	203.0
var0474	368.0	505.0	652.0	801.0	888.0	1139.0
var0475	192.0	236.0	346.0	421.0	467.0	529.0
var0476	90.0	89.0	106.0	114.0	76.0	84.0
var0477	201.0	142.0	131.0	103.0	99.0	66.0
var0478	285.0	213.0	146.0	96.0	51.0	39.0
var0479	230.0	181.0	176.0	148.0	153.0	122.0
var0480	73.0	104.0	118.0	196.0	226.0	251.0
var0481	57.0	43.0	40.0	33.0	23.0	13.0
var0482	119.0	127.0	108.0	98.0	92.0	75.0
var0483	136.0	137.0	123.0	99.0	96.0	91.0
var0484	152.0	148.0	135.0	129.0	112.0	108.0
var0485	145.0	145.0	119.0	83.0	60.0	41.0
var0486	178.0	166.0	151.0	88.0	69.0	70.0
var0487	160.0	226.0	216.0	234.0	302.0	292.0
var0488	180.0	130.0	112.0	84.0	76.0	49.0
var0489	192.0	150.0	116.0	62.0	66.0	46.0
var0490	215.0	197.0	193.0	162.0	139.0	98.0
var0491	240.0	371.0	466.0	603.0	701.0	837.0
var0492	316.0	281.0	257.0	291.0	214.0	206.0
var0493	117.0	109.0	90.0	97.0	53.0	47.0
var0494	283.0	215.0	131.0	88.0	77.0	58.0
var0495	290.0	420.0	522.0	622.0	723.0	872.0
var0496	118.0	160.0	170.0	221.0	226.0	252.0
