condition	clean	clean	jackpot	jackpot	reperror	reperror
var0045	8.195025300955526e-180	28.593062603907384	3.064863958465411e-129	24.186780442343085	1.9111837557798186e-94	20.6175170524877
var0046	4.185810858625807e-199	30.104855252740748	1.4333501187955225e-192	29.60140443466345	2.3946514575095895e-181	28.716204560542185
var0047	1.0310288450498651e-45	14.191717105860489	3.4733389729434054e-41	13.44107918757648	3.520545324054106e-54	15.499050848458626
var0048	0.01777176114817	2.3703394364989205	9.12069837468008e-06	4.437033782993669	0.5259389429441114	0.634217416322764
var0049	0.7289381819518566	0.3465383319171944	0.8651647807273428	0.1698033646797898	0.10632361618599454	1.6149403356982195
var0050	4.6712254180301635e-52	15.181753861699766	1.0038439835119546e-43	13.867002882204739	0.006312073024587236	2.7311134951277487
var0051	2.0802388895218098e-122	23.528582320747297	2.0134842588598866e-87	19.81968917590606	4.178134124734263e-82	19.193699131560027
var0052	1.1437919788503692e-19	9.074329830550898	3.365590748446942e-60	16.36562423102564	2.882554310850885e-108	22.104158874715814
var0053	1.6481535835342266e-56	15.840002090051883	2.3236574427891707e-88	19.92806678285482	1.105007160219104e-75	18.40936988681741
var0054	0.005564187925253239	2.7724159927245142	0.019458897771464187	2.336621034058565	1.059396698762195e-13	7.433277068053477
var0055	0.00032675392103194645	3.593110513099773	4.052782351632263e-09	5.8820245391082535	1.2882388838040918e-14	7.706986037704511
var0056	1.637392838749345e-54	15.548161394637138	1.436076893568777e-55	15.703285569240034	0.0	39.260655839615445
var0057	2.9991267536920063e-81	19.091010308057758	8.465617234837582e-49	14.681531812159776	2.4397327755906413e-70	17.730472965259214
var0058	0.0	78.25130031396202	0.0	68.36122001180303	9.983904405678709e-173	28.01736465539309
var0059	1.650986605445653e-32	11.87218490247455	1.3075421501718783e-19	9.059746385453563	0.26194196823922933	1.1218129750886165
var0060	2.767274451485006e-64	16.928634067151574	2.0345253102089432e-55	15.68117591634442	6.078124105558757e-50	14.859049707616222
var0061	2.8161265641135285e-09	5.941972508662029	5.120736479652179e-44	13.915212712640828	6.609925168280346e-37	12.691276914021985
var0062	1.2405146852515947e-137	24.971723954729615	1.3954435348384646e-88	19.953575124305473	6.020156731446958e-69	17.54931513243182
var0063	5.804388250490171e-188	29.24123273693526	1.5923691088154874e-181	28.730392416411505	1.5857310982152506e-90	20.176168006954605
var0064	1.6321666424127191e-13	7.375917828657942	5.915197511841718e-109	22.175547136257688	2.5236985139930915e-56	15.813187171909117
var0065	4.3427888428858746e-21	9.423986577203246	7.803357895448452e-06	4.470509221817299	3.0022115598242632e-30	11.42880228978758
var0066	2.8432547603909644e-05	4.185670559392872	8.725594495886217e-06	4.446560883789788	0.00014762474120319188	3.795031451115575
var0067	3.873999322599296e-55	15.640217941584325	7.236258344710109e-27	10.73156191534006	4.769995745778163e-12	6.912257916452751
var0068	7.777085137271207e-42	13.55136454106408	1.4668886759744652e-76	18.518416310110954	1.301376871682985e-25	10.46124258033189
var0069	1.2983671657081057e-14	7.705986144445374	7.467331509303565e-07	4.948797685901744	5.882785839698922e-63	16.747730729963312
var0070	6.5350619945798546e-09	5.802455810569677	4.256503093912118e-07	5.057113329685056	0.0015376572680984232	3.167481058100698
var0071	2.183437403517062e-61	16.531310679202612	6.032191945098023e-74	18.191450960221307	0.004071484662387149	2.8725695361673447
var0072	1.8772180627658066e-13	7.357261202575056	2.759398423923038e-31	11.634270288504785	1.4180037125404457e-13	7.39463205540583
var0073	8.001757974662124e-48	14.528443872578665	2.691468760371529e-14	7.612354614333415	3.7472121956090423e-10	6.264209580744426
var0074	2.578802135243907e-19	8.985363593595535	1.381445185895369e-44	14.008577392916955	4.843742316847506e-16	8.115353123753595
var0075	1.9512637367094783e-30	11.466160423352544	8.401765897834725e-27	10.717755253461348	3.0171149524131728e-34	12.202422667137837
var0076	0.1183951837610475	1.561545132209624	0.0004058522690689435	3.5362488014088433	0.019313782138285912	2.339418555406717
var0077	3.642910381315503e-06	4.63077985473592	5.23369038208658e-07	5.017541480693755	1.5521719685351497e-33	12.06834895908976
var0078	2.7067124692429693e-15	7.903733569947575	7.703262467774095e-13	7.166334140742188	1.16420194862756e-25	10.471790203235278
var0079	5.6270114866039576e-260	34.44353616706725	6.847517030099707e-103	21.53808812392027	7.213175291140137e-72	17.927354001094155
var0080	3.748303758352419e-99	21.135545746501975	4.713824725021633e-152	26.26583065496667	5.289047966811532e-10	6.210279392205306
var0081	1.046000005716015e-62	16.713452588628787	1.3855992348960412e-91	20.296328064129327	0.0	41.808917454058246
var0082	4.074127704778144e-11	6.601356405504055	0.0009724262839477201	3.298385216205026	1.1044426989171242e-07	5.308643241770433
var0083	5.116753768416148e-62	16.618535246767294	1.5171576524573893e-30	11.48792301599252	5.780221928143285e-38	12.880708855570193
var0084	1.3098823686319676e-08	5.68477076793253	1.8888140186268717e-14	7.657979244826217	1.9603351620150418e-59	16.25799990532189
var0085	1.6558662778282964e-19	9.033948522359417	1.053165392994315e-07	5.3173031221990295	9.019376514137345e-29	11.12944654246469
var0086	6.281581509417419e-99	21.111157149155748	8.633228858486533e-126	23.856676143321028	6.598091268390238e-80	18.928855034973836
var0087	7.940085895885348e-218	31.50284913254211	1.0751222286264624e-164	27.350161779942233	7.881652061011022e-192	29.543831558106
var0088	2.9692683092173457e-35	12.389761044423283	1.1549824784795198e-32	11.902033306247453	7.941601493918749e-62	16.5921571436937
var0089	3.957432626978182e-66	17.176862632381134	3.246690722654515e-56	15.797311801040895	1.1090881038383541e-22	9.801515629347865
var0090	0.464648808242199	0.7312134136505946	0.30289557153352975	1.030243804221867	0.4351411068547347	0.7804244060455446
var0091	5.494947050456887e-28	10.967197062321903	1.0766741808672013e-125	23.847433451508635	7.308292169334022e-120	23.27857554952674
var0092	7.00800489206929e-89	19.987976906038085	5.896625183064206e-53	15.316896804431147	9.903262601027565e-79	18.785614786804732
var0093	2.523460722079966e-06	4.706224939754957	8.118295050294287e-06	4.462040306682969	3.4915886723610105e-09	5.906638452480585
var0094	NA	NA	3.531542306256564e-57	15.93658104620898	1.4083378701556638e-122	23.545125406860013
var0095	7.113576754909502e-23	9.846269005869102	5.891418408231303e-34	12.14782201079419	0.7064455165810967	0.3766341350884118
var0096	9.112428785539392e-42	13.539729144449728	1.8371328170336295e-225	32.055552007231256	3.677819013247988e-19	8.94624450032891
var0097	2.6671385610277796e-22	9.712499912129939	7.04836627916913e-27	10.733992388883784	2.583039445701514e-34	12.21506217042064
var0098	7.269852567957304e-55	15.600083893609582	5.125835008168865e-38	12.889978122470527	4.989494202769268e-10	6.219434635860845
var0099	8.068598337548322e-07	4.933700862496114	1.458296870370122e-10	6.40967550477923	0.0008293438550599021	3.342810930230046
var0100	4.610891232790997e-122	23.494790344845182	2.2160612997256337e-41	13.474290223954776	1.8065495207559604e-204	30.511996255334168
var0101	9.973962119012852e-13	7.130865673553466	2.3413438816917845e-16	8.203167618192424	6.2201565171691684e-27	10.745533061460078
var0102	4.271073800346996e-23	9.897430502925152	2.0987007449300882e-44	13.978843703043363	2.3869790279124925e-165	27.405060323303097
var0103	2.5316930708895014e-210	30.95011379604269	2.244391341617736e-118	23.131267568601825	3.2502854273492387e-68	17.453278679829367
var0104	2.8152857544235892e-15	7.8988322013472745	9.435614676894177e-23	9.817826277697753	9.255853796307225e-22	9.584887412682823
var0105	1.1651801008171846e-73	18.155333609094626	3.243147616629726e-272	35.25159558660265	1.4076203900819395e-197	29.98798644718979
var0106	1.2266076741052305e-11	6.777042555143815	1.149483711767702e-27	10.90024419876118	3.668769334015202e-17	8.42302794142401
var0107	0.0	46.90588310844648	1.1307849908933568e-90	20.19287930431638	5.0516494226839645e-143	25.46312605880452
var0108	1.0577650768937909e-23	10.036097461438311	1.7011245676593446e-25	10.435834471559279	5.103324172013836e-80	18.94238391600045
var0109	3.239355259273453e-66	17.188476066277694	7.12833887361098e-24	10.074968835132415	1.098193012140059e-86	19.734130805775465
var0110	5.261720850676841e-160	26.952992384650592	8.519044440187307e-70	17.66003260732118	1.8181840903860493e-108	22.12495522068641
var0111	0.3071216491832248	1.0212803167893991	0.7963960252612183	0.25801410009950154	0.43178204574736934	0.7861458498000252
var0112	0.04200618232553344	2.0334588954663304	0.03261911249853373	2.1367403951894093	0.21678746065753185	1.2351156636132066
var0113	2.115024195408554e-09	5.988717300924514	4.307211012269876e-28	10.989201214436749	6.546449958612704e-33	11.949312545575925
var0114	1.3982356894370695e-21	9.542207643437289	2.69995558426356e-41	13.45970401664789	1.4523992161533435e-91	20.29401368964605
var0115	0.0	58.85173838147439	5.249186452749864e-246	33.49745392597349	6.692698151051814e-160	26.944078019416533
var0116	5.715614956323829e-58	16.050008584861104	1.1207164192108301e-53	15.424469865615348	2.6063612779457806e-174	28.14701973517205
var0117	1.789303678663919e-18	8.769833694839875	5.9815892606918984e-46	14.22984302326554	2.0379073238835237e-09	5.994756369036839
var0118	1.5612327571949047e-223	31.916801118909206	0.0	65.06601223731329	1.283058174137735e-185	29.056248549785835
var0119	0.001940637172842932	3.099169871028606	6.113729700245166e-09	5.813616750376939	0.011627565891183668	2.5232501385372488
var0120	4.185877892171238e-64	16.90425410471141	4.742735551566161e-17	8.392905315508974	1.1807850021378932e-24	10.250216711640514
var0121	0.00513078571989637	2.7987058287898696	0.0009741348184777431	3.2978923257581414	0.7110063770312747	0.3705048318457741
var0122	2.2042333012019536e-09	5.981993308478499	4.576999107642775e-62	16.625217853479025	7.237230302799884e-31	11.55170261715827
var0123	4.852907701910879e-226	32.09701326627091	8.215345133830405e-78	18.6729707006592	3.952196009339332e-88	19.901463419123292
var0124	0.0	58.25492152674904	1.4576097714369597e-294	36.68117834604138	0.0	69.6551513183374
var0125	0.04963774487203877	1.9630725477164852	0.05377334853511069	1.9286578792581586	0.993597368611637	0.008024594557004565
var0126	3.6948691850317744e-109	22.19671484142365	4.5108044631717943e-72	17.95343974617489	2.5713407823948205e-190	29.42576851989036
var0127	4.189252160637282e-296	36.77774444122224	5.351942000200434e-68	17.42477406580772	0.0	38.420998478412805
var0128	3.3285046190043947e-76	18.474245106879938	6.217752109617646e-127	23.966506473303824	2.029192912613004e-137	24.952040913596175
var0129	2.6238457981137866e-43	13.79790018645346	6.84961995464144e-64	16.87519690275306	5.789719246356229e-99	21.115010507600328
var0130	2.862887484617993e-28	11.026009314518513	2.767494010036934e-23	9.940745052699095	1.4690182821585024e-07	5.256400960732187
var0131	5.216504453295564e-10	6.2124492092588035	4.726884936162299e-20	9.170075355510164	4.855300019765078e-05	4.062485328377709
var0132	5.3306625900536834e-08	5.4399129013566485	6.576053205157525e-05	3.991125268252067	5.763772183335335e-07	4.998968817900044
var0133	6.616111016884527e-82	19.169801219074834	8.361274107979394e-204	30.461792751108526	1.9092034625496309e-93	20.505846090917608
var0134	2.7783868882095914e-119	23.221242461937223	7.362866113822464e-38	12.862018363397999	2.649889820186551e-86	19.689558506144014
var0135	2.4026023346588904e-13	7.324237847573618	1.375546929448158e-15	7.9876325784080695	4.440454298329039e-09	5.866889857649596
var0136	2.286792547170991e-71	17.863076693898474	8.706897355637074e-81	19.035254234099725	5.281383759616006e-30	11.379645730014849
var0137	2.72384206199336e-20	9.229308668370324	9.617424233843568e-14	7.446052917065602	1.3086681369834047e-06	4.83843297249344
var0138	5.684649016701684e-08	5.428447097398083	1.8285755869485674e-09	6.012345961011804	3.4788098757496616e-16	8.155450396701184
var0139	2.020624811646787e-05	4.262599496399973	0.018260224152008626	2.3602987279169767	9.777156520151508e-05	3.896056561512454
var0140	9.492309728943581e-141	25.25698163529678	9.825367572851229e-172	27.935736718832096	3.6243200792636724e-41	13.437930368828416
var0141	1.3169730031112146e-151	26.226741834203438	4.7947400557411796e-21	9.413590065254974	6.980764191415368e-57	15.893932364337397
var0142	1.2043623017650937e-06	4.8549185585664985	0.26038232320636956	1.1254879438589038	0.0007318225324352321	3.3773710652811584
var0143	0.003655225368816266	2.9064780551280514	0.042795908758316216	2.0256963715716103	0.24961472165595489	1.1512856915630003
var0144	2.1222658584463804e-12	7.026205000141293	3.9866026389898556e-16	8.138968319591344	9.44492250344015e-110	22.257959631703606
var0145	3.323412323912102e-157	26.713012891264103	5.886818480111501e-86	19.64908175002884	1.1712872615498153e-167	27.59814336742131
var0146	2.8735458706136795e-61	16.514748873927697	1.3765847684696674e-35	12.451257789684373	8.33772560510151e-279	35.679106206729884
var0147	8.010622857553108e-05	3.9440820534457313	0.008259498051187352	2.641273635065273	0.07055912203924665	1.808304499073451
var0148	4.048407105329113e-265	34.78536799360099	9.312200129735893e-131	24.3305616468	5.108977065469217e-134	24.63670974409045
var0149	8.2795223493128e-14	7.465799681910052	1.4488942080438481e-34	12.261994358928225	3.3497339703398365e-108	22.09737637408344
var0150	1.4781978486697308e-41	13.50414504674413	2.562354788840822e-25	10.396860969652096	2.4776945696083633e-16	8.196362958510187
var0151	1.1142986881859918e-126	23.942193961109844	0.0	46.15666819768864	4.076540722249303e-13	7.2529953539437
var0152	3.1860456539295187e-134	24.65583819636925	6.338914602589291e-218	31.509990227572484	7.651098110491801e-42	13.552563253713421
var0153	2.2051686254450072e-138	25.040689165299334	7.764943524683103e-102	21.425290207285833	3.1881550933400167e-267	34.9242319015643
var0154	3.8442823034268386e-11	6.609958325370989	0.002726177484485483	2.997036859876783	0.21032235623644002	1.2526795362564853
var0155	1.2701171901590243e-45	14.177086208900239	1.6531920337617204e-93	20.51284964166444	1.0940818956797218e-24	10.257585453158596
var0156	4.967283981199124e-12	6.9065081536614015	5.982864662068973e-18	8.63287530644651	2.840533795006091e-10	6.307240986282029
var0157	0.005538457271083732	2.7739242498318593	0.09269288368784803	1.6813606511751806	0.0064051219956823766	2.7262872986848383
var0158	2.347293524155164e-215	31.321922217753297	5.053115863029682e-169	27.711655786572724	3.0899796358455067e-147	25.840766531301135
var0159	1.8943671663482353e-105	21.809279289834304	2.7984600727270703e-12	6.987490755328015	1.483955950480232e-104	21.714890698596317
var0160	NA	NA	NA	NA	2.47999989020354e-180	28.634784049371163
var0161	1.3204620934461258e-36	12.63696931820715	2.037472594594964e-60	16.396150264395416	1.637980796658084e-27	10.867973801565263
var0162	1.484875665278367e-29	11.289136911494161	3.843361179699253e-40	13.262032484870842	4.2495002769796175e-45	14.092065202019237
var0163	5.263388846540918e-18	8.647513042018028	6.730356411102288e-10	6.1723001742488615	5.771983218219872e-10	6.196534637394698
var0164	1.3876543385438102e-19	9.053257604666161	4.588186693415766e-18	8.66317117309812	0.08187666552501635	1.7398995056132658
var0165	6.236738236672006e-36	12.5142844289877	6.121350603409847e-137	24.907821916860375	2.4107724285058024e-36	12.589538976830285
var0166	5.775518304939524e-282	35.88226744409559	5.598117568039803e-165	27.373980184515506	0.0	66.17357308103126
var0167	0.4019355744997657	0.8381693924454942	0.29632206222506385	1.0443530820597446	0.013033368147787924	2.482856221847136
var0168	3.7723334419313205e-17	8.419767140370753	1.807346291515661e-05	4.28745158931744	6.793866234545773e-13	7.183520863904107
var0169	3.3593183435843544e-18	8.69862425738984	1.1920210359411352e-17	8.553702295712677	8.901592468108723e-22	9.588915256955529
var0170	1.81483983706337e-30	11.472432920773594	8.57783902721376e-19	8.852242084304978	1.4604886071249277e-18	8.792668542607926
var0171	6.615281353458112e-11	6.529130004797467	1.9537027781263316e-50	14.934898866823216	0.8256937953020249	0.22022773771715004
var0172	5.469410923745303e-165	27.374828734791436	3.203260737602243e-134	24.655619995175186	0.0	40.34301233261301
var0173	0.0	76.26112419066105	0.0	123.63723814966681	0.0	45.73841695136538
var0174	8.397343849267724e-62	16.588805828506622	4.299477954966977e-87	19.781472793025205	8.599960674779401e-59	16.167139559289925
var0175	2.0364537566907075e-39	13.136416241698743	6.243701454080709e-32	11.760401043975802	1.5754184447829873e-23	9.99671154717845
var0176	1.8669529907154188e-135	24.770450697292777	5.678568928384885e-69	17.552632682033362	1.0956672506703897e-46	14.348055274745635
var0177	1.9429086423166296e-50	14.935268183203414	2.0336891712065642e-139	25.135545569017722	0.0	40.92957680890726
var0178	3.657509178295133e-72	17.965079923110967	1.3732191319936901e-40	13.338982011424962	3.122683853216472e-51	15.056637947569373
var0179	3.289111232975248e-36	12.564991322089103	2.2712247259375963e-49	14.770470322731937	1.8265527264485375e-268	35.00594951465742
var0180	5.551660492826902e-259	34.377068418904116	2.7854373895347165e-103	21.57972095807327	3.637667669591886e-100	21.245377498212072
var0181	1.1242276993887994e-231	32.49837331845027	4.419286283466962e-110	22.291987844222046	2.2864305667180816e-59	16.248567938267737
var0182	8.927677739996524e-07	4.913912123750687	3.8653056832683397e-07	5.0754743159245095	9.673049986202681e-126	23.85191698919202
var0183	0.0	37.991341116148924	1.2642127464701719e-24	10.243615928625571	2.6558137724524333e-71	17.85472588900708
var0184	2.1544559502293964e-90	20.16100855797404	4.237098550905069e-31	11.59761758214615	1.2442741096868244e-24	10.245153350027884
var0185	1.9469050682493527e-81	19.113568111592663	6.089622943103083e-107	21.96600416794507	0.08036895594772103	1.7485493042026947
var0186	5.195280085326036e-35	12.344816121449261	4.0911740799810876e-50	14.885548510699069	5.870752440365371e-146	25.726741465764125
var0187	1.2631269262913924e-29	11.303345344800437	3.656865846973765e-12	6.949845458429812	2.336427569957248e-11	6.683286124510358
var0188	8.614217012441535e-262	34.5645606034756	0.0	49.43615008869172	4.7222174331592215e-291	36.46031313719303
var0189	0.0032499684266333578	2.943049124929259	0.00410964099713766	2.869620969379968	0.005393997902281164	2.7825113473073797
var0190	1.0251582614103704e-86	19.73760892815906	1.9540605368834075e-82	19.233146195205414	4.9664494674527e-310	37.638919725177544
var0191	9.174111727116167e-29	11.127930081947117	2.2220060281353046e-18	8.745413395902554	4.300212450960218e-77	18.584369818589835
var0192	2.4167684130582106e-68	17.470192757264265	4.573523353260691e-231	32.45520830917423	3.059820941415914e-29	11.225404773553507
var0193	1.2294531525357169e-76	18.527921375738458	NA	NA	NA	NA
var0194	3.4584336163804737e-53	15.351546337075076	2.9078265911354574e-134	24.659537856422883	4.145408089155382e-25	10.35090677288435
var0195	5.660103280879458e-68	17.42157143264787	7.17148449148561e-205	30.542228491640813	2.0508241878820295e-191	29.511482352142938
var0196	6.617539158006597e-54	15.458446410513018	1.0828593393015415e-78	18.780872535998938	0.0	44.97716918525106
var0197	3.355143575842005e-281	35.83323797883171	6.275987594784156e-109	22.172882496914028	5.447596606930214e-133	24.540614026853845
var0198	9.835454104829086e-215	31.276193282491015	3.3555126056412086e-238	32.95702453942204	4.771251523567759e-56	15.773020283719536
var0199	3.9111536808879273e-41	13.432292116750665	1.3803671186114329e-201	30.293874978136103	8.608049814293675e-182	28.751768379121522
var0200	0.15239769726836597	1.4311134704770574	0.5606797639095737	0.5818321237886633	0.008198851069581169	2.6437693226363064
var0202	4.880405186769604e-211	31.00320328018563	4.226554802921996e-110	22.2939840697069	1.1521441504847199e-235	32.779546902114674
var0203	0.0	38.840562189467505	0.0	40.04714296999435	1.7400491171893869e-78	18.75567186502838
var0204	1.0338302760271392e-108	22.15040606275631	5.767556312219993e-65	17.020701417973303	0.16903713223878458	1.3753042733278766
var0205	1.0050537389789726e-228	32.28878727758519	0.0	50.507441378345995	3.93192345356812e-80	18.956107056851476
var0206	1.4255782399624845e-44	14.006343623130906	3.158638614788922e-32	11.817795702415598	9.919969680455825e-131	24.327967314133694
var0207	1.2055658848654163e-256	34.22032645787078	0.0	69.94724153309666	2.9128457095364584e-62	16.652281070161923
var0208	9.822533213225451e-21	9.337941320427722	8.247692738454192e-15	7.763715298391754	1.995851602969916e-19	9.013498779590572
var0209	3.746429132741298e-40	13.26394768880373	1.4453772904609272e-144	25.602105273299916	7.917152576476744e-94	20.548626583714253
var0210	0.0	38.362196741963785	1.064743207767342e-174	28.178767076888985	7.144282732774807e-289	36.32249425203729
var0211	6.381839276411859e-19	8.885178200014296	7.383495308978029e-27	10.729700672166015	0.01255770156556035	2.496072265378056
var0212	0.0	39.71680067132413	0.0	45.31047475912013	6.664152685415743e-248	33.62743951382578
var0213	0.0	39.136496658538526	7.877093717708461e-241	33.140054493592864	7.622735586284805e-272	35.22736411539418
var0214	1.5434878290337673e-05	4.3223889408091445	5.3077438168098427e-08	5.440680475887075	0.401866129662652	0.8382930653082944
var0215	NA	NA	0.0	38.07742913085735	9.07834028085173e-152	26.240902614609354
var0216	8.804246321492688e-99	21.09519465523332	4.490457866561747e-23	9.892418565873017	1.6747902034805835e-22	9.759803734383961
var0217	5.990345340851862e-26	10.534495748633914	1.1361314785271322e-22	9.799082282250149	1.3470749925092444e-11	6.763489114786785
var0219	1.4524340171744776e-19	9.048275899339831	5.02575795017179e-13	7.224600846390684	0.36860865589783665	0.8990826179272244
var0220	1.6192053845051718e-15	7.967496886381707	5.115448187450994e-36	12.530012704700361	7.404441657121134e-21	9.367822308831123
var0221	4.892328572955327e-165	27.378896197178918	0.0	51.8209938173853	0.046991306644175876	1.9863785491526527
var0222	5.699689649329914e-59	16.19246695442725	3.7741346236779147e-14	7.568549860978156	1.3495693082695154e-15	7.989983394303093
var0223	1.818598016039154e-05	4.286072325408199	2.109339065913344e-15	7.934741670892292	0.00047756149115979295	3.4930363533531272
var0224	0.39853450280737246	0.8442414387320198	0.1426369977639574	1.4660414395998653	0.00039151952318604587	3.545735130332045
var0225	8.181994789959937e-34	12.12093537840982	9.773980704384288e-126	23.851482554436426	1.3521114773905217e-43	13.845618891820441
var0226	1.720788747337862e-99	21.172266738553283	6.641720187776165e-53	15.309158967022853	8.816599709663783e-136	24.80067156432216
var0227	1.2547959548476717e-07	5.285328185844627	2.428510071865606e-09	5.966194347646126	4.661682240823292e-10	6.230089686373104
var0228	1.6627668096418883e-10	6.389640057621618	5.833194942852343e-12	6.883665028933548	7.618422151604529e-26	10.511849969747606
var0229	1.4432485280703103e-120	23.348027100273494	1.545154981202086e-30	11.486342982075538	2.012267225683705e-31	11.66118308870694
var0230	1.9297478890101705e-194	29.746411274807123	0.0	40.805932221950684	8.901227943498957e-126	23.85539691892561
var0231	1.8189002584386996e-24	10.208372511160512	1.9322070971930258e-29	11.26596624332581	2.9899015095026635e-22	9.700852411387233
var0232	4.4179552416515905e-41	13.423267560112606	4.865435912935023e-69	17.56140674421769	6.342437341715013e-106	21.859288984419848
var0233	3.134257169118092e-08	5.5337667520014	7.000703016999005e-14	7.487857394754465	2.263953365443806e-15	7.9259573256762055
var0234	3.4579369724911896e-45	14.10661252165027	4.936344186244263e-80	18.94413520757001	8.532163563391648e-23	9.827969528134865
