variants	truth	ROSACENP_effects	ROSACENP_tests	SLR_effects	SLR_tests	ENRICH2_effects	ENRICH2_tests	EDGER_effects	EDGER_tests	LIMMA_effects	LIMMA_tests	DIMSUM_effects	DIMSUM_tests
var0010	-0.6288758072996614	-0.68262428125	5.5811819617398456e-21	-0.6871776494377052	9.822387503742812e-10	-0.7030777340653384	7.701148571582393e-33	-0.1903787368820896	0.01906176286880188	-0.1977834762518855	0.01477320602795166	-0.08778795067407669	0.053922475502041906
var0011	-1.2528261633674476	-0.968317065	2.045446512508065e-31	-0.9736757839351082	3.522200149821467e-11	-1.0045493437602258	1.8588520246484984e-15	-0.2912506309147496	1.3052198395992616e-4	-0.28201030988695164	2.2061152834842513e-4	-0.243345781317056	3.7155897334297227e-6
var0012	-1.7054943072992623	-1.72987559	3.0530487644271847e-92	-1.743968109630185	1.497573314483009e-17	-1.6776372478912769	3.495945197599902e-117	-0.48917963465569875	1.8821080141815264e-6	-0.500119042751556	1.0120573032837758e-6	-0.31953683474831934	6.159648807462892e-11
var0013	-1.2077077075405018	-1.2834008125	4.096920108575387e-60	-1.2911970635785475	1.8552358692259566e-14	-1.2758697005288466	5.187517761751361e-104	-0.3703092664721253	2.9346373690706072e-8	-0.372650860423605	3.5422110655360416e-8	-0.2795123934531097	8.001732122199488e-8
var0014	-0.7079613372336557	-0.6594446705	4.740570293604784e-20	-0.6628195187913241	2.1249588855276017e-8	-0.6464867109538207	8.277061291177625e-16	-0.1763303124366372	0.02838018580836029	-0.19145536385079304	0.01779946189507552	-0.03883762812345222	0.4214142739524263
var0015	-0.7422324781853296	-0.86951785075	3.697706704155719e-27	-0.8771705280227605	4.664082174519306e-13	-0.8765751933293678	2.5572138301228124e-65	-0.2565446543522881	2.750484647770394e-4	-0.2527838560270356	2.763107759194279e-4	-0.14304694868376092	0.005698015697761906
var0016	-0.8660188942577551	-0.86836784525	6.049797811016757e-30	-0.8711304484900793	3.088981060206674e-12	-0.8503223029253896	9.665343812098512e-38	-0.24434153043360535	6.73655926141887e-5	-0.2521597774219036	7.288003423675619e-5	-0.2716047276013791	2.60418331953972e-7
var0017	-0.17046897737251876	-0.2029844383355	0.004741742678376972	-0.20136904604898953	0.006634440057735013	-0.18015028490595208	0.021185349059460925	-0.04135377624079535	0.5841811690151696	-0.05789576309240852	0.42670305425058136	-0.12334756477326335	0.016773724187987258
var0018	-0.23614007433272133	-0.295380434	4.525871863113606e-5	-0.2943724017291374	7.214203748398657e-5	-0.2539308154562215	5.389020293279777e-9	-0.08371945401923137	0.01483443598191416	-0.0851100891331134	0.01336031124210032	-0.0756581119952683	0.1346260974148172
var0019	-1.3290665754492914	-1.20890434075	1.0842188126761994e-44	-1.2157153918032606	3.1130665940845914e-17	-1.2331400466076288	5.590760062494173e-104	-0.3545042813767091	5.445657431514194e-8	-0.35047542509404206	8.52895395902725e-8	-0.29719608186647073	4.473275099266715e-9
var0020	0.6421439557115627	0.5525167855	3.8314101117795394e-20	0.5552256008721255	5.6295825943630775e-9	0.5371458271379178	1.1978540792375523e-17	0.16501157475806563	0.03388110132270258	0.16016276908578497	0.04878400107159999	0.13695373553390966	0.0029852884618959625
var0021	0.5939190890427626	0.50038403125	1.0411097374835928e-15	0.5026571707027291	8.35280832546271e-9	0.5217870036589927	3.731135873807786e-9	0.15348927631433285	0.00251492966593053	0.14520941479180224	0.00286138555677355	0.09107461999156942	0.07500828440018482
var0022	0.24760606990579911	0.1847925508275	0.00336218508989578	0.1840990241813441	0.014712515454496228	0.16685950221473894	7.74403090187964e-38	0.06725273220418078	0.47799909026591775	0.05266496252085463	0.5903759017608469	0.023287030398909947	0.6326698487126101
var0023	-2.299698318735631	-2.0267299975	9.16866713131367e-112	-2.0367676702601734	8.59552660157098e-21	-2.149104615603919	3.3542585504773206e-246	-0.5762707250883349	7.766030603958161e-14	-0.5917523176911071	6.199285131309761e-14	-0.532031637273496	3.4583821250262456e-23
var0024	-0.04479802461779814	-0.056900496158625	0.38714325434668484	-0.05627022403072868	0.2829628265437461	-0.05366961844772451	0.18542284182071994	-0.01163710717108246	0.8796788585850356	-0.01628431622076222	0.8287919693268911	0.03866540613514677	0.4132866170596642
var0025	-2.2508291443700545	-2.1697700125	3.0164441572149167e-55	-2.2115474540736777	1.045555176135386e-12	-2.159886843845792	3.592300127007766e-40	-0.5950450614565869	2.4423869705827498e-8	-0.639288231696956	6.399763243444864e-8	-0.42065702832122537	1.7757068132944423e-9
var0026	-1.0477791652175106	-1.0812728785	3.520276443547286e-45	-1.0885224871754622	1.6853120267795692e-12	-1.118763961424858	6.833353183171078e-60	-0.3183245021990748	0.00515657906702248	-0.31211644534398053	0.00593608295737014	-0.20320242442188038	6.559728829488486e-5
var0027	-1.4690890987225669	-1.4285058725	2.4735237626743253e-61	-1.4415632346210085	1.0427885829655947e-17	-1.4372589562869558	5.955422927776933e-66	-0.4169402423667301	4.6636106687643385e-14	-0.41642801482944264	1.482489755936109e-13	-0.23928933804661012	1.7041107174728858e-5
var0028	-0.7450032822449704	-0.65606662325	9.800071235056823e-23	-0.6585856840963247	2.3087643448090773e-13	-0.6912211197572224	3.0402731253538445e-103	-0.19613293816905225	0.00310352872323428	-0.19047189125361072	0.00521655598073782	-0.1037142794439573	0.01966310485447109
var0029	-1.6932468106038512	-1.438392115	3.454808622569879e-54	-1.4513519501705927	1.0087249343575757e-13	-1.4770223103822884	1.308806893809108e-30	-0.4362260029314946	2.055409892468424e-8	-0.4214756972851419	1.2475662079306118e-7	-0.30240304534370155	1.1157215160458932e-7
var0030	-1.0872660370693663	-1.10235951425	1.3648588292624746e-56	-1.107287947263892	9.169162662284193e-16	-1.1142987792356436	1.188442549832788e-81	-0.3252478169462753	5.822467143894094e-5	-0.3194993094874392	8.010864876038508e-5	-0.26536712609530283	5.285674789458693e-8
var0031	-0.6350740683375022	-0.506504664	4.735641239582049e-12	-0.5113032265835196	1.5261811649533856e-9	-0.514525923156878	9.184844479335128e-28	-0.1463027148456319	0.00391278388963079	-0.14765791319774935	0.00557993580603484	-0.10568743965915797	0.04548804284641078
var0032	-0.8999090879511307	-0.9789259495	5.0018829327654965e-39	-0.9852449450337258	4.2319721860925474e-10	-1.0155841255789764	8.563868575118612e-36	-0.28081084424007535	1.557629622892741e-4	-0.2840007857409219	8.713823400112488e-5	-0.13442004317613834	0.004294070300731825
var0033	-2.220964097168574	-2.12760553	1.3835978084229564e-120	-2.1402566600750923	7.960171782842926e-17	-2.180777495685404	1.86863366949821e-165	-0.6088723783567	2.438108227976849e-7	-0.6276096997297587	1.4628823280708564e-7	-0.46095820120638764	1.39261986581528e-19
var0034	-0.9985433975087276	-0.92229008725	9.923153026178297e-27	-0.9299535681455652	5.48560114462559e-10	-0.9483259784767536	2.6078337407584017e-27	-0.26767065919524546	2.7232874939213008e-8	-0.2678875274562615	3.711705309564297e-8	-0.2021419267386123	2.5058793909604044e-4
var0035	-0.7043199050647542	-0.61757706375	1.8828522231313723e-13	-0.6263887785405851	1.2287728496068723e-8	-0.5797247021679353	1.2409072347867135e-12	-0.17929527105468068	0.00206627960755081	-0.1806263737954804	0.00276914015709044	-0.012473647296186833	0.8275375986632232
var0036	-2.704486782884005	-2.79125577	1.9465608650459947e-168	-2.818747826430023	1.379143693750825e-19	-2.8423753519559813	1.8719305946330825e-100	-0.7788556522236012	1.7045146326881355e-11	-0.818605345267677	3.9508522631920895e-11	-0.6147992936335297	5.927260740631792e-30
var0037	-1.847591040001776	-1.8317199775	1.996049126923556e-73	-1.8497390729765881	4.144288365228215e-19	-1.8285497102304324	4.230784584439351e-160	-0.5399140698377873	3.1569421775468647e-10	-0.5341322241072411	4.816158161412558e-10	-0.35048224414166596	5.410379821499827e-10
var0038	0.7055997893191845	0.64499858225	8.283670974879693e-27	0.6477682569457935	2.768325787176735e-15	0.6687403419318693	1.0462545238114947e-217	0.18629815745408743	0.0122786087003836	0.18691806833239788	0.01137496289254437	0.21277199529121732	3.6013829080901093e-6
var0039	-0.14594347504074623	-0.166681209238475	0.013456633843141578	-0.16698565978034846	0.011214667808577184	-0.14282958170561016	9.884629788074917e-11	-0.04342262695728038	0.4345118858996904	-0.04817998335740407	0.3988074264116086	-8.598472780674889e-4	0.9859335882077218
var0040	-0.312294545887698	-0.2633270342	2.2927380715774296e-4	-0.26725574215051634	6.833607358464891e-6	-0.2651283473909361	4.1443699775769034e-4	-0.07899456975744304	0.0343943243070765	-0.07710746942774219	0.03753225283677779	-0.005846658139656931	0.911439551478035
var0041	-0.32841180509314394	-0.36744955065	9.627412409582488e-7	-0.36746333835758527	2.696537154665994e-8	-0.3831100307180488	2.1728463791414264e-16	-0.0982395411026794	0.16651663503353503	-0.10592138896427192	0.11905219443994589	-0.12224905512773845	0.018764923334218746
var0042	-1.6637465020782427	-1.6288069825	1.2479882500901447e-74	-1.6434536665996182	4.775008099103331e-18	-1.6114079552830218	1.591304994247871e-68	-0.4699126714969356	1.7032675983604516e-12	-0.4748999067004102	3.950921356715617e-12	-0.3274021037297633	3.457547288895016e-10
var0043	-0.5476670141490203	-0.53650274475	1.0997966460525815e-11	-0.5379234114152074	2.085706946762336e-6	-0.5278057586966772	9.38419243139995e-8	-0.15624869219940457	2.671535154842395e-5	-0.1552368204274603	2.6245568627787628e-5	-0.1445201804203018	0.003873198773782719
var0044	0.4980267895672896	0.44633220875	4.3290343661258595e-14	0.44925018432150454	2.3582226250744758e-9	0.47231753405409294	9.32830514159704e-46	0.1317468651564589	0.15132433922326613	0.13015411182719697	0.1739815116879693	0.06357590432188502	0.1688463949153375
var0045	-1.0173510835804078	-1.0257372285	7.510029174348677e-49	-1.0310519955143118	1.1510566530697574e-12	-1.0552209486434816	5.274974876260859e-26	-0.2793875283879843	0.0024238105515929	-0.29823447516767826	0.00185249390804713	-0.2264258772187737	2.195765556688793e-6
var0046	1.7103640148072663	1.5368518575	8.559186769211893e-146	1.5415583172530312	5.29951779245106e-18	1.506205137243626	0	0.4361125517927142	4.699558416736711e-8	0.44355083383185406	1.2969488598205773e-7	0.37445657217943307	2.275541924068254e-15
var0047	-0.39652057728469026	-0.4116023965	1.1404454235431287e-8	-0.4150570598660399	1.6273870761237106e-6	-0.4355812910909973	8.972345980754609e-12	-0.11869978398859124	0.00156199028294573	-0.11972957551186984	0.00106987707672044	-0.021545751044219543	0.6502988216409847
var0048	-0.24652136689062187	-0.165211269600025	0.01805268386875383	-0.16437059676804217	9.73722379569749e-4	-0.1478371010742437	0.0024098743062424596	-0.04988073831281583	0.21195665400245656	-0.04745385912213513	0.23722912522548956	0.01323265270938884	0.8007692501424671
var0049	-0.5009678051588706	-0.5309112005	3.645358993175496e-12	-0.5357013400632131	3.4841301759209357e-7	-0.5140274933429573	3.526134829831432e-13	-0.14945394528299058	0.00322062527498939	-0.1544144904428194	0.00246206186502697	-0.009973987806360834	0.8506480563776504
var0050	-1.4658914996458328	-1.37864072675	9.430485765864802e-55	-1.3874635488590317	1.0896032327884923e-14	-1.382204873421048	5.6536300989596794e-30	-0.391069196092919	4.07581261452258e-12	-0.4003449756211748	4.382845819692352e-12	-0.2837086944331473	2.6156193441439034e-8
var0051	1.1059101538122196	0.9517645505	4.6399679704896285e-50	0.9553317914583657	6.686436034142166e-13	0.9696570385608544	1.7398051621974553e-29	0.28906415483433884	4.152669007822163e-5	0.27585580907117513	1.351890086094964e-4	0.20248818065972202	2.932357841404455e-5
var0052	-0.40104238310264995	-0.289125986615	5.24854861911962e-4	-0.2880626197873364	0.00205778715706371	-0.3064497748281916	1.0697174621893925e-5	-0.09862062844280972	0.17661189973581995	-0.08308014952494784	0.28106900949373953	-0.0844329459522167	0.13622462135561114
var0053	1.2799143314876038	1.134062688	5.791323063948079e-83	1.1383369808879111	6.450390521911006e-17	1.1187920969848486	1.0853516039482929e-66	0.3354525447064195	1.1642334148022745e-5	0.32775091635156783	2.3101845414347185e-05	0.29247995324900655	9.53688076521809e-12
var0054	1.5304838625058048	1.4034243625	4.612867835874101e-152	1.405985082562814	6.4138467681663e-22	1.4018201047993395	7.266857083739679e-163	0.4123060497918363	2.798641858984515e-9	0.405301501088871	4.267279502332914e-9	0.3170542376996364	3.503618236847788e-11
var0055	1.3415555007848612	1.170965828	3.0482015412021443e-90	1.1743757002971469	1.5274170334299935e-18	1.1733463960116126	5.030564087890647e-166	0.3380648536441968	2.55336926883111e-8	0.33874382552338206	1.759148491318994e-8	0.3056191247052207	5.83564951231714e-10
var0056	-1.9613720409700488	-2.1045494325	1.6137140250125484e-102	-2.126111318211267	1.8154049742464415e-18	-2.121265572849236	4.749672999167548e-102	-0.6118728172088748	1.0515916888310954e-15	-0.6108452414379525	3.3654347900224473e-15	-0.41420254722893524	6.334665483075395e-16
var0057	-0.9460108021591584	-0.73682015025	1.345590510276892e-18	-0.7400682160607999	4.648888325267322e-8	-0.7547776244117321	1.0446636387299462e-7	-0.22226257879548933	0.00759746545825341	-0.21373154145363915	0.00970352565901088	-0.21522231828926974	4.182832296063577e-5
var0058	-2.075226552942592	-2.013303725	3.4674503097284145e-103	-2.0328080559252832	1.2041828731008176e-18	-2.045046195693009	1.4679107303847677e-247	-0.5861718902074798	9.767609056264e-16	-0.5859978725243847	3.611783293604846e-15	-0.4153255002621277	1.8771980488724765e-14
var0059	-0.9257506926029536	-0.800932041	1.020286554572142e-27	-0.8047186511301337	2.570983316109978e-16	-0.8028464989830026	5.925997978425296e-38	-0.23131143451041203	4.138565417019125e-8	-0.2323537196006348	3.2118710514837125e-8	-0.14288331381392008	0.0019815815345630185
var0060	-0.02454634865610816	0.004167231756725	0.9488245461169873	0.004834831784107962	0.9347970160326549	0.00839120106895084	0.868972242748584	-0.00511012117381048	0.9542291199153752	0.00149759596545453	0.9872580937023928	-0.014728144380981353	0.7582550668224759
var0061	0.5343491407663747	0.4251047385	1.87174698181919e-12	0.4271386039455241	2.0512257109436858e-7	0.4361529958300875	1.0778326533815949e-12	0.13594351700413262	0.1368764733673548	0.12357792047555964	0.15576404525972143	0.11498294175008257	0.011673255195680483
var0062	-0.2285398827124507	-0.254154178575	1.1148936374665784e-4	-0.2562876905743826	2.0457745515486246e-5	-0.2557289348569861	1.0208834824302802e-5	-0.06733209576977862	0.4597373344362833	-0.07381990122336378	0.3892183765681239	-0.04664087578156145	0.31935324467408555
var0063	0.7755695823350428	0.65608387525	2.928602139149413e-20	0.6579013207080078	1.768467231782445e-6	0.66683607051011	4.15054932987709e-12	0.20241591818948015	0.00341511373033206	0.1901199824923857	0.00703115405448431	0.15208695007683817	0.0049344589439193265
var0064	-0.00900890333365822	-0.042799910207875	0.5125600324963069	-0.040515516609613465	0.39543081000862634	-0.03306393722809549	0.3530161833741312	-0.0075775646505159	0.9017380038968852	-0.01163608163519452	0.851203454595644	-0.017142694270160033	0.7259070170275567
var0065	0.12498505922597936	0.06641268152675	0.30392073647845974	0.06645797616256208	0.03281293213162483	0.07311073747553024	0.014746638501917788	0.02039554198920996	0.7482258430980234	0.01918847384470482	0.7601168565656659	-0.010414684409126348	0.8216277770793243
var0066	-1.4519478407601372	-1.3982398375	1.2550825646344774e-53	-1.40867239924871	2.782857576639583e-15	-1.4049621251427902	1.7260847172993316e-72	-0.40342532988880586	5.23166362285185e-7	-0.40819052641129744	3.33400866118748e-6	-0.28860748142836995	2.8304666910691835e-8
var0067	-0.5514922570845371	-0.4831202255	1.1595769879330075e-15	-0.48534631726427524	9.64922363046382e-10	-0.480121761310035	1.87550258756083e-17	-0.14273452362589636	0.01690320565940957	-0.14002557977179644	0.01525134122950193	-0.06529173980444641	0.10339492856636598
var0068	-0.4089138105376056	-0.412497589	1.0406210100391283e-8	-0.41494182192470924	3.491603078835251e-7	-0.3815362775150707	7.3801827436471105e-28	-0.11550646625565372	0.03753784858558282	-0.11978912188930547	0.03406677575229397	-0.05855555485088484	0.22631669009039776
var0069	0.6153734201369176	0.6004817935	1.531400777449285e-26	0.6006915140741679	6.093147223992275e-13	0.5897614150190724	9.288236117840135e-22	0.1746978934729359	0.0060578940269349	0.17288624729026977	0.00675006563548535	0.19022326121841238	6.464950578343445e-6
var0070	-2.6772533225086903	-2.821530355	8.995574585902944e-226	-2.8453588078755376	2.451518035286148e-19	-2.65584971084534	2.1990938887378604e-126	-0.7869439478545267	6.441179439363236e-8	-0.8109311541348089	1.9380089980618683e-8	-0.4958297310951347	2.3026380460659878e-26
var0071	-1.69705942065705	-1.683219305	1.1492086936906239e-87	-1.696035826567641	3.3516239484857005e-19	-1.702511796082021	6.691172723092314e-277	-0.4954611937818009	5.834151597531063e-12	-0.4851495063186122	2.8204236982937784e-11	-0.33968994503778555	4.385446428715388e-10
var0072	-0.04806817236217342	-0.0438236386996	0.5943637822729864	-0.043222018197441675	0.629133222439513	-0.03324720797942306	0.7443213622850241	-0.01950738167799599	0.6816111786261262	-0.01240818015174639	0.7994325066506737	-0.07584365094361863	0.22477401272617997
var0073	0.03592267724098486	0.0072185674483200004	0.9077518515934895	0.0075806635840994716	0.8905306277067726	0.00868968152907731	0.8653704976933165	0.00542069310414909	0.9456703580833582	0.00199915411334354	0.9808111012098538	0.005676241732991036	0.8960840171244047
var0074	-0.15783301608164102	-0.19071032927675	0.016201778268281657	-0.18912972476556789	0.018657906942259023	-0.1533428601177645	0.01677949863416644	-0.05585007925268862	0.13258154097604363	-0.0545169518367604	0.15132542158778353	-0.04660612787609845	0.395803669695838
var0075	-0.9416057482583072	-0.81301050275	1.4215202541309744e-24	-0.8174514221430084	2.9884764857292095e-15	-0.8184201193706327	6.296758131228418e-53	-0.2398656536950948	1.7673063299782895e-4	-0.23620614456704112	3.6119627585442935e-4	-0.1372427685934701	0.006377900237338681
var0076	-1.6493043607905744	-1.5294233475	1.4039878917479182e-61	-1.545633605434804	8.198530677608921e-16	-1.4962038545623852	1.4952370914580247e-56	-0.43846474815423914	4.326717705296039e-8	-0.44488005658216306	2.6901700953147817e-8	-0.22848539624515563	4.424087745423232e-5
var0077	-2.3832621185867806	-2.3462045825	1.5927251420716657e-105	-2.3726903648294617	8.791772200120907e-23	-2.37985570829534	1.2926432437359775e-157	-0.6776495905187183	6.486831564867021e-11	-0.6862355486080955	2.52859349413764e-10	-0.45504678712616436	5.644580982798758e-16
var0078	-0.05520511450194609	-0.10245135074175	0.10559165711594955	-0.10346031772405755	0.013591099542997543	-0.08013518916278689	0.08608429747898332	-0.01618958411819842	0.8744998920477846	-0.02984544776661284	0.7994325066506737	-0.016661625536933518	0.7153585257864592
var0079	-2.5886553332856375	-2.5319937975	1.413660712470089e-69	-2.5971399879403103	6.714625320847838e-14	-2.3885643413103743	4.001070703035085e-34	-0.6955624591947699	7.056891095426758e-11	-0.7332029082408749	2.4417730035169147e-11	-0.4563857488757308	1.0845188443821887e-10
var0080	0.7187690950579895	0.71324426775	2.916977395909699e-34	0.7137855596949538	1.7639159551145677e-20	0.7103978507660635	4.4759790736382545e-227	0.20516710230490964	5.0456263773528255e-6	0.20532552303839813	3.7346078430795423e-6	0.24518758780184297	9.786203084050773e-9
var0081	-1.4075529570303935	-1.5704197	6.272633642380238e-77	-1.5850012921067689	1.3081394070988681e-13	-1.4286506049647774	5.115522456766428e-40	-0.4200555763530012	4.209927261000688e-6	-0.45183628208860416	1.4561155781817613e-6	-0.24968886529648737	2.5408805847908005e-6
var0082	-2.190655159287211	-2.3025492225	2.105823145021385e-144	-2.3258776385014897	8.371435033693753e-18	-2.1651644352303676	5.727435244410339e-256	-0.6475521834838084	7.865404704900081e-8	-0.6653170955668745	9.390068459395113e-8	-0.3140200230636694	1.3948235800400047e-8
var0083	-0.7410853386741623	-0.60662827525	4.969449738640895e-16	-0.6077236825573898	5.930080166415465e-13	-0.5783178190480516	3.820656227411425e-30	-0.1757675325200181	0.01675989039394319	-0.17534719738399998	0.01901077926339414	-0.11717780270888403	0.013729965563669242
var0084	-2.05412723037643	-2.158596425	5.3089594821868e-115	-2.1797015762326586	2.829940128381619e-15	-2.016788275095071	1.759690608919909e-113	-0.5835846981526952	3.2784740875517536e-8	-0.6223295724050998	1.906145877765569e-8	-0.3599411553238052	5.924324083877978e-13
var0085	-1.1229570811514875	-1.067611862	1.5392328699641113e-33	-1.0764599761674267	6.816439684745144e-15	-1.0687916617466295	1.4323657630751344e-36	-0.3037198571296844	6.424967378289503e-10	-0.31001451281964437	3.944661602493034e-10	-0.21151967410666278	5.240149441902264e-5
var0086	-2.7003684940505837	-2.6052328725	1.422907818745031e-101	-2.6449845176078814	4.3565560559121207e-16	-2.593268032334052	5.937173426121911e-36	-0.761582115074072	8.439752950041803e-12	-0.7561951145688374	7.423269721796165e-12	-0.5681898175852163	1.1504913849108469e-20
var0087	0.6652040105921375	0.46960936125	9.321849789239962e-15	0.4708998331576311	1.4089859853244166e-9	0.4528023590748034	1.971662019842281e-16	0.1320701384817943	0.00385522764215003	0.13586950043156615	0.00251073385117872	0.10619218882942504	0.022116844631608276
var0088	-0.8219420570331348	-0.674224096	5.04884718099608e-16	-0.675754546795157	9.552107764564522e-11	-0.7116236837758358	1.5403670507408494e-39	-0.198276844687111	1.8495874811659575e-6	-0.196182610920505	4.606382921843244e-6	-0.15572367399542136	0.007186593193120275
var0089	-0.9718462561945828	-0.86404675125	2.945663563371501e-31	-0.8671587325939778	1.4683701005857658e-14	-0.8555885310194071	1.420519082946185e-58	-0.252433805590883	6.938272926807061e-6	-0.2503996837833885	7.207162343788207e-6	-0.20526041405457296	2.5776654388587638e-5
var0090	0.0347540460178597	0.064733765578325	0.34340024860131346	0.06498616635777582	0.5499231939303936	0.07301145005828995	0.5520076056015707	-0.00363433626797978	0.9592212094593384	0.01873070675290483	0.7633527893122208	-0.07025801213045926	0.1644188683078316
var0091	-0.25168647810889233	-0.2307445604975	3.656657180253647e-4	-0.23208024913236652	1.2156848149697226e-4	-0.23103154390759564	3.476410450035924e-5	-0.05888565671656601	0.44109327274570825	-0.06703079247613629	0.3943299316569022	-0.0072013250331002965	0.8535747581013546
var0092	-0.2654600161234255	-0.11428706233232175	0.06880623652388651	-0.11360451074833029	0.00920332493222264	-0.15019658799451885	5.605044307362371e-8	-0.03453505032146033	0.6329586950529713	-0.03274071523423105	0.6586063110144421	-0.05473788273842212	0.24047299175890877
var0093	-0.8308150702471806	-0.880630125	4.819250593986293e-30	-0.8863733737020392	2.077571603191752e-15	-0.8662308754870862	3.0918676649569533e-47	-0.25288345082606983	4.687251454148082e-5	-0.25530451335343135	5.13171110716413e-5	-0.1540132334106257	0.0026927033084701555
var0094	-1.0704657517599214	-0.97064392725	3.017796683265219e-29	-0.9804280135158709	3.6979255878278253e-10	-0.9831426744533536	1.2154379414434246e-10	-0.29275512427460504	2.006041887166892e-6	-0.28279571433473	5.005984940584815e-6	-0.1369926152253416	0.011875660352096013
var0095	0.09420561399021254	0.004301590167475	0.9504264429822135	0.0020460255661420255	0.9744153685565932	0.01147579152255467	0.8937790534675157	0.00236423566383011	0.9479707105244536	5.843399035001119e-4	0.9871720499538844	0.08505215309671345	0.09954134749955125
var0096	-0.06307402058163047	-0.102836022464125	0.1681109356605889	-0.10365616151892806	0.1038238531769018	-0.12602890520748544	6.710427117823124e-4	-0.03728190242565224	0.56632275827946	-0.02985862062329458	0.6493133099096463	-0.06833789649354546	0.17843736401268154
var0097	-0.35200771738907677	-0.2154255634475	4.614947779304612e-4	-0.21620857039633545	1.0279165197261773e-5	-0.20434613463981943	4.96214350436383e-10	-0.06577607703341806	0.08492140875631056	-0.06240067588522186	0.09534099355222204	-0.06549630604967083	0.14933580581207612
var0098	-0.8384109024675312	-0.67717398975	5.649359202068013e-19	-0.6814935461943822	7.73901660198436e-11	-0.6593955064601756	7.704376774866885e-19	-0.20526575783005135	0.00538418516315875	-0.19635309374873655	0.01211560036538579	-0.11111139523083433	0.03024429631565499
var0099	0.5197530187090926	0.49187169675	2.1338748857477108e-15	0.49303169499095867	5.40381591759201e-11	0.4742453224848705	4.981809427424973e-43	0.14150543639086038	1.873317061444843e-4	0.1421030001163789	1.2921293811195476e-4	0.04145491310855781	0.3652823348657885
var0100	0.16253698263137606	0.076238345682185	0.3103547203384428	0.07614195727943586	0.3940994116692298	0.07270035063061726	0.3690428206829375	0.02767077964662159	0.6363228508362693	0.02188922534461211	0.7122061434106458	-0.012299606080061946	0.8251827722524133
var0101	-0.7558272104729702	-0.704024481	4.8137209270551084e-21	-0.7068763373897429	1.285368472853069e-15	-0.6934909641958789	4.817739018266255e-52	-0.20100654283964473	4.27760963789821e-8	-0.20377232247745977	2.4540427884576323e-8	-0.17014209492768484	9.140856854159517e-4
var0102	-1.695978411422564	-1.5219382675	3.025245963615951e-66	-1.5278009518061233	2.323320145102487e-15	-1.578074782322128	5.986537939442548e-68	-0.4526609722390833	2.8140940208474642e-8	-0.4433609806063245	7.901839735793157e-8	-0.35159163674909677	1.1182467638279392e-11
