clean	clean	clean	clean	clean	clean	jackpot	jackpot	jackpot	jackpot	jackpot	jackpot	reperror	reperror	reperror	reperror	reperror	reperror
0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195	0.42128871600618195
0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048	0.3873052487891048
0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947	0.5279873675332947
0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876	0.46220343757291876
0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574	0.2850652753399574
0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989	0.3519059190378989
0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795	0.32900818889880795
0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.4391396165128437	0.5480864568000575	0.5480864568000575	0.5480864568000575	0.5480864568000575
0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697	0.5487027778877697
0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363	0.5578714204455363
0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288	0.5721002012935288
0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326	0.2871437625877326
0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007	0.4228525189529007
0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824	0.45955470983951824
0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926	0.4782995937918926
0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967	0.43683662462346967
0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646	0.43318383371945646
0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768	0.4128671569081768
0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865	0.4771422544335865
0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.3411959054277159	0.5465733549455593	0.3411959054277159
0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385	0.45977733876447385
0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836	0.5603590613832836
0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897	0.4452308296805897
0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217	0.5411737768481217
0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185	0.48740914999853185
0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154	0.43594996663976154
0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596	0.459819022364596
0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358	0.3260091032238358
0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.27013350715855394	0.39575332221750037	0.27013350715855394	0.27013350715855394	0.27013350715855394
0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294	0.2360033052177294
0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389	0.5179225041275389
0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989	0.573899936451989
0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113	0.5487203268427113
0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153	0.5435934851205153
