	c_0	c_1	c_2	c_3	c_4	c_5
var0079	80.0	59.0	33.0	28.0	12.0	7.0
var0080	158.0	220.0	292.0	315.0	443.0	498.0
var0081	115.0	87.0	89.0	59.0	42.0	19.0
var0082	325.0	208.0	173.0	119.0	95.0	48.0
var0083	233.0	159.0	214.0	174.0	159.0	164.0
var0084	138.0	124.0	71.0	40.0	44.0	27.0
var0085	240.0	190.0	158.0	143.0	139.0	99.0
var0086	325.0	219.0	127.0	90.0	52.0	24.0
var0087	171.0	184.0	244.0	262.0	346.0	372.0
var0088	141.0	135.0	119.0	111.0	113.0	95.0
var0089	184.0	155.0	134.0	148.0	96.0	76.0
var0090	323.0	314.0	368.0	366.0	374.0	342.0
var0091	371.0	392.0	406.0	414.0	437.0	398.0
var0092	231.0	238.0	260.0	257.0	237.0	275.0
var0093	209.0	207.0	183.0	152.0	142.0	116.0
var0094	136.0	95.0	104.0	99.0	77.0	62.0
var0095	176.0	161.0	199.0	209.0	258.0	264.0
var0096	186.0	157.0	184.0	210.0	197.0	196.0
var0097	199.0	215.0	237.0	213.0	235.0	224.0
var0098	57.0	79.0	73.0	65.0	52.0	47.0
var0099	277.0	292.0	347.0	418.0	444.0	504.0
var0100	158.0	179.0	206.0	196.0	250.0	226.0
var0101	211.0	181.0	173.0	169.0	127.0	119.0
var0102	137.0	97.0	86.0	72.0	49.0	33.0
var0103	161.0	135.0	116.0	76.0	83.0	43.0
var0104	179.0	153.0	143.0	104.0	67.0	67.0
var0105	268.0	245.0	168.0	146.0	136.0	95.0
var0106	247.0	237.0	283.0	270.0	247.0	215.0
var0107	158.0	191.0	205.0	171.0	173.0	198.0
var0108	590.0	581.0	591.0	588.0	581.0	518.0
var0109	150.0	136.0	121.0	102.0	111.0	121.0
var0110	235.0	185.0	148.0	118.0	100.0	48.0
var0111	198.0	127.0	100.0	40.0	40.0	20.0
var0112	318.0	244.0	202.0	122.0	124.0	76.0
var0113	73.0	66.0	33.0	26.0	23.0	20.0
var0114	164.0	196.0	271.0	239.0	278.0	295.0
var0115	233.0	183.0	149.0	120.0	75.0	49.0
var0116	141.0	144.0	151.0	156.0	8395.0	166.0
var0117	105.0	119.0	119.0	85.0	97.0	87.0
var0118	147.0	136.0	119.0	94.0	79.0	71.0
var0119	161.0	146.0	200.0	163.0	182.0	174.0
var0120	217.0	224.0	228.0	184.0	241.0	246.0
var0121	181.0	190.0	236.0	198.0	10834.0	228.0
var0122	51.0	78.0	67.0	82.0	84.0	63.0
var0123	109.0	128.0	123.0	109.0	92.0	94.0
var0124	116.0	148.0	153.0	167.0	179.0	157.0
var0125	92.0	107.0	123.0	130.0	115.0	140.0
var0126	211.0	232.0	269.0	253.0	239.0	241.0
var0127	176.0	195.0	162.0	171.0	130.0	151.0
var0128	325.0	279.0	284.0	228.0	199.0	219.0
var0129	237.0	322.0	473.0	640.0	972.0	1275.0
var0130	229.0	280.0	344.0	436.0	629.0	815.0
var0131	136.0	127.0	106.0	95.0	73.0	52.0
var0132	124.0	117.0	138.0	148.0	182.0	166.0
var0133	402.0	493.0	569.0	650.0	788.0	831.0
var0134	214.0	145.0	143.0	121.0	122.0	66.0
var0135	172.0	142.0	141.0	104.0	102.0	100.0
var0136	167.0	117.0	119.0	79.0	53.0	38.0
var0137	170.0	109.0	108.0	84.0	64.0	44.0
var0138	97.0	85.0	93.0	71.0	51.0	49.0
var0139	123.0	113.0	100.0	89.0	120.0	91.0
var0140	146.0	125.0	101.0	75.0	65.0	44.0
var0141	117.0	120.0	203.0	191.0	234.0	250.0
var0142	296.0	269.0	305.0	314.0	321.0	282.0
var0143	153.0	132.0	116.0	105.0	87.0	69.0
var0144	255.0	172.0	179.0	132.0	98.0	67.0
var0145	367.0	366.0	306.0	257.0	227.0	186.0
var0146	180.0	178.0	191.0	176.0	189.0	150.0
var0147	163.0	104.0	88.0	35.0	45.0	24.0
var0148	258.0	232.0	188.0	165.0	141.0	117.0
var0149	285.0	277.0	345.0	309.0	297.0	282.0
var0150	327.0	228.0	200.0	129.0	107.0	100.0
var0151	158.0	86.0	50.0	23.0	13.0	10.0
var0152	70.0	69.0	75.0	57.0	51.0	44.0
var0153	113.0	138.0	236.0	265.0	389.0	493.0
var0154	228.0	197.0	150.0	122.0	107.0	81.0
var0155	268.0	227.0	185.0	155.0	143.0	117.0
var0156	204.0	245.0	283.0	297.0	308.0	343.0
var0157	288.0	284.0	299.0	258.0	283.0	274.0
var0158	152.0	180.0	177.0	153.0	174.0	159.0
var0159	101.0	73.0	53.0	39.0	45.0	32.0
var0160	205.0	181.0	176.0	192.0	192.0	159.0
var0161	160.0	161.0	111.0	113.0	119.0	70.0
var0162	164.0	169.0	198.0	209.0	234.0	209.0
var0163	208.0	257.0	403.0	519.0	715.0	904.0
var0164	227.0	296.0	306.0	282.0	332.0	346.0
var0165	303.0	231.0	242.0	205.0	180.0	137.0
var0166	285.0	357.0	417.0	454.0	523.0	550.0
var0167	129.0	148.0	175.0	162.0	200.0	162.0
var0168	350.0	201.0	166.0	104.0	68.0	50.0
var0169	155.0	129.0	130.0	114.0	121.0	108.0
var0170	161.0	177.0	214.0	199.0	176.0	180.0
var0171	133.0	146.0	158.0	177.0	208.0	155.0
var0172	112.0	149.0	138.0	125.0	156.0	169.0
var0173	239.0	291.0	394.0	376.0	487.0	510.0
var0174	205.0	140.0	131.0	96.0	78.0	35.0
var0175	133.0	80.0	56.0	33.0	25.0	11.0
var0176	180.0	112.0	79.0	50.0	33.0	22.0
var0177	171.0	155.0	165.0	161.0	135.0	134.0
var0178	371.0	291.0	218.0	170.0	142.0	106.0
var0179	98.0	119.0	167.0	172.0	221.0	249.0
var0180	120.0	83.0	84.0	69.0	49.0	38.0
var0181	158.0	171.0	202.0	250.0	277.0	288.0
var0182	240.0	253.0	253.0	296.0	336.0	356.0
var0183	161.0	197.0	236.0	309.0	441.0	485.0
var0184	108.0	113.0	119.0	104.0	131.0	85.0
var0185	181.0	179.0	130.0	115.0	64.0	53.0
var0186	209.0	262.0	345.0	426.0	597.0	662.0
var0187	255.0	217.0	177.0	146.0	70.0	62.0
var0188	169.0	179.0	200.0	193.0	193.0	200.0
var0189	113.0	168.0	168.0	147.0	154.0	135.0
var0190	222.0	284.0	408.0	469.0	622.0	797.0
var0191	161.0	129.0	128.0	132.0	110.0	85.0
var0192	104.0	103.0	115.0	159.0	151.0	177.0
var0193	149.0	147.0	95.0	45.0	36.0	25.0
var0194	117.0	151.0	135.0	132.0	165.0	170.0
var0195	89.0	85.0	49.0	41.0	25.0	14.0
var0196	185.0	210.0	225.0	234.0	250.0	257.0
var0197	87.0	86.0	83.0	80.0	79.0	73.0
var0198	181.0	139.0	108.0	68.0	64.0	36.0
var0199	125.0	67.0	88.0	71.0	48.0	40.0
var0200	136.0	141.0	180.0	186.0	209.0	210.0
var0201	144.0	198.0	235.0	247.0	318.0	342.0
var0202	183.0	178.0	169.0	121.0	122.0	106.0
var0203	134.0	156.0	201.0	236.0	300.0	306.0
var0204	102.0	101.0	97.0	88.0	94.0	85.0
var0205	62.0	52.0	46.0	33.0	33.0	21.0
var0206	154.0	174.0	220.0	237.0	251.0	243.0
var0207	304.0	338.0	372.0	420.0	475.0	478.0
var0208	118.0	100.0	131.0	128.0	158.0	178.0
var0209	99.0	97.0	100.0	107.0	127.0	114.0
var0210	222.0	293.0	277.0	359.0	382.0	408.0
var0211	255.0	234.0	270.0	241.0	221.0	200.0
var0212	155.0	128.0	98.0	133.0	139.0	116.0
var0213	138.0	169.0	177.0	193.0	239.0	249.0
var0214	303.0	275.0	260.0	166.0	154.0	85.0
var0215	91.0	100.0	97.0	95.0	103.0	66.0
var0216	203.0	170.0	162.0	151.0	129.0	98.0
var0217	151.0	127.0	132.0	102.0	147.0	116.0
var0218	125.0	94.0	89.0	39.0	45.0	24.0
var0219	127.0	198.0	306.0	410.0	589.0	808.0
var0220	126.0	116.0	107.0	83.0	77.0	39.0
var0221	154.0	153.0	198.0	189.0	178.0	185.0
var0222	222.0	161.0	167.0	122.0	93.0	84.0
var0223	241.0	220.0	139.0	68.0	71.0	46.0
var0224	119.0	110.0	95.0	121.0	99.0	94.0
var0225	74.0	84.0	112.0	131.0	153.0	193.0
var0226	128.0	115.0	77.0	86.0	76.0	70.0
var0227	267.0	207.0	175.0	116.0	75.0	44.0
var0228	116.0	98.0	114.0	74.0	85.0	86.0
var0229	153.0	123.0	88.0	43.0	34.0	25.0
var0230	74.0	60.0	59.0	43.0	45.0	45.0
var0231	238.0	178.0	132.0	71.0	43.0	31.0
var0232	250.0	204.0	120.0	76.0	64.0	42.0
var0233	189.0	136.0	89.0	56.0	34.0	33.0
var0234	69.0	60.0	70.0	65.0	58.0	52.0
var0235	115.0	148.0	148.0	151.0	151.0	144.0
var0236	231.0	171.0	122.0	88.0	70.0	49.0
var0237	223.0	206.0	177.0	160.0	191.0	190.0
var0238	460.0	512.0	678.0	712.0	790.0	851.0
var0239	226.0	240.0	320.0	324.0	408.0	424.0
var0240	246.0	169.0	170.0	145.0	132.0	116.0
var0241	347.0	391.0	485.0	568.0	688.0	756.0
var0242	182.0	166.0	197.0	151.0	150.0	136.0
var0243	250.0	216.0	196.0	170.0	171.0	174.0
var0244	195.0	178.0	177.0	175.0	153.0	128.0
var0245	341.0	435.0	546.0	676.0	884.0	1057.0
var0246	160.0	169.0	165.0	233.0	264.0	264.0
var0247	189.0	164.0	209.0	191.0	220.0	179.0
var0248	137.0	134.0	125.0	112.0	123.0	110.0
var0249	263.0	242.0	193.0	167.0	142.0	97.0
var0250	149.0	92.0	74.0	39.0	24.0	16.0
var0251	131.0	92.0	95.0	84.0	78.0	97.0
var0252	145.0	182.0	249.0	329.0	436.0	631.0
var0253	354.0	264.0	209.0	166.0	123.0	92.0
var0254	212.0	206.0	242.0	221.0	248.0	271.0
var0255	131.0	165.0	150.0	169.0	175.0	179.0
var0256	106.0	138.0	228.0	236.0	311.0	461.0
var0257	250.0	248.0	205.0	210.0	199.0	159.0
var0258	195.0	174.0	151.0	108.0	102.0	81.0
var0259	219.0	240.0	221.0	202.0	188.0	138.0
var0260	121.0	153.0	141.0	160.0	195.0	178.0
var0261	181.0	190.0	152.0	146.0	117.0	122.0
var0262	131.0	140.0	130.0	146.0	167.0	181.0
var0263	166.0	151.0	135.0	126.0	120.0	93.0
var0264	260.0	184.0	210.0	218.0	220.0	179.0
var0265	197.0	228.0	261.0	357.0	431.0	494.0
var0266	194.0	213.0	234.0	280.0	293.0	294.0
var0267	325.0	455.0	716.0	886.0	1308.0	1702.0
var0268	176.0	136.0	86.0	72.0	62.0	36.0
var0269	318.0	256.0	198.0	146.0	107.0	58.0
var0270	115.0	105.0	105.0	86.0	64.0	52.0
var0271	282.0	257.0	258.0	267.0	216.0	178.0
var0272	108.0	117.0	123.0	133.0	138.0	114.0
var0273	273.0	299.0	352.0	352.0	443.0	421.0
var0274	449.0	323.0	204.0	208.0	132.0	103.0
var0275	110.0	164.0	170.0	217.0	279.0	294.0
var0276	157.0	126.0	98.0	76.0	65.0	65.0
var0277	103.0	95.0	75.0	79.0	55.0	55.0
var0278	104.0	121.0	81.0	76.0	76.0	66.0
var0279	168.0	152.0	141.0	115.0	126.0	105.0
var0280	139.0	151.0	185.0	152.0	179.0	210.0
var0281	157.0	159.0	230.0	228.0	277.0	272.0
var0282	261.0	276.0	271.0	279.0	248.0	251.0
var0283	234.0	164.0	165.0	130.0	106.0	56.0
var0284	205.0	202.0	196.0	220.0	242.0	183.0
var0285	178.0	170.0	129.0	95.0	78.0	58.0
var0286	160.0	207.0	207.0	241.0	264.0	271.0
var0287	143.0	137.0	137.0	93.0	101.0	67.0
var0288	248.0	326.0	470.0	567.0	723.0	882.0
var0289	138.0	149.0	213.0	157.0	143.0	96.0
var0290	292.0	275.0	311.0	286.0	317.0	290.0
var0291	145.0	191.0	164.0	141.0	147.0	110.0
var0292	160.0	142.0	128.0	135.0	145.0	123.0
var0293	179.0	173.0	141.0	112.0	99.0	99.0
var0294	173.0	231.0	340.0	395.0	506.0	648.0
var0295	344.0	238.0	194.0	111.0	69.0	42.0
var0296	153.0	184.0	255.0	327.0	378.0	513.0
var0297	87.0	98.0	99.0	97.0	85.0	84.0
var0298	311.0	346.0	357.0	304.0	321.0	288.0
var0299	158.0	181.0	189.0	212.0	201.0	228.0
var0300	136.0	159.0	187.0	150.0	155.0	131.0
var0301	256.0	421.0	648.0	1047.0	1641.0	2208.0
var0302	74.0	54.0	23.0	21.0	19.0	6.0
var0303	172.0	203.0	166.0	184.0	218.0	127.0
var0304	200.0	43.0	173.0	163.0	126.0	117.0
var0305	152.0	171.0	179.0	205.0	204.0	226.0
var0306	133.0	175.0	201.0	267.0	320.0	318.0
var0307	106.0	133.0	210.0	324.0	426.0	574.0
var0308	152.0	115.0	100.0	86.0	56.0	50.0
var0309	70.0	100.0	123.0	141.0	146.0	187.0
var0310	184.0	155.0	177.0	144.0	153.0	93.0
var0311	253.0	239.0	263.0	251.0	224.0	193.0
var0312	213.0	309.0	523.0	765.0	1130.0	1491.0
var0313	100.0	78.0	76.0	55.0	44.0	30.0
var0314	417.0	352.0	329.0	279.0	290.0	222.0
var0315	243.0	258.0	325.0	386.0	427.0	387.0
var0316	147.0	121.0	110.0	96.0	87.0	46.0
var0317	195.0	167.0	140.0	106.0	70.0	82.0
var0318	220.0	184.0	8659.0	139.0	115.0	85.0
var0319	122.0	146.0	106.0	115.0	99.0	66.0
var0320	286.0	165.0	133.0	90.0	44.0	28.0
var0321	173.0	116.0	126.0	120.0	105.0	17.0
var0322	232.0	228.0	230.0	214.0	203.0	192.0
var0323	382.0	351.0	329.0	265.0	226.0	183.0
var0324	208.0	221.0	261.0	257.0	347.0	385.0
var0325	355.0	356.0	355.0	315.0	344.0	251.0
var0326	222.0	191.0	137.0	110.0	103.0	69.0
var0327	166.0	151.0	162.0	134.0	146.0	121.0
var0328	201.0	236.0	276.0	249.0	228.0	231.0
var0329	295.0	212.0	145.0	89.0	59.0	40.0
var0330	164.0	109.0	88.0	50.0	27.0	29.0
var0331	326.0	232.0	150.0	103.0	59.0	51.0
var0332	225.0	237.0	257.0	227.0	265.0	222.0
var0333	239.0	253.0	294.0	306.0	364.0	335.0
var0334	121.0	124.0	135.0	105.0	147.0	116.0
var0335	156.0	163.0	157.0	133.0	128.0	106.0
var0336	185.0	192.0	157.0	141.0	140.0	157.0
var0337	311.0	344.0	405.0	440.0	507.0	549.0
var0338	76.0	92.0	119.0	163.0	250.0	249.0
var0339	110.0	136.0	143.0	142.0	212.0	188.0
var0340	142.0	129.0	130.0	91.0	71.0	52.0
var0341	129.0	144.0	153.0	176.0	196.0	211.0
var0342	172.0	92.0	64.0	38.0	26.0	14.0
var0343	449.0	470.0	531.0	521.0	619.0	512.0
var0344	177.0	179.0	151.0	188.0	180.0	160.0
var0345	369.0	405.0	519.0	565.0	618.0	686.0
var0346	37.0	55.0	49.0	52.0	59.0	55.0
var0347	221.0	186.0	196.0	191.0	201.0	180.0
var0348	206.0	199.0	236.0	194.0	209.0	145.0
var0349	182.0	169.0	184.0	132.0	128.0	133.0
var0350	116.0	70.0	74.0	47.0	40.0	32.0
var0351	149.0	158.0	217.0	204.0	276.0	257.0
var0352	250.0	198.0	221.0	186.0	115.0	107.0
var0353	129.0	194.0	269.0	368.0	510.0	596.0
var0354	95.0	129.0	150.0	165.0	170.0	155.0
var0355	120.0	71.0	55.0	45.0	22.0	26.0
var0356	192.0	148.0	124.0	85.0	85.0	61.0
var0357	209.0	182.0	122.0	90.0	83.0	39.0
var0358	266.0	184.0	118.0	69.0	51.0	36.0
var0359	172.0	198.0	244.0	225.0	237.0	275.0
var0360	148.0	125.0	147.0	146.0	159.0	126.0
var0361	260.0	306.0	354.0	326.0	347.0	334.0
var0362	240.0	207.0	201.0	185.0	143.0	130.0
var0363	290.0	240.0	233.0	215.0	215.0	179.0
var0364	190.0	256.0	379.0	563.0	727.0	923.0
var0365	204.0	144.0	129.0	80.0	62.0	47.0
var0366	104.0	84.0	105.0	86.0	124.0	106.0
var0367	130.0	102.0	53.0	34.0	21.0	15.0
var0368	123.0	137.0	160.0	139.0	144.0	131.0
var0369	110.0	86.0	81.0	80.0	48.0	29.0
var0370	164.0	170.0	186.0	191.0	196.0	162.0
var0371	262.0	222.0	149.0	110.0	80.0	47.0
var0372	100.0	169.0	225.0	294.0	373.0	558.0
var0373	130.0	133.0	183.0	189.0	213.0	252.0
var0374	166.0	101.0	110.0	77.0	57.0	52.0
var0375	248.0	189.0	167.0	99.0	86.0	49.0
var0376	188.0	121.0	81.0	35.0	30.0	14.0
var0377	87.0	102.0	97.0	62.0	101.0	73.0
var0378	140.0	122.0	107.0	84.0	84.0	51.0
var0379	143.0	121.0	124.0	131.0	123.0	72.0
var0380	104.0	102.0	102.0	68.0	60.0	57.0
var0381	220.0	192.0	157.0	124.0	114.0	92.0
var0382	204.0	226.0	196.0	195.0	191.0	198.0
var0383	146.0	149.0	179.0	145.0	162.0	140.0
var0384	246.0	203.0	169.0	118.0	91.0	73.0
var0385	222.0	226.0	243.0	271.0	276.0	269.0
var0386	295.0	306.0	356.0	337.0	313.0	332.0
var0387	172.0	159.0	122.0	106.0	95.0	90.0
var0388	155.0	154.0	101.0	79.0	76.0	68.0
var0389	189.0	208.0	204.0	152.0	162.0	125.0
var0390	175.0	168.0	144.0	87.0	84.0	69.0
var0391	164.0	203.0	269.0	241.0	265.0	245.0
var0392	172.0	173.0	126.0	106.0	90.0	60.0
var0393	214.0	168.0	165.0	125.0	93.0	54.0
var0394	516.0	439.0	388.0	309.0	281.0	227.0
var0395	70.0	64.0	40.0	45.0	46.0	27.0
var0396	124.0	120.0	145.0	157.0	166.0	136.0
var0397	238.0	134.0	88.0	59.0	28.0	18.0
var0398	156.0	161.0	130.0	123.0	90.0	59.0
var0399	140.0	136.0	96.0	78.0	46.0	33.0
var0400	186.0	102.0	55.0	39.0	15.0	18.0
var0401	146.0	147.0	8670.0	155.0	156.0	139.0
var0402	207.0	187.0	131.0	115.0	90.0	56.0
var0403	138.0	117.0	103.0	75.0	59.0	35.0
var0404	153.0	108.0	82.0	48.0	20.0	9.0
var0405	105.0	100.0	93.0	81.0	69.0	45.0
var0406	128.0	120.0	109.0	111.0	101.0	107.0
var0407	182.0	144.0	125.0	104.0	107.0	106.0
var0408	285.0	303.0	283.0	250.0	259.0	215.0
var0409	268.0	217.0	175.0	106.0	79.0	63.0
var0410	202.0	182.0	162.0	139.0	175.0	129.0
var0411	118.0	136.0	183.0	195.0	272.0	273.0
var0412	199.0	335.0	548.0	817.0	1224.0	1674.0
var0413	123.0	108.0	133.0	113.0	134.0	156.0
var0414	335.0	262.0	292.0	211.0	181.0	147.0
var0415	146.0	134.0	100.0	67.0	55.0	43.0
var0416	198.0	193.0	173.0	134.0	173.0	116.0
var0417	173.0	203.0	197.0	203.0	198.0	224.0
var0418	180.0	197.0	266.0	224.0	263.0	270.0
var0419	136.0	100.0	125.0	109.0	140.0	101.0
var0420	135.0	107.0	90.0	67.0	54.0	51.0
var0421	95.0	115.0	122.0	103.0	106.0	92.0
var0422	154.0	146.0	121.0	111.0	80.0	63.0
var0423	114.0	96.0	52.0	37.0	38.0	16.0
var0424	233.0	262.0	325.0	308.0	396.0	414.0
var0425	75.0	69.0	87.0	68.0	57.0	33.0
var0426	194.0	103.0	53.0	20.0	17.0	3.0
var0427	204.0	119.0	85.0	36.0	23.0	20.0
var0428	196.0	201.0	178.0	148.0	158.0	135.0
var0429	265.0	225.0	140.0	105.0	91.0	65.0
var0430	152.0	139.0	180.0	160.0	172.0	170.0
var0431	145.0	125.0	92.0	80.0	74.0	74.0
var0432	121.0	145.0	104.0	119.0	131.0	98.0
var0433	61.0	57.0	60.0	69.0	50.0	50.0
var0434	172.0	87.0	69.0	38.0	25.0	14.0
var0435	126.0	122.0	117.0	67.0	70.0	62.0
var0436	180.0	153.0	123.0	70.0	56.0	55.0
var0437	161.0	180.0	201.0	203.0	234.0	236.0
var0438	189.0	146.0	64.0	68.0	36.0	26.0
var0439	391.0	396.0	466.0	499.0	530.0	551.0
var0440	96.0	76.0	73.0	52.0	52.0	32.0
var0441	105.0	83.0	61.0	61.0	30.0	31.0
var0442	198.0	198.0	287.0	331.0	347.0	354.0
var0443	112.0	113.0	142.0	108.0	152.0	153.0
var0444	162.0	152.0	155.0	144.0	136.0	127.0
var0445	183.0	142.0	146.0	97.0	75.0	42.0
var0446	308.0	215.0	167.0	122.0	109.0	75.0
var0447	173.0	103.0	78.0	68.0	65.0	36.0
var0448	187.0	203.0	213.0	265.0	304.0	317.0
var0449	200.0	175.0	169.0	178.0	145.0	139.0
var0450	352.0	278.0	289.0	239.0	187.0	135.0
var0451	169.0	151.0	142.0	106.0	83.0	71.0
var0452	82.0	80.0	72.0	62.0	32.0	27.0
var0453	315.0	281.0	297.0	280.0	303.0	248.0
var0454	57.0	40.0	48.0	59.0	72.0	70.0
var0455	177.0	214.0	191.0	200.0	226.0	202.0
var0456	161.0	104.0	90.0	73.0	57.0	25.0
var0457	103.0	76.0	69.0	53.0	38.0	13.0
var0458	245.0	202.0	191.0	150.0	138.0	118.0
var0459	169.0	190.0	246.0	254.0	287.0	292.0
var0460	121.0	115.0	117.0	90.0	72.0	58.0
var0461	157.0	167.0	138.0	99.0	149.0	125.0
var0462	360.0	296.0	234.0	203.0	149.0	101.0
var0463	142.0	88.0	88.0	32.0	35.0	13.0
var0464	150.0	91.0	79.0	41.0	23.0	14.0
var0465	276.0	270.0	323.0	250.0	289.0	264.0
var0466	101.0	60.0	68.0	48.0	32.0	18.0
var0467	173.0	208.0	282.0	244.0	304.0	256.0
var0468	344.0	407.0	560.0	607.0	673.0	786.0
var0469	177.0	193.0	178.0	182.0	173.0	127.0
var0470	151.0	128.0	127.0	131.0	122.0	118.0
var0471	109.0	111.0	116.0	105.0	97.0	82.0
var0472	230.0	256.0	265.0	282.0	275.0	294.0
var0473	171.0	188.0	238.0	203.0	226.0	210.0
var0474	167.0	208.0	282.0	345.0	481.0	553.0
var0475	172.0	173.0	227.0	273.0	365.0	390.0
var0476	431.0	512.0	550.0	552.0	654.0	623.0
var0477	273.0	218.0	179.0	161.0	134.0	125.0
var0478	100.0	53.0	44.0	24.0	30.0	12.0
var0479	278.0	274.0	252.0	231.0	218.0	163.0
var0480	176.0	225.0	315.0	345.0	392.0	460.0
var0481	280.0	248.0	311.0	207.0	200.0	165.0
var0482	167.0	159.0	151.0	124.0	125.0	77.0
var0483	199.0	175.0	179.0	161.0	156.0	158.0
var0484	146.0	166.0	28.0	129.0	124.0	124.0
var0485	264.0	240.0	200.0	154.0	121.0	118.0
var0486	165.0	121.0	113.0	90.0	74.0	60.0
var0487	160.0	188.0	194.0	215.0	282.0	280.0
var0488	100.0	109.0	101.0	54.0	40.0	28.0
var0489	161.0	124.0	111.0	86.0	55.0	58.0
var0490	119.0	90.0	79.0	62.0	60.0	47.0
var0491	277.0	298.0	471.0	579.0	817.0	934.0
var0492	114.0	120.0	132.0	117.0	90.0	89.0
var0493	285.0	230.0	204.0	158.0	146.0	112.0
var0494	77.0	50.0	36.0	23.0	14.0	21.0
var0495	147.0	200.0	263.0	316.0	399.0	460.0
var0496	148.0	206.0	238.0	305.0	382.0	402.0
