	c_0	c_1	c_2	c_3	c_4	c_5
var0067	297.0	323.0	351.0	289.0	272.0	231.0
var0068	192.0	194.0	203.0	177.0	192.0	172.0
var0069	216.0	332.0	400.0	462.0	560.0	590.0
var0070	662.0	462.0	275.0	173.0	77.0	64.0
var0071	137.0	84.0	84.0	48.0	29.0	23.0
var0072	98.0	113.0	132.0	125.0	107.0	105.0
var0073	294.0	394.0	442.0	427.0	488.0	489.0
var0074	140.0	165.0	156.0	154.0	144.0	166.0
var0075	283.0	221.0	213.0	195.0	159.0	141.0
var0076	142.0	139.0	139.0	95.0	101.0	60.0
var0077	88.0	50.0	45.0	44.0	12.0	8.0
var0078	306.0	308.0	328.0	305.0	360.0	327.0
var0079	175.0	113.0	79.0	57.0	38.0	26.0
var0080	210.0	313.0	334.0	419.0	478.0	529.0
var0081	304.0	252.0	233.0	148.0	158.0	122.0
var0082	97.0	48.0	35.0	28.0	21.0	12.0
var0083	98.0	107.0	110.0	80.0	104.0	79.0
var0084	118.0	77.0	55.0	34.0	16.0	18.0
var0085	174.0	160.0	110.0	93.0	68.0	46.0
var0086	137.0	92.0	57.0	34.0	34.0	23.0
var0087	264.0	273.0	336.0	335.0	439.0	436.0
var0088	124.0	142.0	133.0	128.0	118.0	82.0
var0089	238.0	253.0	210.0	204.0	160.0	144.0
var0090	144.0	159.0	159.0	168.0	214.0	172.0
var0091	266.0	322.0	317.0	311.0	316.0	259.0
var0092	180.0	237.0	199.0	207.0	245.0	259.0
var0093	103.0	106.0	97.0	92.0	69.0	52.0
var0094	148.0	151.0	110.0	105.0	63.0	53.0
var0095	185.0	233.0	237.0	211.0	224.0	237.0
var0096	149.0	170.0	188.0	170.0	189.0	193.0
var0097	314.0	358.0	333.0	280.0	343.0	275.0
var0098	224.0	197.0	170.0	155.0	135.0	108.0
var0099	221.0	248.0	318.0	333.0	358.0	422.0
var0100	142.0	135.0	140.0	133.0	161.0	156.0
var0101	215.0	204.0	189.0	173.0	144.0	134.0
var0102	146.0	108.0	20.0	73.0	72.0	47.0
var0103	94.0	80.0	66.0	64.0	74.0	37.0
var0104	112.0	85.0	95.0	62.0	67.0	36.0
var0105	165.0	129.0	101.0	82.0	49.0	37.0
var0106	122.0	133.0	143.0	137.0	124.0	93.0
var0107	177.0	208.0	217.0	189.0	176.0	167.0
var0108	268.0	214.0	269.0	253.0	257.0	220.0
var0109	84.0	81.0	89.0	52.0	71.0	40.0
var0110	197.0	137.0	129.0	97.0	67.0	47.0
var0111	285.0	199.0	143.0	84.0	53.0	30.0
var0112	107.0	94.0	71.0	56.0	48.0	15.0
var0113	105.0	105.0	73.0	64.0	45.0	29.0
var0114	56.0	45.0	69.0	66.0	50.0	63.0
var0115	138.0	130.0	122.0	82.0	68.0	43.0
var0116	190.0	191.0	218.0	197.0	230.0	212.0
var0117	218.0	194.0	179.0	152.0	130.0	102.0
var0118	198.0	137.0	110.0	94.0	72.0	46.0
var0119	356.0	387.0	342.0	387.0	419.0	364.0
var0120	148.0	172.0	156.0	154.0	190.0	169.0
var0121	339.0	420.0	434.0	450.0	490.0	443.0
var0122	186.0	173.0	163.0	137.0	162.0	104.0
var0123	271.0	287.0	264.0	248.0	285.0	222.0
var0124	172.0	207.0	188.0	194.0	228.0	200.0
var0125	171.0	216.0	245.0	226.0	257.0	242.0
var0126	232.0	224.0	213.0	257.0	258.0	203.0
var0127	272.0	271.0	252.0	197.0	246.0	210.0
var0128	137.0	123.0	99.0	105.0	108.0	91.0
var0129	158.0	188.0	242.0	358.0	511.0	672.0
var0130	244.0	344.0	479.0	596.0	789.0	1001.0
var0131	87.0	75.0	55.0	59.0	49.0	29.0
var0132	231.0	290.0	371.0	400.0	421.0	421.0
var0133	136.0	193.0	249.0	271.0	284.0	322.0
var0134	88.0	71.0	80.0	53.0	49.0	32.0
var0135	181.0	215.0	184.0	182.0	132.0	124.0
var0136	147.0	125.0	105.0	60.0	73.0	42.0
var0137	215.0	185.0	146.0	90.0	65.0	46.0
var0138	122.0	127.0	90.0	70.0	69.0	67.0
var0139	142.0	139.0	154.0	91.0	105.0	101.0
var0140	308.0	244.0	219.0	137.0	95.0	71.0
var0141	131.0	154.0	201.0	234.0	257.0	261.0
var0142	189.0	229.0	209.0	199.0	208.0	176.0
var0143	306.0	232.0	219.0	208.0	146.0	120.0
var0144	265.0	258.0	173.0	129.0	102.0	72.0
var0145	189.0	162.0	147.0	131.0	124.0	122.0
var0146	103.0	108.0	102.0	89.0	103.0	99.0
var0147	294.0	228.0	135.0	91.0	59.0	33.0
var0148	232.0	185.0	176.0	135.0	127.0	101.0
var0149	65.0	54.0	54.0	51.0	56.0	39.0
var0150	257.0	239.0	222.0	128.0	102.0	58.0
var0151	183.0	147.0	85.0	40.0	43.0	23.0
var0152	114.0	118.0	114.0	133.0	115.0	90.0
var0153	196.0	320.0	392.0	471.0	672.0	787.0
var0154	89.0	103.0	105.0	78.0	80.0	70.0
var0155	188.0	149.0	140.0	123.0	103.0	90.0
var0156	224.0	260.0	280.0	16533.0	368.0	346.0
var0157	362.0	377.0	373.0	329.0	323.0	318.0
var0158	163.0	183.0	208.0	190.0	203.0	170.0
var0159	145.0	132.0	91.0	60.0	49.0	34.0
var0160	117.0	103.0	110.0	113.0	103.0	90.0
var0161	176.0	140.0	132.0	94.0	86.0	65.0
var0162	197.0	199.0	229.0	253.0	254.0	247.0
var0163	188.0	315.0	414.0	558.0	733.0	913.0
var0164	191.0	263.0	303.0	306.0	366.0	319.0
var0165	260.0	234.0	203.0	146.0	126.0	75.0
var0166	127.0	152.0	174.0	169.0	223.0	208.0
var0167	389.0	412.0	399.0	437.0	418.0	387.0
var0168	147.0	95.0	61.0	35.0	18.0	12.0
var0169	132.0	147.0	129.0	106.0	101.0	105.0
var0170	194.0	237.0	259.0	267.0	254.0	218.0
var0171	117.0	128.0	132.0	129.0	156.0	151.0
var0172	245.0	263.0	300.0	272.0	350.0	328.0
var0173	131.0	183.0	219.0	216.0	348.0	301.0
var0174	329.0	266.0	215.0	146.0	127.0	88.0
var0175	200.0	112.0	78.0	43.0	33.0	13.0
var0176	206.0	120.0	89.0	60.0	27.0	20.0
var0177	160.0	173.0	173.0	164.0	187.0	140.0
var0178	197.0	176.0	121.0	105.0	82.0	62.0
var0179	332.0	423.0	468.0	428.0	541.0	600.0
var0180	187.0	205.0	144.0	93.0	72.0	60.0
var0181	14054.0	358.0	421.0	413.0	544.0	547.0
var0182	185.0	186.0	195.0	201.0	205.0	199.0
var0183	269.0	347.0	491.0	600.0	795.0	1001.0
var0184	207.0	194.0	160.0	141.0	133.0	111.0
var0185	210.0	175.0	155.0	120.0	100.0	55.0
var0186	144.0	264.0	276.0	349.0	485.0	626.0
var0187	118.0	90.0	66.0	34.0	32.0	10.0
var0188	112.0	105.0	141.0	125.0	150.0	159.0
var0189	130.0	109.0	112.0	91.0	91.0	69.0
var0190	102.0	135.0	190.0	256.0	355.0	465.0
var0191	118.0	103.0	109.0	119.0	109.0	63.0
var0192	152.0	167.0	207.0	215.0	232.0	267.0
var0193	161.0	126.0	87.0	93.0	58.0	31.0
var0194	170.0	167.0	178.0	196.0	199.0	204.0
var0195	312.0	243.0	191.0	107.0	80.0	37.0
var0196	184.0	255.0	260.0	255.0	308.0	336.0
var0197	180.0	204.0	171.0	200.0	197.0	176.0
var0198	290.0	212.0	162.0	104.0	98.0	49.0
var0199	204.0	151.0	170.0	133.0	117.0	85.0
var0200	148.0	181.0	193.0	229.0	231.0	186.0
var0201	122.0	142.0	160.0	219.0	212.0	9874.0
var0202	169.0	162.0	134.0	76.0	96.0	84.0
var0203	167.0	194.0	237.0	321.0	335.0	344.0
var0204	208.0	220.0	203.0	184.0	200.0	167.0
var0205	203.0	201.0	197.0	164.0	141.0	136.0
var0206	96.0	116.0	119.0	120.0	147.0	137.0
var0207	88.0	112.0	128.0	133.0	156.0	167.0
var0208	181.0	216.0	227.0	263.0	262.0	244.0
var0209	159.0	156.0	167.0	160.0	148.0	148.0
var0210	108.0	144.0	176.0	197.0	202.0	181.0
var0211	163.0	168.0	202.0	163.0	133.0	107.0
var0212	124.0	126.0	105.0	111.0	115.0	110.0
var0213	189.0	220.0	249.0	256.0	277.0	312.0
var0214	66.0	70.0	48.0	35.0	51.0	1352.0
var0215	105.0	118.0	136.0	122.0	99.0	83.0
var0216	156.0	155.0	141.0	124.0	134.0	114.0
var0217	310.0	350.0	394.0	373.0	426.0	422.0
var0218	182.0	156.0	104.0	57.0	47.0	39.0
var0219	220.0	340.0	486.0	134.0	963.0	1207.0
var0220	124.0	98.0	104.0	68.0	60.0	51.0
var0221	183.0	146.0	169.0	183.0	162.0	147.0
var0222	109.0	114.0	102.0	81.0	46.0	31.0
var0223	137.0	95.0	60.0	47.0	28.0	13.0
var0224	202.0	222.0	281.0	275.0	266.0	257.0
var0225	196.0	259.0	290.0	301.0	405.0	382.0
var0226	153.0	151.0	151.0	95.0	86.0	65.0
var0227	173.0	151.0	82.0	59.0	51.0	21.0
var0228	200.0	231.0	176.0	128.0	149.0	120.0
var0229	194.0	151.0	79.0	69.0	53.0	36.0
var0230	117.0	98.0	94.0	98.0	71.0	67.0
var0231	217.0	182.0	120.0	68.0	37.0	32.0
var0232	281.0	217.0	188.0	136.0	120.0	77.0
var0233	140.0	111.0	71.0	50.0	36.0	22.0
var0234	139.0	134.0	104.0	102.0	88.0	75.0
var0235	180.0	186.0	232.0	232.0	290.0	232.0
var0236	179.0	111.0	113.0	69.0	57.0	33.0
var0237	191.0	168.0	171.0	133.0	132.0	118.0
var0238	248.0	294.0	309.0	425.0	469.0	528.0
var0239	140.0	134.0	166.0	207.0	223.0	215.0
var0240	176.0	191.0	143.0	114.0	101.0	92.0
var0241	141.0	154.0	219.0	251.0	308.0	323.0
var0242	186.0	170.0	169.0	166.0	154.0	154.0
var0243	147.0	105.0	125.0	92.0	92.0	72.0
var0244	118.0	160.0	162.0	133.0	114.0	110.0
var0245	187.0	241.0	328.0	397.0	571.0	608.0
var0246	66.0	76.0	90.0	110.0	108.0	117.0
var0247	131.0	163.0	150.0	121.0	133.0	122.0
var0248	214.0	251.0	226.0	184.0	125.0	142.0
var0249	148.0	121.0	94.0	90.0	68.0	54.0
var0250	261.0	163.0	102.0	55.0	34.0	21.0
var0251	132.0	165.0	140.0	112.0	100.0	77.0
var0252	70.0	129.0	199.0	258.0	416.0	534.0
var0253	291.0	255.0	198.0	113.0	81.0	54.0
var0254	280.0	351.0	404.0	363.0	389.0	417.0
var0255	185.0	219.0	256.0	277.0	271.0	254.0
var0256	112.0	176.0	299.0	374.0	482.0	592.0
var0257	290.0	254.0	252.0	210.0	195.0	159.0
var0258	130.0	136.0	117.0	65.0	70.0	47.0
var0259	232.0	190.0	179.0	137.0	152.0	107.0
var0260	159.0	221.0	273.0	224.0	277.0	299.0
var0261	153.0	159.0	164.0	104.0	101.0	88.0
var0262	135.0	161.0	156.0	159.0	182.0	174.0
var0263	167.0	221.0	172.0	154.0	160.0	117.0
var0264	170.0	159.0	180.0	128.0	146.0	114.0
var0265	126.0	163.0	218.0	250.0	308.0	345.0
var0266	106.0	131.0	166.0	158.0	190.0	174.0
var0267	91.0	137.0	182.0	238.0	341.0	406.0
var0268	87.0	87.0	77.0	46.0	34.0	29.0
var0269	148.0	100.0	100.0	71.0	56.0	37.0
var0270	116.0	115.0	68.0	58.0	39.0	27.0
var0271	243.0	214.0	211.0	195.0	221.0	135.0
var0272	79.0	74.0	4516.0	83.0	89.0	70.0
var0273	108.0	137.0	124.0	117.0	118.0	136.0
var0274	111.0	83.0	65.0	35.0	37.0	29.0
var0275	250.0	358.0	441.0	448.0	586.0	645.0
var0276	93.0	77.0	64.0	42.0	42.0	30.0
var0277	212.0	199.0	152.0	95.0	88.0	62.0
var0278	143.0	110.0	92.0	81.0	74.0	65.0
var0279	169.0	156.0	170.0	187.0	164.0	149.0
var0280	176.0	190.0	197.0	187.0	211.0	195.0
var0281	135.0	171.0	202.0	181.0	219.0	192.0
var0282	146.0	154.0	154.0	143.0	158.0	135.0
var0283	342.0	243.0	205.0	171.0	108.0	88.0
var0284	158.0	197.0	199.0	215.0	195.0	146.0
var0285	105.0	100.0	59.0	66.0	50.0	49.0
var0286	145.0	210.0	190.0	181.0	235.0	213.0
var0287	283.0	277.0	218.0	203.0	151.0	117.0
var0288	217.0	282.0	388.0	479.0	618.0	734.0
var0289	206.0	242.0	230.0	207.0	236.0	174.0
var0290	113.0	129.0	131.0	143.0	125.0	142.0
var0291	267.0	257.0	233.0	189.0	219.0	180.0
var0292	161.0	140.0	164.0	146.0	149.0	111.0
var0293	169.0	189.0	143.0	85.0	90.0	63.0
var0294	160.0	204.0	271.0	341.0	440.0	482.0
var0295	184.0	128.0	83.0	56.0	37.0	26.0
var0296	150.0	214.0	268.0	353.0	426.0	424.0
var0297	169.0	140.0	154.0	120.0	146.0	131.0
var0298	151.0	136.0	130.0	135.0	154.0	141.0
var0299	296.0	315.0	347.0	366.0	338.0	332.0
var0300	231.0	262.0	266.0	267.0	288.0	248.0
var0301	95.0	178.0	254.0	370.0	629.0	773.0
var0302	239.0	199.0	134.0	78.0	43.0	30.0
var0303	190.0	215.0	176.0	181.0	184.0	179.0
var0304	143.0	101.0	108.0	85.0	90.0	65.0
var0305	107.0	141.0	165.0	134.0	130.0	128.0
var0306	116.0	162.0	202.0	252.0	338.0	366.0
var0307	191.0	257.0	399.0	568.0	774.0	930.0
var0308	177.0	167.0	130.0	102.0	69.0	51.0
var0309	168.0	160.0	261.0	262.0	294.0	324.0
var0310	124.0	125.0	107.0	82.0	96.0	74.0
var0311	115.0	142.0	137.0	113.0	131.0	110.0
var0312	218.0	361.0	496.0	694.0	1041.0	1429.0
var0313	241.0	222.0	182.0	120.0	101.0	56.0
var0314	186.0	203.0	129.0	132.0	140.0	117.0
var0315	148.0	159.0	199.0	215.0	286.0	272.0
var0316	148.0	135.0	128.0	109.0	86.0	64.0
var0317	148.0	127.0	116.0	75.0	60.0	38.0
var0318	91.0	83.0	77.0	57.0	43.0	23.0
var0319	174.0	160.0	169.0	145.0	116.0	100.0
var0320	239.0	232.0	157.0	85.0	64.0	34.0
var0321	246.0	196.0	188.0	122.0	126.0	106.0
var0322	335.0	330.0	277.0	261.0	276.0	234.0
var0323	151.0	152.0	93.0	97.0	95.0	70.0
var0324	90.0	136.0	154.0	188.0	194.0	191.0
var0325	140.0	125.0	132.0	115.0	132.0	85.0
var0326	104.0	94.0	64.0	47.0	34.0	38.0
var0327	163.0	169.0	190.0	164.0	147.0	126.0
var0328	222.0	230.0	227.0	207.0	223.0	211.0
var0329	229.0	164.0	86.0	58.0	40.0	23.0
var0330	175.0	123.0	92.0	42.0	41.0	20.0
var0331	157.0	119.0	79.0	60.0	36.0	28.0
var0332	198.0	214.0	237.0	191.0	228.0	196.0
var0333	106.0	134.0	120.0	151.0	162.0	155.0
var0334	76.0	67.0	76.0	58.0	53.0	49.0
var0335	157.0	168.0	140.0	133.0	155.0	105.0
var0336	295.0	305.0	288.0	242.0	246.0	230.0
var0337	272.0	326.0	342.0	379.0	386.0	344.0
var0338	113.0	146.0	170.0	240.0	319.0	335.0
var0339	206.0	226.0	269.0	217.0	215.0	225.0
var0340	129.0	120.0	91.0	81.0	69.0	54.0
var0341	135.0	120.0	186.0	161.0	191.0	201.0
var0342	201.0	87.0	71.0	40.0	21.0	18.0
var0343	152.0	146.0	162.0	180.0	167.0	132.0
var0344	354.0	368.0	325.0	315.0	319.0	289.0
var0345	99.0	146.0	114.0	159.0	211.0	191.0
var0346	53.0	278.0	286.0	281.0	257.0	246.0
var0347	169.0	214.0	191.0	147.0	175.0	169.0
var0348	139.0	129.0	171.0	151.0	141.0	133.0
var0349	211.0	247.0	195.0	176.0	171.0	101.0
var0350	122.0	90.0	67.0	40.0	28.0	32.0
var0351	132.0	146.0	204.0	188.0	242.0	260.0
var0352	174.0	148.0	126.0	122.0	89.0	72.0
var0353	170.0	259.0	343.0	436.0	636.0	818.0
var0354	124.0	140.0	176.0	180.0	207.0	189.0
var0355	127.0	86.0	71.0	44.0	26.0	9.0
var0356	167.0	147.0	100.0	62.0	54.0	33.0
var0357	201.0	181.0	172.0	118.0	108.0	64.0
var0358	194.0	159.0	97.0	74.0	50.0	23.0
var0359	138.0	188.0	167.0	162.0	184.0	223.0
var0360	194.0	209.0	228.0	205.0	201.0	174.0
var0361	122.0	144.0	136.0	110.0	170.0	138.0
var0362	148.0	157.0	158.0	135.0	118.0	70.0
var0363	116.0	109.0	94.0	83.0	72.0	65.0
var0364	150.0	234.0	314.0	458.0	604.0	738.0
var0365	205.0	190.0	112.0	105.0	90.0	37.0
var0366	163.0	126.0	136.0	128.0	109.0	80.0
var0367	188.0	157.0	106.0	65.0	53.0	30.0
var0368	166.0	171.0	164.0	180.0	201.0	195.0
var0369	217.0	178.0	137.0	99.0	56.0	43.0
var0370	207.0	158.0	196.0	172.0	168.0	166.0
var0371	123.0	97.0	73.0	41.0	18.0	6.0
var0372	56.0	440.0	702.0	910.0	1321.0	1705.0
var0373	86.0	118.0	124.0	138.0	158.0	180.0
var0374	372.0	332.0	226.0	202.0	145.0	96.0
var0375	357.0	271.0	194.0	128.0	125.0	90.0
var0376	94.0	74.0	64.0	21.0	19.0	12.0
var0377	261.0	287.0	300.0	221.0	226.0	161.0
var0378	88.0	86.0	84.0	81.0	53.0	58.0
var0379	131.0	99.0	74.0	85.0	84.0	73.0
var0380	155.0	122.0	111.0	116.0	118.0	85.0
var0381	131.0	116.0	79.0	69.0	54.0	56.0
var0382	173.0	182.0	174.0	151.0	142.0	128.0
var0383	182.0	227.0	237.0	218.0	293.0	237.0
var0384	64.0	54.0	57.0	42.0	21.0	15.0
var0385	90.0	101.0	106.0	112.0	108.0	97.0
var0386	149.0	161.0	153.0	179.0	174.0	148.0
var0387	181.0	164.0	93.0	83.0	55.0	55.0
var0388	105.0	84.0	64.0	44.0	50.0	35.0
var0389	85.0	89.0	86.0	65.0	90.0	56.0
var0390	170.0	163.0	136.0	132.0	112.0	85.0
var0391	206.0	243.0	236.0	277.0	277.0	249.0
var0392	290.0	283.0	219.0	142.0	123.0	89.0
var0393	174.0	163.0	115.0	79.0	77.0	56.0
var0394	148.0	125.0	121.0	104.0	72.0	34.0
var0395	312.0	245.0	196.0	117.0	78.0	53.0
var0396	148.0	139.0	139.0	125.0	133.0	107.0
var0397	242.0	185.0	128.0	71.0	53.0	34.0
var0398	100.0	93.0	68.0	66.0	43.0	39.0
var0399	185.0	147.0	132.0	95.0	84.0	47.0
var0400	87.0	60.0	48.0	23.0	21.0	8.0
var0401	182.0	204.0	177.0	186.0	208.0	202.0
var0402	102.0	71.0	62.0	40.0	48.0	33.0
var0403	182.0	153.0	98.0	81.0	70.0	39.0
var0404	314.0	253.0	168.0	102.0	80.0	34.0
var0405	139.0	114.0	133.0	104.0	85.0	66.0
var0406	236.0	228.0	194.0	175.0	138.0	107.0
var0407	144.0	142.0	86.0	90.0	66.0	53.0
var0408	134.0	149.0	134.0	130.0	121.0	141.0
var0409	110.0	108.0	78.0	61.0	43.0	35.0
var0410	135.0	25.0	155.0	123.0	123.0	101.0
var0411	123.0	137.0	122.0	162.0	204.0	184.0
var0412	94.0	159.0	208.0	275.0	421.0	613.0
var0413	207.0	278.0	231.0	240.0	43.0	228.0
var0414	95.0	95.0	97.0	77.0	77.0	46.0
var0415	121.0	118.0	95.0	81.0	66.0	44.0
var0416	113.0	127.0	119.0	80.0	78.0	73.0
var0417	72.0	77.0	73.0	64.0	79.0	83.0
var0418	88.0	128.0	140.0	153.0	175.0	146.0
var0419	219.0	211.0	201.0	198.0	158.0	123.0
var0420	142.0	139.0	115.0	90.0	54.0	45.0
var0421	106.0	108.0	95.0	79.0	89.0	70.0
var0422	121.0	149.0	118.0	118.0	111.0	79.0
var0423	291.0	190.0	131.0	78.0	39.0	20.0
var0424	168.0	186.0	241.0	232.0	300.0	345.0
var0425	193.0	225.0	224.0	182.0	189.0	173.0
var0426	131.0	66.0	2043.0	15.0	11.0	8.0
var0427	129.0	69.0	57.0	30.0	10.0	10.0
var0428	130.0	149.0	120.0	129.0	110.0	85.0
var0429	198.0	175.0	136.0	126.0	92.0	47.0
var0430	172.0	204.0	190.0	180.0	222.0	183.0
var0431	332.0	268.0	186.0	173.0	164.0	87.0
var0432	549.0	510.0	519.0	412.0	386.0	306.0
var0433	87.0	100.0	94.0	84.0	79.0	71.0
var0434	128.0	66.0	50.0	29.0	12.0	7.0
var0435	261.0	291.0	249.0	218.0	217.0	185.0
var0436	203.0	166.0	134.0	110.0	80.0	52.0
var0437	218.0	255.0	256.0	299.0	381.0	329.0
var0438	139.0	107.0	42.0	42.0	24.0	17.0
var0439	126.0	131.0	139.0	183.0	185.0	157.0
var0440	94.0	61.0	66.0	46.0	51.0	43.0
var0441	111.0	94.0	68.0	49.0	35.0	37.0
var0442	123.0	167.0	164.0	206.0	231.0	259.0
var0443	172.0	143.0	186.0	157.0	163.0	148.0
var0444	201.0	194.0	188.0	141.0	152.0	139.0
var0445	345.0	238.0	200.0	138.0	106.0	70.0
var0446	144.0	107.0	66.0	53.0	40.0	25.0
var0447	389.0	298.0	227.0	134.0	114.0	67.0
var0448	112.0	130.0	163.0	186.0	256.0	248.0
var0449	254.0	268.0	267.0	237.0	263.0	236.0
var0450	282.0	314.0	42.0	203.0	179.0	132.0
var0451	213.0	220.0	158.0	116.0	115.0	69.0
var0452	111.0	105.0	16.0	85.0	63.0	36.0
var0453	329.0	275.0	277.0	270.0	228.0	196.0
var0454	305.0	303.0	384.0	340.0	358.0	330.0
var0455	243.0	255.0	281.0	267.0	266.0	246.0
var0456	275.0	242.0	200.0	147.0	102.0	88.0
var0457	329.0	317.0	231.0	162.0	99.0	67.0
var0458	170.0	130.0	131.0	86.0	84.0	61.0
var0459	154.0	216.0	244.0	215.0	238.0	256.0
var0460	151.0	124.0	127.0	126.0	114.0	88.0
var0461	126.0	147.0	143.0	110.0	88.0	72.0
var0462	159.0	134.0	107.0	95.0	63.0	71.0
var0463	154.0	111.0	79.0	33.0	35.0	20.0
var0464	97.0	65.0	10.0	23.0	22.0	12.0
var0465	79.0	96.0	79.0	79.0	80.0	62.0
var0466	76.0	73.0	53.0	37.0	28.0	16.0
var0467	129.0	142.0	166.0	198.0	209.0	225.0
var0468	162.0	227.0	259.0	276.0	371.0	331.0
var0469	220.0	209.0	182.0	211.0	170.0	126.0
var0470	159.0	172.0	158.0	128.0	126.0	118.0
var0471	206.0	220.0	184.0	147.0	176.0	145.0
var0472	235.0	220.0	234.0	207.0	234.0	206.0
var0473	90.0	99.0	102.0	78.0	86.0	72.0
var0474	207.0	281.0	332.0	370.0	531.0	622.0
var0475	109.0	154.0	196.0	211.0	245.0	272.0
var0476	209.0	235.0	248.0	275.0	285.0	251.0
var0477	202.0	173.0	151.0	104.0	115.0	101.0
var0478	149.0	121.0	89.0	46.0	33.0	16.0
var0479	265.0	229.0	241.0	158.0	173.0	170.0
var0480	184.0	258.0	308.0	375.0	474.0	614.0
var0481	126.0	97.0	119.0	84.0	58.0	58.0
var0482	214.0	184.0	153.0	133.0	122.0	92.0
var0483	170.0	182.0	212.0	188.0	143.0	132.0
var0484	96.0	104.0	115.0	106.0	116.0	97.0
var0485	104.0	112.0	70.0	56.0	46.0	32.0
var0486	83.0	90.0	66.0	44.0	37.0	33.0
var0487	350.0	417.0	496.0	567.0	621.0	710.0
var0488	204.0	193.0	199.0	118.0	71.0	61.0
var0489	165.0	139.0	102.0	82.0	63.0	39.0
var0490	61.0	51.0	43.0	49.0	33.0	51.0
var0491	298.0	367.0	459.0	611.0	795.0	845.0
var0492	118.0	107.0	103.0	102.0	80.0	72.0
var0493	82.0	89.0	73.0	51.0	47.0	35.0
var0494	86.0	79.0	44.0	30.0	22.0	13.0
var0495	118.0	205.0	242.0	280.0	345.0	407.0
var0496	82.0	121.0	167.0	148.0	175.0	209.0
