	c_0	c_1	c_2	c_3	c_4	c_5
var0083	275.0	312.0	297.0	231.0	218.0	215.0
var0084	350.0	275.0	179.0	164.0	129.0	70.0
var0085	156.0	154.0	124.0	89.0	86.0	77.0
var0086	149.0	89.0	43.0	17.0	12.0	6.0
var0087	257.0	355.0	371.0	459.0	493.0	532.0
var0088	151.0	123.0	107.0	99.0	73.0	75.0
var0089	144.0	142.0	117.0	114.0	93.0	85.0
var0090	158.0	178.0	187.0	10566.0	231.0	240.0
var0091	126.0	148.0	151.0	149.0	141.0	132.0
var0092	362.0	376.0	350.0	419.0	455.0	346.0
var0093	233.0	231.0	225.0	202.0	199.0	165.0
var0094	94.0	77.0	64.0	65.0	65.0	62.0
var0095	168.0	179.0	155.0	144.0	148.0	148.0
var0096	75.0	86.0	96.0	105.0	108.0	87.0
var0097	176.0	175.0	196.0	199.0	208.0	175.0
var0098	138.0	121.0	119.0	138.0	23.0	97.0
var0099	214.0	255.0	324.0	339.0	408.0	415.0
var0100	217.0	270.0	295.0	272.0	289.0	297.0
var0101	183.0	199.0	154.0	137.0	128.0	135.0
var0102	126.0	93.0	73.0	64.0	37.0	43.0
var0103	163.0	143.0	98.0	84.0	50.0	37.0
var0104	246.0	217.0	157.0	116.0	95.0	63.0
var0105	77.0	71.0	63.0	45.0	43.0	26.0
var0106	173.0	169.0	144.0	167.0	159.0	134.0
var0107	233.0	257.0	232.0	239.0	239.0	223.0
var0108	208.0	228.0	259.0	227.0	245.0	210.0
var0109	149.0	143.0	129.0	104.0	107.0	87.0
var0110	166.0	143.0	96.0	91.0	76.0	37.0
var0111	129.0	90.0	60.0	23.0	18.0	13.0
var0112	179.0	152.0	138.0	95.0	61.0	35.0
var0113	145.0	114.0	78.0	82.0	65.0	43.0
var0114	264.0	306.0	339.0	312.0	338.0	379.0
var0115	203.0	150.0	111.0	74.0	66.0	48.0
var0116	345.0	318.0	394.0	342.0	442.0	376.0
var0117	200.0	214.0	193.0	181.0	140.0	118.0
var0118	224.0	183.0	138.0	126.0	111.0	84.0
var0119	132.0	144.0	153.0	166.0	146.0	162.0
var0120	140.0	170.0	162.0	181.0	9798.0	180.0
var0121	177.0	178.0	197.0	198.0	194.0	189.0
var0122	223.0	230.0	230.0	174.0	162.0	148.0
var0123	194.0	166.0	149.0	153.0	120.0	116.0
var0124	198.0	231.0	251.0	282.0	351.0	292.0
var0125	184.0	173.0	170.0	204.0	236.0	274.0
var0126	147.0	122.0	145.0	143.0	127.0	114.0
var0127	148.0	111.0	104.0	104.0	99.0	82.0
var0128	339.0	335.0	324.0	303.0	280.0	218.0
var0129	200.0	324.0	398.0	561.0	805.0	1000.0
var0130	147.0	199.0	285.0	387.0	499.0	622.0
var0131	200.0	192.0	169.0	128.0	19.0	71.0
var0132	169.0	237.0	264.0	274.0	322.0	362.0
var0133	193.0	270.0	321.0	337.0	386.0	408.0
var0134	107.0	85.0	73.0	67.0	45.0	28.0
var0135	63.0	55.0	57.0	46.0	32.0	34.0
var0136	224.0	180.0	130.0	98.0	86.0	47.0
var0137	160.0	129.0	102.0	92.0	54.0	44.0
var0138	68.0	69.0	53.0	45.0	38.0	28.0
var0139	174.0	224.0	228.0	189.0	184.0	162.0
var0140	164.0	185.0	143.0	128.0	80.0	74.0
var0141	260.0	399.0	470.0	514.0	638.0	698.0
var0142	242.0	240.0	205.0	198.0	214.0	209.0
var0143	355.0	347.0	292.0	248.0	204.0	205.0
var0144	210.0	23.0	149.0	122.0	87.0	50.0
var0145	282.0	259.0	220.0	196.0	161.0	128.0
var0146	84.0	114.0	98.0	85.0	88.0	89.0
var0147	288.0	193.0	97.0	80.0	57.0	20.0
var0148	120.0	104.0	87.0	67.0	59.0	49.0
var0149	128.0	121.0	138.0	118.0	111.0	103.0
var0150	129.0	96.0	92.0	69.0	47.0	29.0
var0151	138.0	111.0	48.0	26.0	20.0	11.0
var0152	107.0	89.0	81.0	57.0	52.0	39.0
var0153	138.0	140.0	206.0	243.0	325.0	382.0
var0154	153.0	122.0	89.0	81.0	61.0	53.0
var0155	86.0	67.0	80.0	62.0	56.0	43.0
var0156	174.0	186.0	202.0	200.0	235.0	243.0
var0157	171.0	176.0	167.0	171.0	180.0	172.0
var0158	322.0	331.0	348.0	371.0	396.0	332.0
var0159	195.0	154.0	122.0	84.0	70.0	50.0
var0160	142.0	134.0	140.0	138.0	117.0	122.0
var0161	174.0	140.0	129.0	97.0	69.0	53.0
var0162	109.0	126.0	147.0	131.0	150.0	152.0
var0163	79.0	138.0	206.0	292.0	414.0	567.0
var0164	106.0	109.0	119.0	137.0	141.0	124.0
var0165	107.0	115.0	101.0	91.0	94.0	65.0
var0166	134.0	156.0	160.0	189.0	206.0	237.0
var0167	120.0	107.0	111.0	100.0	108.0	120.0
var0168	168.0	100.0	54.0	23.0	21.0	6.0
var0169	181.0	172.0	194.0	129.0	152.0	136.0
var0170	108.0	114.0	118.0	136.0	150.0	152.0
var0171	173.0	176.0	179.0	165.0	194.0	221.0
var0172	154.0	154.0	181.0	169.0	205.0	165.0
var0173	241.0	304.0	356.0	382.0	476.0	516.0
var0174	266.0	203.0	149.0	123.0	106.0	62.0
var0175	97.0	66.0	41.0	34.0	15.0	13.0
var0176	247.0	191.0	104.0	40.0	29.0	16.0
var0177	253.0	253.0	216.0	187.0	183.0	174.0
var0178	100.0	74.0	57.0	49.0	35.0	27.0
var0179	264.0	320.0	334.0	402.0	526.0	571.0
var0180	224.0	194.0	186.0	123.0	94.0	55.0
var0181	134.0	172.0	169.0	184.0	239.0	258.0
var0182	180.0	188.0	167.0	194.0	220.0	251.0
var0183	244.0	363.0	472.0	594.0	718.0	873.0
var0184	273.0	220.0	223.0	232.0	193.0	171.0
var0185	190.0	155.0	157.0	118.0	90.0	66.0
var0186	167.0	180.0	281.0	304.0	447.0	443.0
var0187	125.0	117.0	83.0	42.0	18.0	11.0
var0188	218.0	221.0	242.0	210.0	254.0	214.0
var0189	292.0	258.0	257.0	248.0	238.0	219.0
var0190	292.0	346.0	491.0	667.0	937.0	1133.0
var0191	178.0	192.0	168.0	127.0	128.0	97.0
var0192	63.0	66.0	91.0	106.0	98.0	117.0
var0193	200.0	152.0	120.0	96.0	87.0	38.0
var0194	148.0	159.0	178.0	151.0	177.0	157.0
var0195	149.0	89.0	60.0	47.0	28.0	27.0
var0196	222.0	266.0	260.0	313.0	340.0	338.0
var0197	237.0	219.0	224.0	194.0	159.0	110.0
var0198	374.0	308.0	215.0	134.0	112.0	75.0
var0199	172.0	118.0	83.0	83.0	55.0	58.0
var0200	157.0	209.0	208.0	214.0	233.0	213.0
var0201	177.0	211.0	251.0	237.0	274.0	308.0
var0202	171.0	155.0	130.0	129.0	122.0	78.0
var0203	259.0	291.0	375.0	461.0	574.0	643.0
var0204	97.0	81.0	79.0	85.0	77.0	81.0
var0205	174.0	131.0	140.0	125.0	97.0	87.0
var0206	203.0	223.0	269.0	294.0	317.0	365.0
var0207	108.0	144.0	151.0	163.0	183.0	184.0
var0208	127.0	186.0	174.0	182.0	203.0	209.0
var0209	277.0	259.0	294.0	278.0	314.0	223.0
var0210	223.0	271.0	257.0	278.0	260.0	343.0
var0211	136.0	162.0	150.0	142.0	147.0	121.0
var0212	274.0	277.0	281.0	277.0	254.0	235.0
var0213	184.0	211.0	255.0	286.0	360.0	399.0
var0214	111.0	116.0	84.0	95.0	103.0	63.0
var0215	166.0	199.0	154.0	144.0	159.0	107.0
var0216	90.0	107.0	83.0	93.0	85.0	67.0
var0217	155.0	175.0	213.0	196.0	239.0	195.0
var0218	127.0	80.0	61.0	38.0	34.0	32.0
var0219	149.0	209.0	299.0	406.0	573.0	723.0
var0220	354.0	304.0	268.0	195.0	175.0	114.0
var0221	76.0	69.0	63.0	72.0	66.0	85.0
var0222	137.0	127.0	141.0	90.0	91.0	64.0
var0223	224.0	134.0	116.0	68.0	38.0	35.0
var0224	136.0	152.0	139.0	149.0	157.0	143.0
var0225	178.0	234.0	278.0	320.0	395.0	347.0
var0226	375.0	371.0	293.0	308.0	224.0	164.0
var0227	161.0	101.0	74.0	36.0	38.0	21.0
var0228	245.0	234.0	228.0	205.0	169.0	127.0
var0229	108.0	89.0	61.0	31.0	29.0	16.0
var0230	207.0	212.0	185.0	163.0	148.0	106.0
var0231	129.0	88.0	60.0	47.0	26.0	11.0
var0232	186.0	176.0	113.0	58.0	41.0	34.0
var0233	145.0	99.0	68.0	49.0	27.0	18.0
var0234	238.0	248.0	233.0	178.0	158.0	144.0
var0235	131.0	114.0	135.0	143.0	151.0	140.0
var0236	94.0	56.0	59.0	44.0	39.0	25.0
var0237	241.0	225.0	225.0	210.0	152.0	148.0
var0238	172.0	235.0	262.0	289.0	301.0	322.0
var0239	267.0	319.0	341.0	364.0	379.0	418.0
var0240	179.0	182.0	198.0	141.0	109.0	96.0
var0241	130.0	188.0	230.0	252.0	308.0	348.0
var0242	155.0	150.0	153.0	140.0	134.0	150.0
var0243	113.0	61.0	81.0	50.0	52.0	35.0
var0244	120.0	119.0	102.0	76.0	63.0	74.0
var0245	142.0	210.0	283.0	324.0	492.0	534.0
var0246	219.0	228.0	240.0	250.0	300.0	309.0
var0247	195.0	198.0	220.0	216.0	194.0	174.0
var0248	197.0	253.0	224.0	200.0	210.0	172.0
var0249	150.0	110.0	109.0	65.0	62.0	62.0
var0250	189.0	113.0	81.0	50.0	22.0	14.0
var0251	166.0	146.0	133.0	137.0	132.0	99.0
var0252	144.0	251.0	372.0	506.0	754.0	946.0
var0253	386.0	310.0	267.0	185.0	122.0	80.0
var0254	222.0	219.0	244.0	255.0	265.0	239.0
var0255	240.0	282.0	280.0	292.0	284.0	332.0
var0256	340.0	439.0	572.0	721.0	902.0	1049.0
var0257	122.0	131.0	136.0	100.0	21.0	105.0
var0258	88.0	68.0	44.0	38.0	30.0	19.0
var0259	292.0	261.0	271.0	220.0	153.0	155.0
var0260	261.0	361.0	414.0	425.0	417.0	473.0
var0261	268.0	274.0	231.0	219.0	169.0	163.0
var0262	183.0	225.0	240.0	292.0	313.0	284.0
var0263	231.0	214.0	235.0	197.0	189.0	201.0
var0264	142.0	159.0	159.0	133.0	138.0	145.0
var0265	110.0	142.0	218.0	245.0	303.0	346.0
var0266	62.0	65.0	76.0	90.0	87.0	103.0
var0267	372.0	600.0	789.0	1095.0	1596.0	1979.0
var0268	183.0	128.0	108.0	95.0	65.0	41.0
var0269	273.0	194.0	151.0	95.0	57.0	45.0
var0270	104.0	77.0	81.0	57.0	41.0	27.0
var0271	92.0	93.0	103.0	82.0	69.0	61.0
var0272	297.0	264.0	294.0	305.0	309.0	297.0
var0273	214.0	205.0	237.0	233.0	312.0	322.0
var0274	108.0	89.0	59.0	31.0	38.0	21.0
var0275	112.0	163.0	209.0	217.0	293.0	318.0
var0276	224.0	214.0	179.0	114.0	107.0	103.0
var0277	416.0	369.0	342.0	254.0	240.0	193.0
var0278	176.0	119.0	128.0	97.0	92.0	85.0
var0279	171.0	163.0	212.0	207.0	203.0	195.0
var0280	72.0	97.0	79.0	82.0	92.0	59.0
var0281	226.0	276.0	270.0	325.0	318.0	272.0
var0282	125.0	132.0	143.0	158.0	123.0	99.0
var0283	92.0	73.0	79.0	57.0	52.0	38.0
var0284	130.0	147.0	163.0	156.0	140.0	162.0
var0285	290.0	265.0	206.0	160.0	150.0	90.0
var0286	68.0	76.0	92.0	76.0	91.0	83.0
var0287	314.0	282.0	262.0	212.0	182.0	150.0
var0288	180.0	238.0	302.0	349.0	424.0	556.0
var0289	193.0	188.0	186.0	172.0	164.0	171.0
var0290	147.0	192.0	151.0	152.0	186.0	173.0
var0291	104.0	98.0	85.0	93.0	70.0	79.0
var0292	94.0	102.0	107.0	110.0	122.0	90.0
var0293	151.0	141.0	115.0	108.0	88.0	75.0
var0294	369.0	438.0	493.0	571.0	645.0	769.0
var0295	253.0	194.0	125.0	90.0	52.0	37.0
var0296	154.0	244.0	291.0	354.0	409.0	523.0
var0297	105.0	94.0	89.0	71.0	60.0	58.0
var0298	178.0	182.0	175.0	191.0	173.0	151.0
var0299	182.0	169.0	189.0	200.0	183.0	203.0
var0300	102.0	107.0	110.0	109.0	131.0	87.0
var0301	357.0	561.0	835.0	1113.0	1698.0	2390.0
var0302	152.0	110.0	63.0	36.0	14.0	10.0
var0303	297.0	303.0	308.0	299.0	309.0	281.0
var0304	231.0	200.0	237.0	167.0	168.0	139.0
var0305	211.0	221.0	222.0	222.0	238.0	211.0
var0306	101.0	115.0	139.0	143.0	174.0	202.0
var0307	182.0	267.0	430.0	593.0	766.0	1013.0
var0308	204.0	178.0	148.0	107.0	84.0	66.0
var0309	228.0	279.0	306.0	344.0	449.0	499.0
var0310	210.0	222.0	213.0	203.0	172.0	158.0
var0311	203.0	243.0	223.0	172.0	188.0	153.0
var0312	189.0	315.0	446.0	643.0	907.0	1295.0
var0313	294.0	238.0	172.0	152.0	123.0	73.0
var0314	225.0	185.0	175.0	143.0	160.0	150.0
var0315	205.0	230.0	290.0	313.0	354.0	360.0
var0316	316.0	310.0	264.0	209.0	194.0	185.0
var0317	493.0	402.0	331.0	262.0	202.0	143.0
var0318	183.0	184.0	117.0	121.0	78.0	54.0
var0319	144.0	168.0	126.0	124.0	115.0	92.0
var0320	501.0	305.0	241.0	140.0	83.0	65.0
var0321	135.0	129.0	126.0	88.0	80.0	50.0
var0322	160.0	202.0	176.0	175.0	151.0	133.0
var0323	172.0	145.0	122.0	90.0	109.0	76.0
var0324	127.0	172.0	195.0	202.0	216.0	221.0
var0325	158.0	143.0	141.0	136.0	122.0	119.0
var0326	162.0	123.0	128.0	87.0	68.0	43.0
var0327	151.0	173.0	180.0	147.0	147.0	127.0
var0328	245.0	281.0	268.0	274.0	258.0	251.0
var0329	217.0	147.0	90.0	43.0	28.0	12.0
var0330	292.0	184.0	135.0	98.0	58.0	29.0
var0331	186.0	132.0	105.0	65.0	43.0	26.0
var0332	114.0	99.0	109.0	104.0	113.0	96.0
var0333	245.0	334.0	374.0	334.0	401.0	384.0
var0334	256.0	283.0	275.0	253.0	251.0	223.0
var0335	78.0	90.0	77.0	51.0	61.0	32.0
var0336	132.0	110.0	105.0	83.0	71.0	59.0
var0337	461.0	583.0	649.0	651.0	729.0	686.0
var0338	131.0	128.0	145.0	216.0	255.0	278.0
var0339	121.0	130.0	154.0	148.0	159.0	174.0
var0340	130.0	92.0	76.0	40.0	24.0	13.0
var0341	98.0	129.0	137.0	123.0	168.0	124.0
var0342	292.0	203.0	95.0	49.0	29.0	21.0
var0343	256.0	265.0	298.0	334.0	331.0	315.0
var0344	152.0	168.0	171.0	125.0	107.0	112.0
var0345	242.0	290.0	364.0	341.0	411.0	402.0
var0346	133.0	151.0	146.0	144.0	129.0	134.0
var0347	107.0	98.0	90.0	106.0	112.0	117.0
var0348	215.0	206.0	222.0	180.0	184.0	164.0
var0349	134.0	134.0	105.0	109.0	88.0	71.0
var0350	177.0	161.0	105.0	77.0	70.0	47.0
var0351	275.0	286.0	314.0	347.0	431.0	388.0
var0352	181.0	158.0	147.0	110.0	127.0	82.0
var0353	172.0	224.0	377.0	496.0	733.0	849.0
var0354	54.0	291.0	341.0	370.0	465.0	422.0
var0355	155.0	126.0	76.0	65.0	53.0	31.0
var0356	149.0	124.0	64.0	60.0	50.0	52.0
var0357	108.0	82.0	58.0	49.0	37.0	24.0
var0358	175.0	115.0	74.0	42.0	26.0	13.0
var0359	217.0	253.0	255.0	298.0	285.0	292.0
var0360	173.0	189.0	48.0	220.0	193.0	209.0
var0361	276.0	305.0	295.0	319.0	339.0	341.0
var0362	236.0	222.0	200.0	191.0	170.0	152.0
var0363	90.0	84.0	90.0	59.0	93.0	52.0
var0364	80.0	132.0	235.0	307.0	422.0	502.0
var0365	179.0	110.0	94.0	73.0	64.0	41.0
var0366	80.0	94.0	89.0	102.0	86.0	79.0
var0367	215.0	145.0	93.0	54.0	49.0	30.0
var0368	93.0	118.0	135.0	123.0	125.0	94.0
var0369	192.0	153.0	110.0	103.0	50.0	47.0
var0370	136.0	156.0	123.0	127.0	128.0	139.0
var0371	266.0	217.0	123.0	54.0	46.0	31.0
var0372	88.0	138.0	151.0	208.0	294.0	357.0
var0373	212.0	246.0	323.0	329.0	341.0	362.0
var0374	188.0	192.0	158.0	103.0	82.0	64.0
var0375	128.0	104.0	72.0	39.0	39.0	20.0
var0376	79.0	48.0	38.0	25.0	5.0	4.0
var0377	206.0	188.0	190.0	182.0	174.0	120.0
var0378	109.0	89.0	98.0	66.0	64.0	43.0
var0379	131.0	132.0	100.0	98.0	77.0	69.0
var0380	320.0	305.0	290.0	227.0	242.0	228.0
var0381	117.0	95.0	71.0	55.0	58.0	29.0
var0382	235.0	212.0	234.0	194.0	173.0	174.0
var0383	220.0	248.0	259.0	270.0	277.0	272.0
var0384	307.0	237.0	193.0	127.0	66.0	49.0
var0385	74.0	75.0	84.0	86.0	87.0	95.0
var0386	179.0	154.0	165.0	168.0	168.0	186.0
var0387	173.0	167.0	141.0	125.0	107.0	82.0
var0388	152.0	158.0	162.0	137.0	110.0	97.0
var0389	132.0	109.0	107.0	74.0	103.0	68.0
var0390	90.0	61.0	66.0	41.0	33.0	16.0
var0391	143.0	175.0	216.0	216.0	195.0	220.0
var0392	244.0	201.0	192.0	119.0	105.0	97.0
var0393	361.0	295.0	208.0	181.0	165.0	115.0
var0394	119.0	110.0	78.0	62.0	34.0	26.0
var0395	130.0	109.0	96.0	65.0	54.0	37.0
var0396	125.0	119.0	106.0	119.0	87.0	100.0
var0397	192.0	133.0	74.0	47.0	33.0	20.0
var0398	246.0	184.0	152.0	156.0	118.0	106.0
var0399	229.0	183.0	157.0	118.0	67.0	58.0
var0400	201.0	145.0	76.0	48.0	17.0	16.0
var0401	132.0	124.0	163.0	137.0	149.0	151.0
var0402	176.0	151.0	110.0	89.0	51.0	66.0
var0403	158.0	117.0	116.0	87.0	68.0	55.0
var0404	158.0	112.0	106.0	68.0	32.0	23.0
var0405	167.0	154.0	181.0	111.0	135.0	93.0
var0406	107.0	111.0	116.0	90.0	82.0	77.0
var0407	87.0	59.0	65.0	48.0	39.0	26.0
var0408	177.0	159.0	172.0	170.0	140.0	148.0
var0409	156.0	99.0	91.0	81.0	38.0	36.0
var0410	114.0	102.0	112.0	100.0	93.0	100.0
var0411	129.0	155.0	198.0	289.0	275.0	340.0
var0412	177.0	268.0	423.0	586.0	898.0	1214.0
var0413	102.0	126.0	132.0	109.0	142.0	124.0
var0414	350.0	365.0	288.0	250.0	219.0	179.0
var0415	165.0	134.0	142.0	98.0	86.0	63.0
var0416	200.0	207.0	166.0	172.0	202.0	147.0
var0417	168.0	160.0	181.0	180.0	183.0	195.0
var0418	188.0	225.0	206.0	234.0	227.0	246.0
var0419	190.0	182.0	203.0	149.0	162.0	142.0
var0420	215.0	165.0	119.0	103.0	97.0	69.0
var0421	227.0	216.0	215.0	183.0	157.0	141.0
var0422	257.0	212.0	155.0	166.0	135.0	92.0
var0423	212.0	143.0	78.0	56.0	46.0	19.0
var0424	290.0	378.0	436.0	456.0	526.0	527.0
var0425	131.0	121.0	126.0	132.0	124.0	120.0
var0426	244.0	194.0	77.0	34.0	13.0	6.0
var0427	354.0	244.0	141.0	74.0	43.0	24.0
var0428	152.0	156.0	139.0	122.0	109.0	107.0
var0429	226.0	198.0	174.0	142.0	95.0	71.0
var0430	326.0	379.0	359.0	397.0	404.0	415.0
var0431	205.0	162.0	165.0	111.0	97.0	79.0
var0432	234.0	198.0	205.0	197.0	210.0	156.0
var0433	330.0	327.0	319.0	319.0	285.0	287.0
var0434	206.0	114.0	73.0	35.0	28.0	13.0
var0435	489.0	492.0	518.0	424.0	370.0	347.0
var0436	166.0	135.0	113.0	82.0	63.0	58.0
var0437	189.0	235.0	214.0	253.0	248.0	278.0
var0438	228.0	166.0	119.0	72.0	50.0	32.0
var0439	96.0	123.0	134.0	133.0	145.0	129.0
var0440	287.0	216.0	189.0	168.0	140.0	106.0
var0441	138.0	121.0	97.0	83.0	72.0	41.0
var0442	8758.0	203.0	261.0	283.0	326.0	353.0
var0443	70.0	90.0	74.0	95.0	98.0	117.0
var0444	144.0	130.0	90.0	101.0	83.0	50.0
var0445	222.0	168.0	120.0	68.0	68.0	44.0
var0446	155.0	106.0	85.0	69.0	45.0	24.0
var0447	220.0	162.0	123.0	73.0	54.0	43.0
var0448	150.0	200.0	197.0	217.0	282.0	288.0
var0449	107.0	86.0	81.0	94.0	102.0	78.0
var0450	180.0	168.0	147.0	133.0	114.0	95.0
var0451	155.0	158.0	125.0	127.0	118.0	57.0
var0452	107.0	97.0	74.0	63.0	51.0	30.0
var0453	71.0	65.0	47.0	54.0	34.0	43.0
var0454	146.0	126.0	141.0	133.0	123.0	133.0
var0455	233.0	257.0	288.0	275.0	300.0	280.0
var0456	207.0	207.0	156.0	110.0	114.0	87.0
var0457	151.0	96.0	16.0	67.0	54.0	33.0
var0458	138.0	150.0	137.0	112.0	143.0	110.0
var0459	159.0	189.0	246.0	311.0	281.0	304.0
var0460	194.0	182.0	152.0	147.0	142.0	110.0
var0461	204.0	197.0	183.0	164.0	138.0	128.0
var0462	211.0	156.0	166.0	125.0	117.0	100.0
var0463	269.0	187.0	130.0	103.0	48.0	46.0
var0464	150.0	123.0	85.0	40.0	31.0	17.0
var0465	296.0	279.0	254.0	260.0	277.0	240.0
var0466	227.0	127.0	82.0	77.0	42.0	28.0
var0467	162.0	164.0	209.0	206.0	262.0	269.0
var0468	265.0	257.0	345.0	384.0	479.0	541.0
var0469	138.0	140.0	117.0	117.0	96.0	69.0
var0470	318.0	295.0	331.0	313.0	298.0	294.0
var0471	146.0	149.0	132.0	123.0	130.0	103.0
var0472	161.0	177.0	195.0	168.0	196.0	170.0
var0473	61.0	100.0	104.0	94.0	80.0	98.0
var0474	211.0	263.0	357.0	446.0	600.0	646.0
var0475	167.0	214.0	266.0	322.0	437.0	501.0
var0476	127.0	141.0	155.0	140.0	150.0	177.0
var0477	293.0	258.0	241.0	177.0	169.0	115.0
var0478	275.0	193.0	126.0	96.0	81.0	53.0
var0479	93.0	85.0	76.0	77.0	67.0	39.0
var0480	299.0	386.0	462.0	603.0	737.0	804.0
var0481	150.0	124.0	101.0	122.0	107.0	74.0
var0482	169.0	141.0	128.0	105.0	92.0	71.0
var0483	208.0	203.0	158.0	186.0	180.0	144.0
var0484	126.0	129.0	96.0	93.0	106.0	70.0
var0485	129.0	124.0	99.0	107.0	64.0	45.0
var0486	254.0	245.0	218.0	187.0	135.0	66.0
var0487	267.0	350.0	332.0	428.0	443.0	515.0
var0488	360.0	296.0	257.0	207.0	164.0	106.0
var0489	173.0	171.0	119.0	84.0	73.0	54.0
var0490	121.0	109.0	72.0	60.0	55.0	53.0
var0491	95.0	137.0	158.0	262.0	301.0	348.0
var0492	125.0	109.0	103.0	94.0	65.0	77.0
var0493	179.0	139.0	144.0	117.0	93.0	66.0
var0494	204.0	131.0	117.0	62.0	41.0	29.0
var0495	315.0	397.0	497.0	599.0	812.0	1018.0
var0496	179.0	217.0	252.0	337.0	396.0	506.0
