variants	truth	ROSACENP_effects	ROSACENP_tests	SLR_effects	SLR_tests	ENRICH2_effects	ENRICH2_tests	EDGER_effects	EDGER_tests	LIMMA_effects	LIMMA_tests	DIMSUM_effects	DIMSUM_tests
var0029	-1.6932468106038512	-1.592797295	1.1027508330907502e-48	-1.611326393309567	1.0602256477692792e-18	-1.5956559130486692	7.051321513419517e-215	-0.4600993060686103	1.3338804250444452e-8	-0.46625383578493096	1.8383890254965698e-8	-0.35893821706661044	0.007594888839366222
var0030	-1.0872660370693663	-1.0392444735	5.604042632035997e-36	-1.0458197086812848	2.8328273353801304e-15	-1.0237195454282186	5.523151582181655e-78	-0.29485152983309937	5.697190719005796e-4	-0.30206038290063064	5.283661837412409e-4	-0.30982933961440706	0.02095146002905721
var0031	-0.6350740683375022	-0.57684573	1.7590646024485286e-5	-0.582140148309934	6.983027019085943e-9	-0.5321659538590099	3.269582431651451e-30	-0.1666236432548836	3.5465398079255125e-4	-0.16802325108076455	6.308399044424679e-4	-0.19988617847755805	0.13485986044820614
var0032	-0.8999090879511307	-0.93096034875	7.716889320401137e-32	-0.9348098742790586	4.940757610792291e-12	-0.9364578746392852	3.7249270315576976e-53	-0.25727249591358503	9.307780346537706e-4	-0.2694082998809033	4.4393493936825023e-4	-0.2168956981360994	0.10000896955981414
var0033	-2.220964097168574	-2.03493029	1.6901531752842946e-83	-2.0509641346270167	5.469455210836451e-19	-2.087420983034249	2.629776289475217e-99	-0.603728097999387	1.725787001982352e-7	-0.5951840779783967	1.4659825813082586e-7	-0.4850049901497897	3.1415148683594144e-4
var0034	-0.9985433975087276	-0.850018842	9.023930045143241e-20	-0.8601506246229929	4.302240828136823e-15	-0.8464089218456252	1.0844637926969376e-80	-0.2506219137570308	3.727981055246706e-8	-0.2483230180252896	8.731408495739537e-8	-0.154539072195228	0.2502247134000795
var0035	-0.7043199050647542	-0.62245346775	2.09472134176234e-11	-0.6278856494227846	2.375595816560029e-7	-0.6338890819336311	8.754375104625876e-19	-0.18161594204838363	0.00163243572990652	-0.18121024506593636	0.00261713481272204	-0.12265782789618594	0.3698729000022705
var0036	-2.704486782884005	-2.558573355	9.624901624704915e-140	-2.582642638619852	1.356805694321556e-20	-2.552691049143965	0	-0.7399525484155072	1.3109344159368203e-11	-0.7498158825688797	6.010953130709497e-11	-0.5147886116553542	1.2048029084502304e-4
var0037	-1.847591040001776	-1.757581325	1.0711963955830918e-56	-1.7811121796099934	1.25222856439873e-13	-1.7190663389798138	6.05642555057978e-41	-0.5055712467497612	1.134928557843081e-8	-0.5161242175417863	1.1062576659631742e-8	-0.29635348853464	0.026942677155002738
var0038	0.7055997893191845	0.72442830425	1.51946083302206e-8	0.7329833284417958	2.0693571032930612e-14	0.7346098236478548	5.619209377512072e-133	0.21599569839268695	0.00385668742388796	0.21080886189906103	0.00359363702003219	0.18945030345615765	0.15762560265333114
var0039	-0.14594347504074623	-0.18536036755575	0.006744090914930682	-0.1824962611643934	0.0498920958127561	-0.16573474689216397	0.035405301641780705	-0.04582087366894306	0.3997219466475911	-0.05275968231631617	0.35768028121149015	-0.15364083664605127	0.2452731837692334
var0040	-0.312294545887698	-0.3072020631525	3.3971218624933306e-4	-0.30512641295083953	0.06642049016170795	-0.3329917450126976	3.329535757544766e-5	-0.09373247637632694	0.05951602129741643	-0.08807237440408992	0.1197768435948558	-0.057972097354251975	0.664096145990078
var0041	-0.32841180509314394	-0.35074054575	6.897175936919801e-6	-0.350422727976805	2.9838227282642833e-7	-0.3433440661737853	1.9466260708422257e-17	-0.0970410321421542	0.1886085293848497	-0.1010697624684198	0.15066952960731328	-0.1708415654981701	0.2004302489522216
var0042	-1.6637465020782427	-1.66892473	2.2953207000703213e-43	-1.697692826719863	8.784319888605509e-16	-1.6752503337224434	7.089946169423556e-52	-0.4869525020527733	1.899208488701853e-12	-0.49125776784071823	5.2793621572346455e-12	-0.33452117701009876	0.012374692949215503
var0043	-0.5476670141490203	-0.60606040825	2.3976204817948565e-12	-0.6109770955630047	2.8822126371410993e-6	-0.5566614416539419	9.684534362663955e-12	-0.17718736451795883	8.706131311355036e-7	-0.1764707687071039	1.819736702016511e-6	-0.18168942308007033	0.1677827777097973
var0044	0.4980267895672896	0.40740960558525	0.07264071689930472	0.43703588990610537	7.556525190417457e-6	0.4878396592305228	4.619642974469946e-41	0.13087526743335873	0.1647681016778213	0.12632342721182024	0.19056210223979692	0.08865063821536844	0.501391221949514
var0045	-1.0173510835804078	-1.64786203825	2.7049338370921495e-10	-1.5677512268606515	0.05702641943702611	-1.0900394330276812	1.4208867771265928e-22	-0.8315802392132733	3.8993751667675035e-06	-0.4588780458007074	0.00218734318298026	-1.073397969193423	2.8812527106443415e-16
var0046	1.7103640148072663	1.47522310775	2.957416166796736e-7	1.6148050744282838	1.3827202638050327e-22	1.6013928874846577	3.934420605751465e-145	0.45948116981270254	5.2803432526811935e-8	0.465686834320716	2.9829194334752375e-8	0.3120854781308838	0.019048344586736498
var0047	-0.39652057728469026	-0.49833024177845	0.06625790026475782	-0.7043516660498221	0.09525161632610772	-0.3944665560734488	5.132926047545304e-17	-0.6320971770906791	0.00202481989433452	-0.20333337363919787	0.08391977799137514	0.624759929656618	1.6835859945125965e-6
var0048	-0.24652136689062187	-0.3823123781	4.675397024177053e-6	-0.3843089375610048	0.03511547181579564	-0.27671842274086506	2.389387961668725e-7	-0.0919449180902437	0.08794084169916934	-0.11130603467648778	0.07341700423773584	-0.08007783836024891	0.5488931540914511
var0049	-0.5009678051588706	-0.5098177485	6.476394384305712e-10	-0.5140864348767529	3.7601101068435277e-6	-0.5181452575506809	1.3598756129110235e-34	-0.14792582694235001	0.00191217057258563	-0.14831188526642988	0.00279938028788195	-0.1108741006633555	0.4088589949421066
var0050	-1.4658914996458328	-1.4151868125	8.894482475532147e-67	-1.4276329029399668	2.7510916881387075e-15	-1.4116216427689747	1.3557620485168987e-58	-0.4043979290089707	1.2362043718569914e-13	-0.41104299810839057	1.611791043117617e-13	-0.2155125761431373	0.1031931884259149
var0051	1.1059101538122196	0.924714419075	6.402171576964659e-5	0.987037062843918	3.0829699231883036e-11	1.0052397703539089	2.87881630374434e-44	0.2960873126955964	3.493327353615878e-5	0.28538199557266114	5.543212682383115e-5	0.19617010928741185	0.1384063284639173
var0052	-0.40104238310264995	-0.9634583026	4.318199191648459e-4	-0.8493936449141009	0.32548709558619443	-0.996996505396965	0.2409389167484958	-0.8411316030762501	1.877744220838487e-5	-0.24640270774972137	0.10144061796299218	-0.838296099573733	1.339173302501979e-9
var0053	1.2799143314876038	1.052619891725	1.2583828902457554e-4	1.144071340508017	3.6027163392714637e-19	1.1592019414541186	0	0.3325994781398092	5.0993550746913194e-05	0.33092173229747507	3.505513046181596e-5	0.1999576099584359	0.12682473019039672
var0054	1.5304838625058048	1.25231553875	9.815369213851943e-8	1.3310253080565422	5.690368563599182e-23	1.3576866959284488	0	0.38518623320894063	1.396168316739905e-7	0.3849287943502261	4.3687507667325424e-8	0.2533381850767249	0.05397024850460959
var0055	1.3415555007848612	1.2615257075	1.734082822794562e-24	1.287301975298748	4.4394460576268584e-8	1.2518042175292623	6.271993961082983e-97	0.3608433305378929	1.767816015330668e-6	0.3741559809960692	1.6476265387189646e-6	0.29885595862854525	0.025216354633829752
var0056	-1.9613720409700488	-2.03760332	5.114910799123212e-100	-2.0574832799634044	1.5954239936550427e-16	-2.02340596763053	1.6110782334810055e-82	-0.5898524659618094	1.292898973308667e-15	-0.5910312311811207	3.4116271591803813e-15	-0.3827172638312262	0.003957004933272133
var0057	-0.9460108021591584	-0.77257684075	1.7625374448634416e-20	-0.7766697985393468	1.3053830276018911e-12	-0.769190307447657	1.330062622692535e-23	-0.23880768631853783	0.00675916636026522	-0.22364204155988848	0.01051085557295624	-0.18760381974160523	0.16747842145398023
var0058	-2.075226552942592	-2.0244303225	2.8883250991518745e-62	-2.0526241806818937	7.556756709516372e-18	-2.082635642026014	1.48251054991472e-64	-0.5955695070422857	5.269088382535319e-16	-0.5979631845045288	1.931371288198773e-15	-0.3819101162869097	0.004207285257580316
var0059	-0.9257506926029536	-0.7794670935	2.6599812558302954e-12	-0.784711456527058	8.118892245710197e-13	-0.7901413491156672	4.059800181603584e-65	-0.22545960608009624	1.763777048931443e-7	-0.22671429214584737	3.0673306708407353e-7	-0.23348931212241011	0.07439737819712278
var0060	-0.02454634865610816	-0.0554478411191	0.6585891304147764	-0.05617197246092301	0.25290822272752517	-0.0961346638028382	6.767416654914332e-6	-0.02228455553702007	0.7923667833702805	-0.01631050930951495	0.8566674046794523	-0.02594796918449775	0.8461221842949684
var0061	0.5343491407663747	0.427676034765	7.475656259634606e-4	0.43708063896391364	1.5821371006141982e-13	0.4513455073089634	2.570264239186437e-99	0.1257373302796701	0.1819687266284985	0.12636128905770838	0.1534516562457093	0.08785340486632888	0.5103996111414109
var0062	-0.2285398827124507	-0.3045901127225	0.004310246561427698	-0.30314819133576426	4.6582012304826614e-5	-0.2867467176262173	7.051391497024351e-6	-0.08492757576512391	0.3433141681618159	-0.08736840313279974	0.30347444352945463	-0.11719447486612508	0.3727825947147752
var0063	0.7755695823350428	0.63585672475	2.0312594456479017e-10	0.6441375347897094	3.097481655174262e-8	0.6382230727807371	5.245552853229056e-11	0.1962343516905755	0.0048656772868814	0.18553792016154624	0.00869055417868747	0.07849631841673854	0.5601831287153507
var0064	-0.00900890333365822	-0.032082281993	0.7678237132177161	-0.03762326120508267	0.3458550867760288	-0.03237545272973515	0.4893307225195449	-0.00805117044089319	0.9021646532227364	-0.01098016943417207	0.8691868636437089	0.06824619183664955	0.6075382981004335
var0065	0.12498505922597936	0.076867917876875	0.26739054291564046	0.07846618107087365	0.09347161906781544	0.06416494039361535	0.008216496296896756	0.01810512798841298	0.7794325153491537	0.02276626414348498	0.719720238973916	-0.08482196686332989	0.5195656992720652
var0066	-1.4519478407601372	-1.4848493825	4.0735564264600665e-36	-1.5081781583544014	1.8653387004960085e-16	-1.5179906099192586	1.9723289633355875e-95	-0.4304361646208033	1.18301609541501e-6	-0.4343646400394861	6.2139532666213205e-6	-0.24762783669482238	0.06425410970235787
var0067	-0.5514922570845371	-0.501280783	6.339022206943809e-8	-0.5078803879690654	3.3888632242659504e-14	-0.4833290213983493	1.3365549526834184e-66	-0.14498312368685462	0.01321177266815709	-0.1465431236198983	0.00943497661970773	-0.07692885027095794	0.5525971539986194
var0068	-0.4089138105376056	-0.43897207225	1.491672763561781e-8	-0.441576773297056	2.2079037164709057e-9	-0.41762806015541154	1.7849570667286417e-23	-0.12836576535061128	0.01891337784638159	-0.12756674141597507	0.02469354039868561	-0.14805481760852546	0.26269358421226713
var0069	0.6153734201369176	0.5505361754575	0.01379960420111669	0.5695974599492812	7.611171660418315e-12	0.5615374196675932	9.997978226742426e-65	0.16729136135068534	0.01221521526708484	0.16400189536164617	0.0114567046367717	0.18797022920332415	0.15057208510501147
var0070	-2.6772533225086903	-2.93975404	7.822340444214536e-199	-2.974221339005753	1.385173027182821e-16	-2.8253965301735566	5.895674210625215e-59	-0.8012350200383532	2.141211401200237e-7	-0.8477972636011183	6.072035334816028e-8	-0.5692647821198332	2.0856245788911242e-5
var0071	-1.69705942065705	-2.0299625525	9.369827868507175e-85	-2.054827000820756	1.3397983932369632e-19	-1.9949373918490785	3.44288711321955e-184	-0.5800562902533529	3.3814085855095658e-12	-0.5910643072064723	3.153437161213819e-12	-0.4186464860231419	0.0017607966540438514
var0072	-0.04806817236217342	-0.0098793176018	0.9412088383736331	-0.011080009313899582	0.8851904495795626	-0.09971437945395142	0.0010567513289949585	-0.01069070396457091	0.834048423771797	-0.00318714672182735	0.9511511933953032	-0.035955947506857815	0.7964337555323867
var0073	0.03592267724098486	0.02033141324175	0.8911502299127719	0.0169624325681457	0.8380621922290128	0.00550951692985252	0.9456174923861466	0.00176263486718415	0.9814316720286184	0.004952961852936	0.946306303871423	0.046783990326370116	0.7207224939221379
var0074	-0.15783301608164102	-0.220681765552	0.004581901181395389	-0.2210068486125987	1.369898639941627e-4	-0.2333481094229819	5.35128837019445e-6	-0.06408064244385259	0.06949191410044665	-0.06384792264139852	0.08817919034725895	0.007182274483074665	0.9574011264877166
var0075	-0.9416057482583072	-0.75214775975	2.5615197009780026e-18	-0.7572612205463605	3.3596374761262815e-11	-0.7866829119935345	3.035934342796925e-75	-0.22492823602720433	1.6852841413097887e-4	-0.21847979205877344	4.2291451666053546e-4	-0.20595590816896123	0.11976656352532418
var0076	-1.6493043607905744	-1.526937885	1.5090670002335763e-55	-1.5523157299277945	3.932202989877838e-4	-1.3923708483660326	2.2496152199963136e-23	-0.6828623660667059	0.01766413018900422	-0.4403177585968685	0.00107586023078156	-0.3211926031520277	0.018093011669956336
var0077	-2.3832621185867806	-2.278895545	8.408878734894014e-58	-2.336714947658721	6.032624689896768e-6	-2.4702610971800327	1.0764259465995914e-153	-0.24987786297288608	0.4812917629683454	-0.6481129612505218	1.130283043208653e-4	-0.5338601271753248	9.023083641316832e-5
var0078	-0.05520511450194609	-0.14239854174625	0.05527341808241339	-0.1427176127471255	0.10249585153688955	-0.11534679222436002	0.25199020498294017	-0.01914234788091476	0.8565419721418392	-0.04114994940614699	0.7336769595977055	-0.06475150252416303	0.6252468070150576
var0079	-2.5886553332856375	-2.5259599275	1.1751496370942e-55	-2.610966216940464	1.1171104283809712e-19	-2.4119428415757405	5.907378863928288e-132	-0.7192739674218787	3.0376636275838993e-12	-0.7449792031593346	1.3199796703337758e-12	-0.501233860206392	3.5113194982103717e-4
var0080	0.7187690950579895	0.680711397175	5.325739330167102e-4	0.7005077816497262	1.5841108138442764e-16	0.692250593907743	1.8412938883336248e-52	0.20117171218580873	4.019606060379494e-5	0.2017661075732363	9.762840847761042e-6	0.18787612632471312	0.14888581551209415
var0081	-1.4075529570303935	-1.5277430025	1.0008322747044041e-61	-1.5405781583549794	1.7882880227167457e-13	-1.4739748110273434	3.573019881247395e-21	-0.40098322214184745	7.942118793950093e-6	-0.4441198559019463	1.5622975527532305e-6	-0.35353368165210863	0.008308031747596726
var0082	-2.190655159287211	-2.0813075825	1.1350357371470803e-91	-2.0956091688956175	5.357434902107388e-17	-2.0255181396692814	2.9934754830317385e-234	-0.5907055630177348	6.238345211223823e-7	-0.6103109157832899	6.242819452484579e-7	-0.5521612133305296	6.661863258381602e-5
var0083	-0.7410853386741623	-0.547970689	7.115580275876592e-8	-0.555521162242732	3.3922418322161343e-8	-0.5795210571906383	3.984445647083068e-17	-0.1725185699315482	0.01608026527624205	-0.16045696407552038	0.02911041674672332	-0.12446390918592437	0.3481280276896552
var0084	-2.05412723037643	-2.0708864025	5.714525106262515e-79	-2.0948959157394	6.791166694538558e-17	-2.057747791778031	3.812924441091702e-74	-0.581528075194013	6.045870508458728e-8	-0.6059198294634274	3.9663383020272406e-8	-0.39649158310220123	0.002920676764422691
var0085	-1.1229570811514875	-1.0671469975	1.634392553757416e-36	-1.0730766599340171	1.0636903621051045e-11	-1.0998045091792856	5.40698577570616e-16	-0.30009375001690114	7.618877843480184e-9	-0.3102562607858025	9.112133846685348e-9	-0.20767623949521422	0.11784430822489979
var0086	-2.7003684940505837	-2.6201176975	9.03797298213509e-115	-2.6567086587267665	6.569494823760066e-15	-2.663459234162068	1.6710872150853148e-26	-0.752374723118772	1.0988601249086808e-10	-0.7721564040777985	4.7647305087930857e-11	-0.5145805015175386	1.774674724212332e-4
var0087	0.6652040105921375	0.452309197125	1.754781319199426e-4	0.46279425236935445	1.1396753162032594e-7	0.47576906000406993	1.59474912554083e-22	0.12927030050939275	0.00487002285131345	0.1338300365798806	0.00277405576965162	0.043638705200912925	0.7384289825102661
var0088	-0.8219420570331348	-0.74765046525	2.0441339121572419e-13	-0.7531320236118486	8.739543518679749e-8	-0.7509895125447565	1.741093539650918e-14	-0.2213443089679331	9.714960172581492e-7	-0.21717801289421604	2.693752494956286e-6	-0.16072029403154953	0.23642475763040088
var0089	-0.9718462561945828	-0.85761098375	4.96257744046621e-18	-0.8676296865506798	2.00653386990426e-13	-0.8408427480606375	5.601930993521089e-93	-0.24905415416703608	1.258364476640713e-5	-0.25047351862077444	1.1243703474960102e-5	-0.1303300640027725	0.3254602477760653
var0090	0.0347540460178597	0.245332516215	0.383814226738351	0.21957132523898654	0.6035522861849424	0.085408919403776	0.43899297845731855	0.34990861317577077	0.27146329283652887	0.06160457358201043	0.6456526331877053	0.03878628952530138	0.7715589245927565
var0091	-0.25168647810889233	-0.21658198813275	0.0794223440863727	-0.2207621708487828	8.971113426767475e-5	-0.23250264731928663	9.204691440720563e-5	-0.04959540929658766	0.5358977248737037	-0.06365654456385052	0.43165497753819126	0.018410414042049652	0.8873767260470303
var0092	-0.2654600161234255	-0.1034779897051275	0.32704391160724927	-0.10175648222728786	0.09320162539085326	-0.115767807844564	0.015494495687575341	-0.03284952430034708	0.6697747646138822	-0.02921741173658497	0.7152341065572885	0.011255405142520988	0.9319051052311369
var0093	-0.8308150702471806	-0.799863267	1.6070435350978138e-15	-0.8102685072858037	1.9174780327574516e-15	-0.7814126482889003	6.937457329270686e-33	-0.22478025439374688	1.1500825239947832e-4	-0.2333541870696052	9.30877905208574e-5	-0.13692674004596617	0.305314666752187
var0094	-1.0704657517599214	-0.988740349	4.254584861968823e-22	-0.9933697158508632	4.699292726089537e-13	-1.010853641473516	1.5666528463464929e-18	-0.2902290188602439	7.340773555979541e-6	-0.2878723508886801	1.3820096658646922e-5	-0.2545880983517586	0.0610671406838521
var0095	0.09420561399021254	-0.059361633308475	0.40049799370267736	-0.05830612107726926	0.5073305775175776	-0.06178284070905208	0.6036647800824124	-0.01177946440527867	0.7218226045613135	-0.01677746724934194	0.6301140296764699	0.01357792354322581	0.918417357724302
var0096	-0.06307402058163047	-0.107954865832925	0.3929680697854181	-0.10873892736912122	0.19132631170623327	-0.07382916372475598	0.09108473910305429	-0.03731610362842718	0.5623303479547682	-0.03147501350994727	0.6446648986899706	-0.07602213254118707	0.5740705902668773
var0097	-0.35200771738907677	-0.21944767282425	0.07745168456815944	-0.2232492937439418	1.1275694600730095e-4	-0.19866837533951576	3.6812918840026563e-4	-0.07033538367762675	0.07640994263469733	-0.06439759672639923	0.10389513559958294	-0.017091130913436562	0.8958120537532495
var0098	-0.8384109024675312	-0.81465555575	2.1716767088146513e-19	-0.8244259764494497	7.805205107505662e-5	-0.7812961117199811	7.111651314998949e-20	-0.22313490982880335	0.00705988010613695	-0.2393356751921312	0.00940259619415759	-0.12445274617671065	0.35467075036538925
var0099	0.5197530187090926	0.3867653275925	0.0025932670629165884	0.3989546113299631	2.3996438947941486e-11	0.3886064487762479	2.895489531166649e-46	0.1147675428989117	0.00126227669975074	0.11508249312106691	6.870045504452387e-4	0.03316671430479875	0.7994359555588314
var0100	0.16253698263137606	0.060683647485925	0.5804657046514151	0.05786781527217734	0.511825679344832	0.03597837682366341	0.5237249894931656	0.015925917263372	0.7925367640123635	0.01672362486481773	0.7841214003097016	0.037114304391937365	0.7827913173103325
var0101	-0.7558272104729702	-0.75983916525	1.7411232533567918e-19	-0.7639948599409458	8.600797222289873e-15	-0.7593451633662234	9.870926036387187e-75	-0.2192496907156795	4.796827322441851e-9	-0.22054378354512175	1.3195189391041411e-8	-0.16450397340164477	0.2124349081695419
var0102	-1.695978411422564	-1.42256113375	9.377009800463443e-39	-1.4307617954774439	4.959992098410712e-9	-1.50694782340954	7.011668570536233e-112	-0.42555965438712473	2.0807390595221083e-6	-0.4166630054890211	1.5225289586297112e-5	-0.3773993581342752	0.005214625812575678
var0103	-1.3548710643839543	-1.430473035	3.118765905484056e-38	-1.4500618831787893	1.3923361479175156e-14	-1.4184593626360376	7.521950941794793e-30	-0.4158446220216748	3.3910960591910785e-8	-0.41530570942203754	5.84293880511994e-8	-0.2867723536277046	0.036884874874855096
