	c_0	c_1	c_2	c_3	c_4	c_5
var0051	241.0	207.0	145.0	124.0	74.0	60.0
var0052	189.0	151.0	191.0	148.0	133.0	119.0
var0053	164.0	142.0	111.0	100.0	57.0	43.0
var0054	172.0	192.0	246.0	221.0	242.0	248.0
var0055	168.0	168.0	165.0	153.0	154.0	125.0
var0056	138.0	97.0	62.0	24.0	15.0	5.0
var0057	189.0	155.0	143.0	111.0	55.0	45.0
var0058	236.0	192.0	123.0	97.0	68.0	24.0
var0059	168.0	214.0	224.0	281.0	315.0	284.0
var0060	216.0	268.0	261.0	305.0	395.0	360.0
var0061	107.0	110.0	137.0	161.0	182.0	200.0
var0062	238.0	308.0	414.0	545.0	578.0	608.0
var0063	216.0	154.0	95.0	58.0	22.0	21.0
var0064	102.0	108.0	113.0	90.0	70.0	53.0
var0065	326.0	342.0	366.0	308.0	300.0	273.0
var0066	134.0	166.0	179.0	189.0	172.0	132.0
var0067	144.0	160.0	135.0	143.0	137.0	113.0
var0068	89.0	74.0	70.0	63.0	58.0	65.0
var0069	96.0	88.0	112.0	102.0	124.0	76.0
var0070	152.0	127.0	172.0	174.0	136.0	127.0
var0071	541.0	430.0	333.0	208.0	136.0	86.0
var0072	195.0	240.0	230.0	233.0	194.0	192.0
var0073	324.0	448.0	547.0	594.0	650.0	701.0
var0074	189.0	193.0	199.0	170.0	159.0	137.0
var0075	220.0	244.0	332.0	392.0	420.0	373.0
var0076	119.0	128.0	147.0	135.0	125.0	132.0
var0077	89.0	69.0	81.0	85.0	66.0	43.0
var0078	146.0	174.0	159.0	157.0	135.0	123.0
var0079	180.0	131.0	98.0	52.0	32.0	19.0
var0080	303.0	186.0	138.0	55.0	19.0	6.0
var0081	179.0	98.0	55.0	19.0	8.0	1.0
var0082	136.0	190.0	182.0	219.0	200.0	201.0
var0083	121.0	150.0	200.0	241.0	246.0	274.0
var0084	93.0	107.0	129.0	154.0	158.0	159.0
var0085	231.0	290.0	357.0	447.0	460.0	448.0
var0086	199.0	150.0	125.0	84.0	64.0	52.0
var0087	130.0	86.0	45.0	16.0	14.0	6.0
var0088	154.0	225.0	283.0	323.0	340.0	357.0
var0089	108.0	100.0	86.0	50.0	39.0	32.0
var0090	221.0	263.0	303.0	308.0	326.0	292.0
var0091	162.0	123.0	96.0	61.0	46.0	33.0
var0092	137.0	98.0	60.0	48.0	30.0	26.0
var0093	53.0	55.0	67.0	63.0	62.0	57.0
var0094	102.0	54.0	40.0	13.0	3.0	1.0
var0095	281.0	320.0	408.0	459.0	479.0	495.0
var0096	171.0	215.0	278.0	326.0	347.0	388.0
var0097	244.0	207.0	204.0	136.0	104.0	54.0
var0098	191.0	176.0	162.0	149.0	139.0	105.0
var0099	184.0	245.0	272.0	297.0	328.0	341.0
var0100	157.0	142.0	147.0	118.0	92.0	65.0
var0101	170.0	162.0	140.0	137.0	142.0	100.0
var0102	147.0	135.0	133.0	101.0	81.0	51.0
var0103	92.0	79.0	34.0	30.0	22.0	13.0
var0104	131.0	176.0	218.0	256.0	260.0	265.0
var0105	154.0	79.0	37.0	20.0	12.0	6.0
var0106	400.0	446.0	445.0	431.0	393.0	365.0
var0107	185.0	135.0	113.0	63.0	42.0	29.0
var0108	215.0	299.0	342.0	411.0	481.0	492.0
var0109	67.0	76.0	35.0	26.0	26.0	10.0
var0110	348.0	190.0	126.0	48.0	16.0	6.0
var0111	245.0	263.0	307.0	308.0	272.0	261.0
var0112	110.0	165.0	178.0	190.0	178.0	184.0
var0113	152.0	166.0	203.0	232.0	257.0	280.0
var0114	152.0	135.0	116.0	89.0	85.0	63.0
var0115	101.0	180.0	260.0	363.0	428.0	490.0
var0116	188.0	183.0	162.0	127.0	99.0	87.0
var0117	208.0	203.0	205.0	217.0	194.0	165.0
var0118	147.0	230.0	346.0	495.0	667.0	809.0
var0119	205.0	249.0	280.0	287.0	236.0	231.0
var0120	117.0	119.0	108.0	92.0	84.0	64.0
var0121	146.0	186.0	207.0	216.0	196.0	211.0
var0122	177.0	185.0	218.0	204.0	201.0	151.0
var0123	206.0	209.0	200.0	180.0	150.0	152.0
var0124	91.0	145.0	270.0	322.0	418.0	557.0
var0125	176.0	179.0	201.0	165.0	152.0	143.0
var0126	165.0	144.0	125.0	113.0	84.0	58.0
var0127	288.0	246.0	194.0	160.0	99.0	76.0
var0128	77.0	91.0	137.0	163.0	220.0	216.0
var0129	378.0	271.0	231.0	151.0	79.0	77.0
var0130	115.0	83.0	90.0	73.0	68.0	53.0
var0131	156.0	202.0	240.0	293.0	328.0	297.0
var0132	402.0	424.0	478.0	458.0	496.0	450.0
var0133	244.0	181.0	144.0	55.0	46.0	47.0
var0134	93.0	69.0	51.0	29.0	29.0	14.0
var0135	272.0	252.0	286.0	274.0	233.0	182.0
var0136	191.0	183.0	179.0	144.0	105.0	106.0
var0137	132.0	169.0	167.0	40.0	145.0	141.0
var0138	259.0	232.0	243.0	184.0	202.0	156.0
var0139	91.0	122.0	119.0	25.0	115.0	128.0
var0140	128.0	109.0	73.0	70.0	45.0	32.0
var0141	136.0	137.0	126.0	114.0	77.0	58.0
var0142	258.0	291.0	307.0	344.0	320.0	315.0
var0143	295.0	64.0	371.0	371.0	356.0	310.0
var0144	62.0	80.0	49.0	44.0	26.0	16.0
var0145	175.0	144.0	135.0	117.0	59.0	35.0
var0146	187.0	103.0	82.0	50.0	22.0	13.0
var0147	167.0	197.0	222.0	217.0	249.0	229.0
var0148	144.0	127.0	102.0	82.0	61.0	46.0
var0149	128.0	99.0	86.0	62.0	45.0	49.0
var0150	220.0	177.0	194.0	195.0	188.0	179.0
var0151	158.0	101.0	106.0	37.0	34.0	10.0
var0152	133.0	92.0	56.0	39.0	25.0	21.0
var0153	109.0	73.0	50.0	42.0	26.0	19.0
var0154	201.0	260.0	265.0	244.0	250.0	222.0
var0155	158.0	133.0	119.0	105.0	77.0	43.0
var0156	126.0	133.0	121.0	103.0	82.0	76.0
var0157	233.0	261.0	311.0	346.0	317.0	299.0
var0158	186.0	148.0	102.0	85.0	61.0	29.0
var0159	223.0	211.0	188.0	153.0	120.0	74.0
var0160	151.0	76.0	40.0	19.0	14.0	2.0
var0161	107.0	103.0	117.0	86.0	69.0	68.0
var0162	69.0	55.0	54.0	44.0	31.0	40.0
var0163	133.0	141.0	145.0	117.0	114.0	107.0
var0164	187.0	199.0	208.0	216.0	207.0	174.0
var0165	145.0	118.0	69.0	61.0	49.0	32.0
var0166	108.0	86.0	58.0	36.0	29.0	10.0
var0167	167.0	185.0	198.0	188.0	209.0	10096.0
var0168	311.0	359.0	392.0	412.0	327.0	260.0
var0169	126.0	144.0	115.0	99.0	81.0	60.0
var0170	149.0	184.0	171.0	144.0	96.0	71.0
var0171	202.0	277.0	324.0	368.0	415.0	417.0
var0172	74.0	107.0	138.0	191.0	215.0	247.0
var0173	474.0	746.0	1220.0	1882.0	2550.0	3487.0
var0174	130.0	116.0	73.0	55.0	33.0	23.0
var0175	152.0	167.0	174.0	148.0	160.0	118.0
var0176	212.0	133.0	107.0	79.0	56.0	51.0
var0177	218.0	127.0	70.0	59.0	32.0	17.0
var0178	329.0	301.0	292.0	263.0	229.0	193.0
var0179	183.0	143.0	138.0	96.0	81.0	44.0
var0180	224.0	178.0	114.0	104.0	67.0	38.0
var0181	213.0	192.0	161.0	134.0	75.0	50.0
var0182	164.0	207.0	215.0	187.0	159.0	158.0
var0183	82.0	54.0	42.0	15.0	7.0	3.0
var0184	53.0	64.0	75.0	46.0	41.0	37.0
var0185	159.0	126.0	102.0	76.0	41.0	39.0
var0186	146.0	112.0	65.0	49.0	33.0	14.0
var0187	129.0	116.0	149.0	114.0	98.0	90.0
var0188	401.0	234.0	141.0	79.0	48.0	21.0
var0189	142.0	129.0	190.0	172.0	168.0	131.0
var0190	142.0	134.0	88.0	93.0	44.0	37.0
var0191	140.0	162.0	197.0	227.0	261.0	319.0
var0192	215.0	220.0	183.0	168.0	156.0	127.0
var0193	83.0	40.0	21.0	6.0	2.0	1.0
var0194	236.0	220.0	197.0	157.0	113.0	72.0
var0195	234.0	192.0	133.0	100.0	3396.0	45.0
var0196	118.0	113.0	101.0	78.0	68.0	40.0
var0197	118.0	69.0	39.0	20.0	14.0	3.0
var0198	515.0	453.0	399.0	325.0	236.0	192.0
var0199	164.0	66.0	29.0	16.0	4.0	6.0
var0200	135.0	173.0	167.0	156.0	154.0	175.0
var0201	102.0	27.0	6.0	2.0	NA	NA
var0202	180.0	120.0	115.0	70.0	65.0	25.0
var0203	287.0	166.0	136.0	79.0	51.0	28.0
var0204	304.0	296.0	284.0	275.0	231.0	192.0
var0205	130.0	73.0	55.0	32.0	24.0	14.0
var0206	138.0	114.0	84.0	43.0	39.0	23.0
var0207	129.0	173.0	266.0	354.0	429.0	547.0
var0208	177.0	135.0	134.0	119.0	105.0	74.0
var0209	298.0	297.0	258.0	242.0	211.0	185.0
var0210	513.0	321.0	252.0	170.0	92.0	59.0
var0211	113.0	142.0	134.0	122.0	113.0	101.0
var0212	168.0	278.0	370.0	584.0	779.0	900.0
var0213	370.0	464.0	689.0	852.0	980.0	1056.0
var0214	247.0	311.0	371.0	394.0	463.0	472.0
var0215	303.0	148.0	64.0	33.0	11.0	13.0
var0216	106.0	119.0	92.0	67.0	65.0	59.0
var0217	109.0	156.0	138.0	139.0	135.0	100.0
var0218	248.0	161.0	73.0	47.0	32.0	16.0
var0219	137.0	143.0	203.0	214.0	226.0	231.0
var0220	233.0	257.0	229.0	209.0	203.0	156.0
var0221	255.0	421.0	667.0	919.0	1223.0	1622.0
var0222	114.0	108.0	100.0	96.0	92.0	74.0
var0223	165.0	208.0	235.0	241.0	247.0	266.0
var0224	138.0	171.0	160.0	195.0	182.0	173.0
var0225	130.0	109.0	113.0	68.0	59.0	43.0
var0226	249.0	192.0	209.0	137.0	128.0	81.0
var0227	144.0	137.0	160.0	157.0	148.0	128.0
var0228	129.0	143.0	126.0	162.0	111.0	70.0
var0229	97.0	85.0	92.0	55.0	45.0	35.0
var0230	463.0	364.0	266.0	222.0	154.0	95.0
var0231	251.0	270.0	266.0	260.0	252.0	196.0
var0232	186.0	167.0	106.0	78.0	49.0	32.0
var0233	198.0	192.0	188.0	183.0	146.0	133.0
var0234	61.0	56.0	49.0	30.0	27.0	21.0
var0235	110.0	145.0	165.0	169.0	163.0	184.0
var0236	152.0	176.0	141.0	121.0	114.0	119.0
var0237	147.0	160.0	125.0	108.0	101.0	99.0
var0238	97.0	98.0	92.0	101.0	104.0	91.0
var0239	164.0	145.0	133.0	111.0	73.0	61.0
var0240	218.0	208.0	228.0	223.0	166.0	131.0
var0241	124.0	96.0	90.0	86.0	45.0	33.0
var0242	190.0	154.0	78.0	50.0	28.0	7.0
var0243	3046.0	76.0	99.0	90.0	85.0	91.0
var0244	160.0	172.0	145.0	162.0	133.0	111.0
var0245	99.0	98.0	108.0	129.0	123.0	89.0
var0246	162.0	240.0	364.0	524.0	648.0	910.0
var0247	357.0	614.0	1032.0	1762.0	2533.0	3540.0
var0248	153.0	8832.0	173.0	182.0	163.0	129.0
var0249	291.0	244.0	199.0	171.0	131.0	91.0
var0250	154.0	119.0	150.0	165.0	177.0	178.0
var0251	160.0	162.0	174.0	124.0	126.0	104.0
var0252	104.0	75.0	66.0	61.0	47.0	43.0
var0253	188.0	224.0	217.0	219.0	184.0	155.0
var0254	155.0	161.0	206.0	258.0	265.0	276.0
var0255	156.0	111.0	77.0	58.0	41.0	38.0
var0256	109.0	62.0	26.0	18.0	7.0	5.0
var0257	105.0	157.0	179.0	198.0	182.0	178.0
var0258	101.0	107.0	140.0	140.0	145.0	92.0
var0259	208.0	308.0	373.0	431.0	487.0	520.0
var0260	117.0	153.0	173.0	149.0	161.0	148.0
var0261	161.0	165.0	179.0	173.0	174.0	111.0
var0262	132.0	138.0	223.0	264.0	308.0	330.0
var0263	141.0	130.0	101.0	91.0	83.0	62.0
var0264	280.0	291.0	303.0	303.0	284.0	265.0
var0265	100.0	172.0	243.0	327.0	513.0	676.0
var0266	153.0	180.0	156.0	156.0	155.0	162.0
var0267	254.0	283.0	275.0	243.0	174.0	164.0
var0268	321.0	318.0	236.0	210.0	145.0	116.0
var0269	572.0	641.0	753.0	864.0	802.0	740.0
var0270	154.0	196.0	164.0	178.0	136.0	134.0
var0271	208.0	259.0	303.0	332.0	363.0	342.0
var0272	251.0	290.0	285.0	287.0	249.0	157.0
var0273	195.0	152.0	135.0	114.0	86.0	88.0
var0274	326.0	373.0	340.0	346.0	270.0	251.0
var0275	95.0	61.0	51.0	36.0	44.0	25.0
var0276	147.0	192.0	268.0	313.0	299.0	359.0
var0277	142.0	91.0	46.0	28.0	11.0	7.0
var0278	262.0	332.0	393.0	472.0	494.0	500.0
var0279	136.0	123.0	80.0	76.0	46.0	24.0
var0280	298.0	381.0	501.0	553.0	617.0	644.0
var0281	305.0	314.0	244.0	207.0	143.0	147.0
var0282	118.0	121.0	130.0	132.0	105.0	98.0
var0283	167.0	229.0	276.0	414.0	439.0	565.0
var0284	197.0	166.0	123.0	99.0	57.0	42.0
var0285	105.0	109.0	97.0	83.0	72.0	94.0
var0286	167.0	179.0	266.0	331.0	407.0	442.0
var0287	172.0	68.0	27.0	14.0	8.0	NA
var0288	219.0	167.0	137.0	116.0	68.0	50.0
var0289	215.0	211.0	219.0	195.0	151.0	97.0
var0290	93.0	69.0	63.0	32.0	29.0	27.0
var0291	82.0	92.0	82.0	92.0	68.0	58.0
var0292	155.0	179.0	216.0	232.0	242.0	230.0
var0293	175.0	183.0	184.0	125.0	124.0	80.0
var0294	77.0	40.0	44.0	18.0	21.0	6.0
var0295	201.0	101.0	63.0	24.0	29.0	15.0
var0296	229.0	182.0	129.0	104.0	83.0	60.0
var0297	117.0	139.0	123.0	116.0	87.0	68.0
var0298	165.0	151.0	150.0	138.0	110.0	74.0
var0299	141.0	233.0	279.0	355.0	415.0	441.0
var0300	121.0	113.0	69.0	57.0	36.0	15.0
var0301	86.0	63.0	35.0	25.0	9.0	5.0
var0302	126.0	110.0	134.0	150.0	103.0	5385.0
var0303	92.0	109.0	88.0	80.0	73.0	37.0
var0304	172.0	207.0	202.0	161.0	133.0	119.0
var0305	217.0	180.0	175.0	122.0	111.0	63.0
var0306	164.0	155.0	186.0	197.0	152.0	142.0
var0307	181.0	200.0	220.0	218.0	229.0	182.0
var0308	124.0	115.0	93.0	77.0	59.0	62.0
var0309	65.0	39.0	22.0	15.0	5.0	1.0
var0310	192.0	181.0	117.0	104.0	48.0	43.0
var0311	146.0	194.0	232.0	232.0	220.0	260.0
var0312	197.0	194.0	176.0	185.0	127.0	107.0
var0313	170.0	210.0	196.0	191.0	208.0	197.0
var0314	159.0	156.0	122.0	80.0	65.0	48.0
var0315	342.0	288.0	290.0	229.0	151.0	167.0
var0316	250.0	275.0	343.0	365.0	302.0	319.0
var0317	114.0	164.0	159.0	151.0	160.0	160.0
var0318	227.0	116.0	88.0	73.0	39.0	22.0
var0319	139.0	87.0	55.0	37.0	36.0	30.0
var0320	167.0	198.0	258.0	267.0	310.0	301.0
var0321	203.0	177.0	194.0	208.0	150.0	133.0
var0322	301.0	267.0	266.0	271.0	249.0	216.0
var0323	112.0	104.0	130.0	92.0	88.0	66.0
var0324	111.0	118.0	120.0	132.0	93.0	79.0
var0325	150.0	212.0	256.0	351.0	355.0	439.0
var0326	185.0	149.0	93.0	104.0	62.0	43.0
var0327	208.0	304.0	527.0	834.0	1292.0	1816.0
var0328	362.0	541.0	673.0	868.0	1061.0	1113.0
var0329	212.0	256.0	305.0	325.0	356.0	330.0
var0330	140.0	102.0	81.0	55.0	52.0	19.0
var0331	223.0	205.0	198.0	183.0	158.0	134.0
var0332	135.0	220.0	309.0	407.0	508.0	638.0
var0333	335.0	118.0	48.0	13.0	3.0	5.0
var0334	172.0	151.0	169.0	129.0	97.0	99.0
var0335	226.0	240.0	217.0	214.0	206.0	167.0
var0336	208.0	233.0	308.0	360.0	348.0	314.0
var0337	250.0	342.0	464.0	600.0	793.0	925.0
var0338	94.0	90.0	48.0	39.0	35.0	16.0
var0339	138.0	197.0	217.0	254.0	259.0	279.0
var0340	272.0	326.0	533.0	719.0	899.0	1090.0
var0341	285.0	258.0	223.0	176.0	150.0	133.0
var0342	208.0	255.0	333.0	341.0	320.0	326.0
var0343	102.0	60.0	51.0	29.0	23.0	18.0
var0344	256.0	185.0	175.0	118.0	87.0	61.0
var0345	468.0	351.0	268.0	190.0	132.0	77.0
var0346	149.0	99.0	70.0	47.0	25.0	12.0
var0347	319.0	212.0	178.0	102.0	51.0	42.0
var0348	106.0	129.0	153.0	168.0	141.0	145.0
var0349	243.0	348.0	529.0	808.0	947.0	1335.0
var0350	151.0	129.0	107.0	107.0	80.0	62.0
var0351	84.0	113.0	119.0	145.0	133.0	113.0
var0352	117.0	94.0	45.0	18.0	6.0	5.0
var0353	125.0	144.0	155.0	185.0	162.0	158.0
var0354	206.0	271.0	315.0	388.0	515.0	529.0
var0355	214.0	184.0	133.0	118.0	69.0	38.0
var0356	264.0	286.0	311.0	288.0	270.0	241.0
var0357	199.0	223.0	297.0	373.0	381.0	378.0
var0358	206.0	237.0	186.0	233.0	228.0	195.0
var0359	127.0	100.0	122.0	87.0	69.0	59.0
var0360	191.0	198.0	197.0	196.0	160.0	147.0
var0361	281.0	343.0	348.0	373.0	412.0	422.0
var0362	64.0	68.0	61.0	61.0	58.0	39.0
var0363	219.0	13686.0	378.0	457.0	510.0	612.0
var0364	450.0	502.0	492.0	480.0	425.0	407.0
var0365	68.0	78.0	57.0	43.0	32.0	20.0
var0366	148.0	244.0	346.0	490.0	553.0	711.0
var0367	230.0	220.0	258.0	294.0	273.0	267.0
var0368	305.0	268.0	257.0	196.0	164.0	148.0
var0369	87.0	64.0	63.0	55.0	31.0	35.0
var0370	131.0	160.0	185.0	171.0	194.0	197.0
var0371	136.0	144.0	111.0	112.0	71.0	70.0
var0372	291.0	334.0	398.0	401.0	386.0	400.0
var0373	129.0	191.0	237.0	234.0	242.0	306.0
var0374	166.0	147.0	134.0	118.0	93.0	81.0
var0375	257.0	148.0	96.0	61.0	44.0	26.0
var0376	185.0	185.0	162.0	188.0	160.0	121.0
var0377	191.0	189.0	167.0	128.0	94.0	62.0
var0378	191.0	160.0	107.0	64.0	44.0	27.0
var0379	109.0	172.0	207.0	358.0	460.0	597.0
var0380	120.0	179.0	223.0	244.0	224.0	225.0
var0381	303.0	249.0	219.0	143.0	107.0	74.0
var0382	237.0	191.0	127.0	67.0	45.0	26.0
var0383	482.0	567.0	613.0	713.0	711.0	675.0
var0384	252.0	288.0	374.0	407.0	517.0	533.0
var0385	399.0	317.0	295.0	208.0	183.0	108.0
var0386	128.0	175.0	198.0	221.0	260.0	282.0
var0387	193.0	207.0	234.0	229.0	222.0	219.0
var0388	210.0	337.0	406.0	459.0	534.0	502.0
var0389	112.0	118.0	134.0	130.0	135.0	118.0
var0390	98.0	130.0	194.0	229.0	242.0	299.0
var0391	194.0	95.0	41.0	17.0	4.0	2.0
var0392	158.0	122.0	102.0	87.0	46.0	19.0
var0393	177.0	193.0	199.0	207.0	173.0	150.0
var0394	228.0	253.0	252.0	252.0	206.0	132.0
var0395	92.0	69.0	49.0	24.0	17.0	6.0
var0396	238.0	241.0	280.0	308.0	288.0	266.0
var0397	64.0	64.0	87.0	77.0	81.0	68.0
var0398	150.0	173.0	190.0	180.0	191.0	149.0
var0399	130.0	108.0	112.0	77.0	73.0	44.0
var0400	148.0	66.0	31.0	12.0	10.0	7.0
var0401	181.0	238.0	294.0	401.0	431.0	548.0
var0402	128.0	119.0	142.0	125.0	90.0	61.0
var0403	123.0	141.0	111.0	86.0	84.0	56.0
var0404	182.0	170.0	143.0	120.0	98.0	91.0
var0405	334.0	312.0	372.0	348.0	373.0	285.0
var0406	194.0	161.0	166.0	169.0	91.0	99.0
var0407	163.0	163.0	153.0	139.0	114.0	54.0
var0408	422.0	541.0	620.0	731.0	743.0	732.0
var0409	186.0	162.0	133.0	175.0	140.0	86.0
var0410	238.0	316.0	403.0	439.0	484.0	524.0
var0411	151.0	130.0	107.0	76.0	40.0	39.0
var0412	157.0	125.0	141.0	121.0	80.0	61.0
var0413	282.0	318.0	338.0	284.0	256.0	258.0
var0414	133.0	70.0	59.0	43.0	8.0	2.0
var0415	217.0	240.0	305.0	375.0	404.0	449.0
var0416	175.0	293.0	458.0	647.0	824.0	1163.0
var0417	232.0	237.0	212.0	176.0	166.0	137.0
var0418	191.0	158.0	126.0	87.0	56.0	54.0
var0419	193.0	234.0	274.0	356.0	305.0	288.0
var0420	126.0	118.0	92.0	88.0	84.0	80.0
var0421	199.0	234.0	206.0	167.0	135.0	109.0
var0422	266.0	264.0	278.0	252.0	246.0	206.0
var0423	141.0	65.0	60.0	31.0	21.0	14.0
var0424	287.0	348.0	357.0	377.0	425.0	364.0
var0425	356.0	428.0	466.0	561.0	562.0	552.0
var0426	263.0	167.0	125.0	69.0	47.0	19.0
var0427	143.0	144.0	137.0	102.0	94.0	79.0
var0428	168.0	140.0	145.0	123.0	109.0	79.0
var0429	158.0	178.0	238.0	239.0	260.0	262.0
var0430	163.0	260.0	314.0	381.0	471.0	500.0
var0431	172.0	182.0	184.0	166.0	156.0	115.0
var0432	288.0	247.0	177.0	147.0	105.0	68.0
var0433	395.0	373.0	429.0	387.0	327.0	262.0
var0434	241.0	232.0	287.0	282.0	254.0	164.0
var0435	105.0	35.0	15.0	3.0	3.0	NA
var0436	108.0	102.0	83.0	72.0	65.0	53.0
var0437	72.0	79.0	47.0	58.0	39.0	43.0
var0438	111.0	100.0	87.0	48.0	43.0	12.0
var0439	131.0	177.0	239.0	246.0	278.0	289.0
var0440	272.0	483.0	600.0	801.0	1042.0	1079.0
var0441	215.0	270.0	331.0	338.0	393.0	394.0
var0442	123.0	142.0	130.0	109.0	121.0	104.0
var0443	271.0	344.0	456.0	574.0	631.0	655.0
var0444	290.0	332.0	331.0	401.0	445.0	390.0
var0445	137.0	153.0	135.0	113.0	112.0	64.0
var0446	205.0	173.0	158.0	100.0	79.0	66.0
var0447	149.0	200.0	245.0	268.0	294.0	327.0
var0448	100.0	89.0	48.0	38.0	39.0	29.0
var0449	7032.0	128.0	155.0	147.0	176.0	184.0
var0450	330.0	233.0	192.0	181.0	123.0	97.0
var0451	121.0	77.0	30.0	21.0	11.0	2.0
var0452	140.0	97.0	93.0	66.0	60.0	37.0
var0453	205.0	237.0	283.0	358.0	362.0	415.0
var0454	183.0	123.0	99.0	66.0	37.0	20.0
var0455	84.0	102.0	116.0	102.0	89.0	97.0
var0456	242.0	278.0	241.0	229.0	172.0	135.0
var0457	201.0	308.0	399.0	460.0	597.0	706.0
var0458	101.0	97.0	56.0	32.0	20.0	21.0
var0459	184.0	192.0	223.0	257.0	250.0	215.0
var0460	482.0	518.0	540.0	478.0	457.0	437.0
var0461	188.0	201.0	224.0	200.0	186.0	41.0
var0462	366.0	418.0	444.0	413.0	379.0	331.0
var0463	194.0	199.0	185.0	139.0	138.0	97.0
var0464	233.0	151.0	102.0	81.0	52.0	31.0
var0465	346.0	272.0	252.0	188.0	154.0	95.0
var0466	143.0	92.0	65.0	31.0	27.0	19.0
var0467	200.0	158.0	92.0	63.0	35.0	30.0
var0468	185.0	175.0	202.0	204.0	207.0	191.0
var0469	153.0	89.0	53.0	28.0	15.0	8.0
var0470	346.0	498.0	676.0	882.0	1029.0	1195.0
var0471	121.0	162.0	172.0	191.0	232.0	268.0
var0472	319.0	361.0	428.0	429.0	440.0	20174.0
var0473	169.0	174.0	220.0	256.0	285.0	255.0
var0474	286.0	345.0	374.0	329.0	319.0	300.0
var0475	132.0	145.0	145.0	143.0	114.0	110.0
var0476	70.0	78.0	74.0	112.0	115.0	114.0
var0477	329.0	253.0	170.0	100.0	57.0	25.0
var0478	167.0	211.0	221.0	265.0	249.0	254.0
var0479	144.0	159.0	194.0	208.0	218.0	234.0
var0480	218.0	246.0	325.0	316.0	381.0	355.0
var0481	116.0	173.0	266.0	361.0	482.0	609.0
var0482	222.0	218.0	218.0	183.0	169.0	122.0
var0483	126.0	205.0	293.0	427.0	617.0	745.0
var0484	221.0	185.0	181.0	134.0	142.0	105.0
var0485	527.0	602.0	640.0	710.0	646.0	549.0
var0486	111.0	109.0	118.0	119.0	102.0	103.0
var0487	140.0	79.0	58.0	37.0	16.0	11.0
var0488	141.0	192.0	234.0	309.0	330.0	355.0
var0489	317.0	290.0	325.0	219.0	161.0	143.0
var0490	163.0	171.0	190.0	161.0	161.0	121.0
var0491	185.0	149.0	151.0	98.0	56.0	40.0
var0492	100.0	129.0	107.0	94.0	95.0	86.0
var0493	195.0	200.0	193.0	171.0	140.0	126.0
var0494	133.0	144.0	157.0	187.0	140.0	153.0
var0495	141.0	141.0	165.0	111.0	92.0	88.0
var0496	197.0	189.0	181.0	166.0	121.0	86.0
